"front","back","cognitive_level"
"Qu’est-ce qu’une otite moyenne chronique cholestéatomateuse (OMCC) ?","Présence au sein des cavités de l’oreille moyenne d’un épithélium malpighien kératinisé (peau) doué de potentialités extensive, invasive et lytique (lyse des osselets). C’est une otite moyenne chronique dangereuse.","Recall"
"Pourquoi l’OMCC est-elle qualifiée de « dangereuse » ?","Parce qu’elle expose à des complications sévères, notamment endocrâniennes.","Recall"
"Quelle est la prévalence de l’OMCC ?","1/3 des otites chroniques à tympan ouvert.","Recall"
"Quel est le type description (TDD) de l’OMCC ?","OMCC unilatérale acquise non compliquée.","Recall"
"Quels sont les signes fonctionnels de l’OMCC ?","Otorrhée (purulente, jaunâtre/verdâtre, fétide, abondance variable, intermittente, résistante aux traitements médicaux), hypoacousie de transmission, otalgie (réchauffement), otorragie, acouphène.","Recall"
"Quel est l’aspect otoscopique caractéristique de l’OMCC après aspiration ?","Perforation marginale + poche de rétraction, squames épidermiques blanchâtres.","Recall"
"Quel résultat trouve-t-on à l’acoumétrie dans l’OMCC ?","Surdité de transmission.","Recall"
"Quels résultats peut-on trouver à l’audiométrie tonale dans l’OMCC ?","Surdité de transmission, surdité mixte (atteinte de l’oreille moyenne et interne), ou cophose (surdité totale, profonde).","Recall"
"Quel examen d’imagerie est utilisé pour le bilan lésionnel de l’OMCC et pour guider la chirurgie ?","TDM du rocher en coupe inframillimétrique.","Recall"
"À quoi sert l’IRM du rocher dans l’OMCC ?","Exploration du labyrinthe, recherche de cholestéatomes résiduels ou récidivants.","Recall"
"Quels sont les cinq aspects otoscopiques des formes cliniques du cholestéatome ?","1) Cholestéatome épitympanique atticale ; 2) Cholestéatome postéro-supérieur ; 3) Cholestéatome mésotympanique ; 4) Cholestéatome pseudo-tumoral ; 5) Cholestéatome à tympan fermé.","Recall"
"Quels sont les facteurs de risque du cholestéatome à tympan fermé ?","Trisomie 21, fente vélaire, malformation cranio-faciale.","Recall"
"Qu’est-ce qu’un cholestéatome post-traumatique ?","Peau incarcérée dans la cavité de l’oreille moyenne à la suite d’un traumatisme.","Recall"
"Quelles sont les six théories étiopathogéniques du cholestéatome ?","1) Métaplasie épithéliale ; 2) Migration latérale ; 3) Inclusion épidermique (post-traumatique/iatrogène) ; 4) Cholestéatome congénital ; 5) Dysfonctionnement tubaire ; 6) Prolifération papillaire.","Recall"
"Qu’est-ce que la théorie de la métaplasie épithéliale ?","La muqueuse de type respiratoire de la caisse se transforme en épithélium malpighien sous l’effet d’inflammations répétées.","Recall"
"Qu’est-ce que la théorie de la migration latérale ?","Migration de tissus épidermique à partir d’une perforation marginale (berge) vers la caisse du tympan, ou épidermose malléaire (épiderme au contact du malléus).","Recall"
"Qu’est-ce qu’un cholestéatome congénital ?","Forme rare, sans inflammation, avec tympan intact, due à l’absence de résorption des cellules embryonnaires épidermiques.","Recall"
"Quels sont les germes infectieux retrouvés dans l’OMCC ?","Staphylococcus aureus, Pseudomonas aeruginosa, Haemophilus influenzae, Moraxella, Proteus mirabilis.","Recall"
"Quels sont les diagnostics différentiels de l’OMCC ?","Lésion tumorale, bouchon de cérumen, otite moyenne chronique simple (sans perforation, sans otorrhée, sans échec des traitements médicaux), furoncle (sans poche de rétraction), otite externe (otorrhée mais tympan intact).","Recall"
"Quelles sont les complications de l’OMCC (diagnostic de gravité) ?","Lyse ossiculaire, paralysie faciale périphérique, mastoïdite, labyrinthite/fistule labyrinthique, méningite, thrombophlébite du sinus latéral, abcès cérébral.","Recall"
"Quels sont les cinq buts du traitement de l’OMCC ?","1) Ôter le cholestéatome ; 2) Préserver/améliorer l’audition ; 3) Éviter les complications ; 4) Restaurer les structures anatomiques (facilite l’appareillage) ; 5) Éviter les récidives.","Recall"
"Quels sont les moyens thérapeutiques de l’OMCC ?","Hospitalisation, médicaux (antalgiques, antibiothérapie locale ou générale), aspiration pluriquotidienne, chirurgie (évidement pétro-mastoïdien ou tympanoplastie en technique ouverte ou fermée).","Recall"
"Quel est le seul traitement efficace de l’OMCC ?","La chirurgie. Elle est indiquée devant toute OMCC.","Recall"
"Quelle est la différence entre technique chirurgicale ouverte et fermée dans l’OMCC ?","Technique ouverte : moins de récidive mais banalise l’audition. Technique fermée : plus esthétique mais risque de récidive important.","Recall"
"Quel est le pronostic de l’OMCC ?","Récidive fréquente (+++). Pas de guérison spontanée. Sans traitement adapté = complications.","Recall"
"Un patient présente une otorrhée purulente fétide intermittente depuis plusieurs mois, résistante aux traitements médicaux, avec hypoacousie. L’otoscopie après aspiration montre une perforation marginale et des squames blanchâtres. Quel est le diagnostic ?","Otite moyenne chronique cholestéatomateuse (OMCC).","Application"
"Pourquoi dit-on que l’OMCC est une urgence diagnostique et thérapeutique ?","Parce qu’elle expose à des complications sévères (lyse ossiculaire, paralysie faciale, méningite, abcès cérébral, etc.) et que seul le traitement chirurgical peut ôter le cholestéatome et éviter les complications.","Understanding"
"Quel signe clinique doit faire suspecter une complication neurologique dans l’OMCC ?","Paralysie faciale périphérique, méningite, signes d’abcès cérébral, thrombophlébite du sinus latéral.","Analysis"
"Pourquoi une otite chronique fétide doit-elle conduire à une consultation spécialisée ?","Parce que la féidité est évocatrice d’une OMCC (cholestéatome), qui nécessite une prise en charge chirurgicale et expose à des complications graves.","Analysis"
