"question","answer","explanation","difficulty"
"La glomérulonéphrite à dépôts mésangiaux d'IgA est une glomérulonéphrite proliférative.","False","Le document précise : ''Glomérulonéphrite (GN) 'non-proliférative' avec dépôt d'Immunoglobuline A sur le mésangium''.","Easy"
"La glomérulonéphrite à IgA est la plus fréquente des glomérulonéphrites en France.","True","Le document indique : ''La plus fréquente des GN (France)''.","Easy"
"La glomérulonéphrite à IgA touche préférentiellement les femmes âgées.","False","Le document précise : ''Adulte jeune, Genre masculin''.","Easy"
"L'incidence de la glomérulonéphrite à IgA est de 25/million par an.","True","Le document le confirme.","Easy"
"Les infections ORH (rhino-pharyngite, angine) précèdent habituellement les manifestations de la maladie.","True","Le document mentionne : ''Quelques heures ou jours avant : il y a eu une infection ORL : rhino-pharyngite (...) Angine''.","Easy"
"L'immunofluorescence montre des dépôts d'IgG linéaires sur la membrane basale.","False","Le document indique : ''Dépôt mésangial d'Ig A (Immunofluorescence)''.","Easy"
"50% des patients atteints de glomérulonéphrite à IgA évoluent vers l'IRCT après 25 ans.","True","Le document le confirme.","Easy"
"Le traitement par amygdalectomie est recommandé et bénéfique dans la glomérulonéphrite à IgA.","False","Le document précise : ''Amygdalectomie - Sans bénéfice''.","Easy"
"La protéinurie néphrotique est un facteur de mauvais pronostic.","True","Le document liste la protéinurie néphrotique parmi les facteurs de mauvais pronostic.","Medium"
"La maladie de Berger est la forme primitive de la glomérulonéphrite à IgA.","True","Le document indique : ''Primitive : maladie de BERGER''.","Medium"
"Le syndrome de Goodpasture est le TDD (Tableau Diagnostic Différentiel) du syndrome néphrotique.","False","Le document indique : ''GNRP = TDD : syndrome de GoodPasture'' - Goodpasture est le TDD des GNRP, non du syndrome néphrotique.","Medium"
"Les IEC sont utilisés pour leur effet anti-protéinurique dans le traitement de la glomérulonéphrite à IgA.","True","Le document mentionne : ''IEC : anti-protéinurique''.","Medium"
