"front","back","cognitive_level"
"Quels sont les deux types d’abcès du foie ?","Abcès à germes pyogéniques et abcès amibien (provenant de l’amibiase intestinale : e.h.h). Les infections à CMV et champignons sont rares.","Recall"
"Par quelles voies l’envahissement du parenchyme hépatique peut‑il se faire ?","Par le système porte, les voies biliaires, l’artère hépatique lors d’une septicémie généralisée, par extension directe d’une infection sous‑hépatique ou sous‑diaphragmatique (= sus‑hépatique), ou par effraction directe par traumatisme.","Recall"
"Quelle est la différence de localisation lobaire dans l’abcès pyogénique ?","Le lobe droit est 3 fois plus touché que le lobe gauche.","Recall"
"Citez trois germes aérobies fréquemment rencontrés dans les abcès pyogéniques.","Escherichia coli, Klebsiella, entérocoque.","Recall"
"Quels sont les germes anaérobies associés aux abcès pyogéniques ?","Bacteroides, streptocoque. Une association Anaérobie‑Fusobacterium est possible.","Recall"
"Décrivez les caractéristiques de l’abcès amibien (origine, latence, aspect macroscopique, diamètre).","Il suit l’infestation intestinale, avec une période de latence de quelques semaines. La zone de destruction se fusionne en une cavité large dans le lobe droit. Le diamètre varie de 1 cm à 25 cm. Le pus est chocolaté.","Understanding"
"Quels sont les symptômes primaires de l’abcès hépatique ?","Fièvre, malaise, frisson, anorexie, perte de poids, douleur abdominale, nausée.","Recall"
"Quels signes à l’examen physique peuvent orienter vers un abcès du foie ?","Défense de l’hypochondre droit, matité hépatique à la percussion, éventuellement ictère.","Recall"
"Quel est l’examen d’imagerie de première intention pour détecter les abcès du foie, et quelle est sa sensibilité ?","L’échographie, avec une sensibilité de 85 à 95 %. Elle permet également une biopsie échoguidée.","Recall"
"Quel examen d’imagerie est le plus sensible pour le diagnostic des abcès hépatiques, et quel avantage supplémentaire offre‑t‑il ?","Le scanner abdominal, avec une sensibilité de 95 à 100 %. Il permet aussi bien le diagnostic qu’une intervention thérapeutique.","Understanding"
"Pourquoi la différenciation précoce entre abcès pyogénique et amibien est‑elle difficile ?","En raison de la similarité des signes cliniques, des symptômes et des aspects radiologiques.","Understanding"
"Quel est le traitement standard des abcès pyogéniques ?","Drainage externe associé à une antibiothérapie appropriée. Il faut également traiter l’origine sous‑jacente de l’abcès.","Recall"
"Quelle est la mortalité des abcès pyogéniques non traités, et par quels mécanismes ?","Mortels dans 95 à 100 % des cas, par septicémie, rupture ou les deux. La rupture est possible selon la grandeur et la localisation.","Recall"
"Décrivez le schéma thérapeutique initial pour un abcès pyogénique, et comment l’ajuster.","Aminoglycoside (gentamycine, amikacine, ...) + antibiotique contre les germes anaérobies + pénicilline. Le schéma est corrigé par le résultat de l’antibiogramme.","Application"
"Quel délai respecter entre le début de l’antibiothérapie et le drainage dans l’abcès pyogénique ?","1 à 2 jours d’antibiothérapie avant le drainage.","Recall"
"Quels facteurs déterminent le choix entre drainage percutané et drainage chirurgical pour un abcès pyogénique ?","L’accessibilité de l’abcès, son nombre et son volume, ainsi que le traitement de la cause sous‑jacente.","Analysis"
"Quel est le traitement de choix pour un abcès amibien non compliqué (sans rupture ni infection secondaire) ?","Les amoebicides, avec le métronidazole ou un apparenté par voie orale à la dose de 750 mg trois fois par jour pendant une à deux semaines. Si le malade est trop faible, administration veineuse.","Recall"
"Citez trois médicaments de recours pour l’abcès amibien.","Émétine, déhydroémétine et chloroquine.","Recall"
"Comment apprécie‑t‑on la réponse clinique au traitement de l’abcès amibien ?","Par la disparition de la douleur, de la fièvre et de l’hyperleucocytose.","Application"
"Quelle est la mortalité de l’abcès amibien sous réserve de bonnes recommandations ?","Faible, à condition qu’il n’y ait pas de surinfection.","Recall"
