"question","answer","explanation","difficulty"
"Quelle est la tranche d’âge typique du kwashiorkor ?","1 à 3 ans.","Document.","Easy"
"Citez trois signes digestifs du kwashiorkor.","Anorexie, muguet, aphte, stomatite, diarrhées intermittentes, vomissements.","Document.","Easy"
"Quels sont les trois types de centres de prise en charge de la malnutrition aiguë selon le document ?","CRENAM (modérée ambulatoire), CRENAS (sévère sans complications), CRENI (sévère avec complications).","Document.","Easy"
"Quel est le lait thérapeutique utilisé en phase aiguë (phase I) ?","F75.","Document.","Easy"
"Quel est l’apport de F75 en phase aiguë (volume et nombre de repas) ?","130 ml/kg/24h en 8 repas.","Document.","Easy"
"Quel est le gain de poids attendu en phase de transition (phase F100) ?","6 g/kg/j.","Document.","Easy"
"Quel est l’apport calorique journalier en phase II (réhabilitation) ?","170 kcal/kg/j.","Document.","Easy"
"Quels sont les deux antibiotiques de première intention en l’absence d’infection apparente ?","Amoxicilline 100 mg/kg/j, ou érythromycine 50 mg/kg/j en cas d’allergie.","Document.","Easy"
"Citez trois complications médicales du kwashiorkor.","Hypoglycémie, hypothermie, déshydratation, infections, choc septique, anémie sévère, défaillance cardiaque.","Document.","Easy"
"Quel est le traitement de l’hypoglycémie chez un enfant conscient ?","5-10 ml/kg d’eau sucrée ou F75 par voie orale ou par SNG.","Document.","Easy"
"Quel est le traitement de l’hypoglycémie chez un enfant inconscient ?","5 ml/kg de G10 en IV (bolus).","Document.","Easy"
"Devant une hypothermie, quelles deux causes doivent être systématiquement évoquées ?","Hypoglycémie ou choc septique.","Document.","Easy"
"Quel est le traitement antibiotique IV du choc septique dans le kwashiorkor ?","C3G + Gentamycine +/- Cloxacilline (si suspicion staphylocoque).","Document.","Easy"
"Quelle est la différence de transfusion entre kwashiorkor et marasme ?","Kwashiorkor : CGR ; marasme : sang total.","Document.","Medium"
"Quelle est la posologie du furosémide avant ou après transfusion ?","1 mg/kg.","Document.","Medium"
"En cas de défaillance cardiaque, quelles sont les mesures immédiates ?","Position demi-assise, stopper apports oral/IV, furosémide 1 mg/kg, oxygénothérapie (objectif SaO2 >92%), réduire/stopper les médicaments à base de sodium.","Document.","Medium"
"Quelle est la solution de réhydratation recommandée pour les malnutris ?","Le résomal (par voie orale ou SNG).","Document.","Medium"
"Quel est le poids cible lors de la réhydratation ?","Poids actuel + 3% (max 6%).","Document.","Medium"
"Chez le nourrisson de mère malnutrie, comment diluer le F100 pour la supplémentation ?","1 sachet pour 2,7 L d’eau.","Document.","Medium"
"Quel est l’apport calorique recommandé pour la mère allaitante malnutrie ?","2500 kcal/j.","Document.","Medium"
"Quels sont les critères de passage de la phase aiguë à la phase de transition ?","Retour à l’appétit ET début de fonte des œdèmes ET amélioration clinique.","Document.","Medium"
