question, option1, option2, option3, option4, answer, explanation, difficulty
"Quelle est la définition de la ménopause ?", "Disparition temporaire du cycle menstruel", "Disparition définitive du cycle menstruel secondaire à l'arrêt de l'activité ovarienne par épuisement du capital folliculaire", "Absence de règles pendant 6 mois", "Arrêt des règles avant 40 ans", "2", "Le document : 'disparition définitive du cycle menstruel secondaire à l'arrêt de l'activité ovarienne par épuisement du capital folliculaire ovarien'", "Easy"
"À quel âge survient la ménopause en moyenne ?", "45 ans", "50 ans", "55 ans", "60 ans", "2", "Le document : 'Survient en moyenne à 50 ans'", "Easy"
"Après combien de mois d'aménorrhée confirme-t-on la ménopause ?", "6 mois", "9 mois", "12 mois", "18 mois", "3", "Le document : 'confirmée après un an (12 mois) d'aménorrhée'", "Easy"
"Quelle est la durée moyenne de la péri-ménopause ?", "2-3 ans", "5 ans", "Environ une dizaine d'années", "1 an", "3", "Le document : 'Durée : environ une dizaine d'années avant la ménopause confirmée'", "Easy"
"Quelle est l'hormone dont la sécrétion diminue en premier pendant la péri-ménopause ?", "Œstradiol", "Progestérone", "Testostérone", "FSH", "2", "Le document : 'Diminution de la sécrétion de progestérone par altération de la qualité du corps jaune -> insuffisance lutéale'", "Medium"
"Quelle est la conséquence hormonale de la péri-ménopause ?", "Hypoestrogénie", "Hyperoestrogénie relative", "Hyperprogestéronémie", "Hypoandrogénie", "2", "Le document : 'insuffisance lutéale -> hyperoestrogénie relative'", "Medium"
"Quel est le traitement des ménorragies fonctionnelles de la péri-ménopause ?", "Césarienne", "DIU au Lévonorgestrel (MIRENA*)", "Hystérectomie", "Antidépresseurs", "2", "Le document : 'Alternative, DIU au Lévonorgestrel, MIRENA* : traitement des ménorragies fonctionnelles de la péri-ménopause'", "Easy"
"Quel est le diagnostic clinique de la ménopause ?", "Test aux progestatifs positif", "Aménorrhée secondaire depuis 12 mois, syndrome climatérique, test aux progestatifs négatif", "FSH basse", "Œstradiol élevé", "2", "Le document : 'Diagnostic avant tout clinique : aménorrhée secondaire depuis 12 mois, test aux progestatifs négatif, syndrome climatérique'", "Easy"
"Quel est le taux de FSH plasmatique confirmant la ménopause ?", "30 UI/L", "> 20 UI/L", "< 10 UI/L", "> 50 UI/L", "2", "Le document : 'FSH plasmatique > 20 UI/L'", "Easy"
"Quel est le taux d'œstradiol confirmant la ménopause ?", "50 pg/ml", "3", "Le document : 'Oestradiolémie  50pg/ml'", "Easy"
"Quel est le risque majeur de l'ostéoporose post-ménopausique ?", "Fractures (rachis, poignet, col du fémur)", "Troubles du sommeil", "Bouffées de chaleur", "Sécheresse vaginale", "1", "Le document : 'Risque accru de fracture : rachis, poignet, col du fémur'", "Easy"
"À quel moment se manifeste l'ostéoporose post-ménopausique ?", "Immédiatement après la ménopause", "7 à 10 ans après l'arrêt des règles", "Après 1 an", "Après 20 ans", "2", "Le document : 'Se manifeste 7 à 10 ans après l'arrêt des règles'", "Easy"
"Quel est le T-score définissant l'ostéoporose densitométrique ?", "< -1 DS", "< -2 DS", "< -2,5 DS", "< -3 DS", "3", "Le document : 'Ostéoporose densitométrique = T-score < -2,5 DS'", "Easy"
"Quel progestatif est cité pour traiter l'hyperoestrogénie relative de la péri-ménopause ?", "Progestérone naturelle", "Nomégestrol (LUTENYL*)", "Dydrogestérone", "Médroxyprogestérone", "2", "Le document : 'Progestatifs (nomégestrol, LUTENYL*)'", "Easy"
"Quel est le schéma thérapeutique des progestatifs dans la péri-ménopause ?", "En continu tous les jours", "10 jours par mois du 15ème au 25ème jour du cycle", "5 jours par mois", "Un jour sur deux", "2", "Le document : '10j/mois : du 15è au 25è jour du cycle'", "Easy"
"Quelle est l'action des progestatifs sur l'endomètre ?", "Stimulante", "Atrophiante (activité anti-oestrogénique)", "Neutre", "Sécrétoire", "2", "Le document : 'activité anti-oestrogénique -> action atrophiante sur l'endomètre'", "Medium"
"Quelle hormone est transformée en œstrone par aromatisation périphérique ?", "Œstradiol", "Androgènes", "Progestérone", "FSH", "2", "Le document : 'Sécrétion d'œstrone (E1) par aromatisation périphérique des androgènes'", "Medium"
"Quelle est la conséquence de la carence oestrogénique sur la muqueuse vaginale ?", "Hyperplasie", "Atrophie, sécheresse, fragilité", "Épaisseur augmentée", "Sécrétions abondantes", "2", "Le document : 'muqueuse sèche, fragile, saignant facilement au contact'", "Easy"
"Quel est l'effet de la carence oestrogénique sur la flore vaginale ?", "Augmentation", "Diminution de la flore de protection -> sensibilité accrue aux infections", "Normale", "Disparition complète", "2", "Le document : 'La flore de protection vaginale diminue -> sensibilité accrue aux infections'", "Medium"
"Quel est l'effet de la ménopause sur les poils ?", "Ils se densifient", "Ils tendent à se clairsemer dans les zones oestrogéno-dépendantes", "Aucun effet", "Pousse rapide", "2", "Le document : 'ils tendent à se clairsemer dans les zones oestrogéno-dépendantes'", "Easy"
"Quel est l'effet de la ménopause sur la pilosité androgénique ?", "Disparition", "Persistance voire augmentation (lèvres, joues)", "Aucun effet", "Blanchiment", "2", "Le document : 'Pilosité type androgénique (lèvres, joues)'", "Medium"
"Quelles sont les deux hormones dont les taux sont augmentés à la ménopause ?", "Œstradiol et progestérone", "FSH et LH", "Testostérone et DHEA", "Prolactine et TSH", "2", "Le document : 'Elévation des gonadotrophines, surtout FSH'", "Easy"
"Quel est l'effet de la ménopause sur la peau ?", "Épaississement", "Amincissement", "Hyperpigmentation", "Aucun effet", "2", "Le document : 'Peau : amincissement'", "Easy"
"Quel est l'effet de la ménopause sur les articulations et ligaments ?", "Aucun", "Douleurs articulaires et ligamentaires", "Augmentation de la souplesse", "Calcifications", "2", "Le document : 'Douleurs articulaires et ligamentaires'", "Easy"
"Quel est l'effet de la ménopause sur le col de l'utérus ?", "Augmentation de taille", "Atrophie marquée, diminution de taille, lèvres se rapprochent, orifice tend à se fermer", "Éversion", "Allongement", "2", "Le document : 'Atrophie marquée par une diminution de taille, les lèvres se rapprochent et l'orifice tend à se fermer'", "Medium"
"Quel trouble urinaire est associé à la ménopause ?", "Pollakiurie", "Dysurie, incontinence urinaire, impériosité mictionnelle", "Hématurie", "Rétention d'urine", "2", "Le document : 'Troubles urinaires : Dysurie, Incontinence urinaire, Impériosité mictionnelle'", "Easy"
"Quel est l'effet de la ménopause sur le poids ?", "Perte de poids", "Augmentation de l'IMC (prise de poids)", "Stabilité", "Diminution de la masse grasse", "2", "Le document : 'Poids : augmentation de l'IMC (prise de poids)'", "Easy"
"Quelle est la conséquence de l'atrophie vaginale sur la sexualité ?", "Hypertonie", "Dyspareunie", "Anorgasmie", "Vaginisme", "2", "Le document : 'Sécheresse vaginale -> dyspareunie'", "Easy"
"Quel est le risque cardiovasculaire lié à la ménopause ?", "HTA", "Athérosclérose coronarienne", "Insuffisance cardiaque", "Troubles du rythme", "2", "Le document : 'Athérosclérose coronarienne'", "Easy"
"Quelle est la première manifestation clinique de la carence oestrogénique ?", "Ostéoporose", "Syndrome climatérique (bouffées de chaleur, sueurs nocturnes, sécheresse vaginale)", "Troubles urinaires", "Prise de poids", "2", "Le document : 'Syndrome climatérique : traduction initiale de la carence oestrogénique'", "Easy"
