"front","back","cognitive_level"
"Quelles sont les quatre complications chirurgicales des ulcères gastro-duodénaux (UGD) ?","Perforation, sténose, hémorragie, cancer gastrique.","Recall"
"Quels sont les cinq facteurs de risque des UGD cités dans le document ?","Infection par Helicobacter pylori, prise d’AINS, syndrome de Zollinger Ellison (gastrinome), hyperparathyroïdie (hypercalcémie augmente sécrétion acide), pancréatite chronique, cirrhose.","Recall"
"Quelle est la fréquence de la perforation comme complication des UGD ?","Elle complique 10% des UGD.","Recall"
"Quelle est la localisation la plus fréquente de la perforation ?","Ulcère duodénal (D1 : bulbe) plus fréquent que l’ulcère gastrique.","Recall"
"Décrivez la physiopathologie de la péritonite par perforation ulcéreuse.","Péritonite “chimique” : le suc gastrique acide se déverse dans la cavité péritonéale, réalisant une péritonite en péritoine libre.","Recall"
"Quels sont les signes fonctionnels de la perforation ulcéreuse ?","Douleur de début brutal en “coup de poignard” dans l’épigastre, irradiant rapidement à tout l’abdomen, nausées, vomissements, arrêt du transit.","Recall"
"Quels sont les signes généraux initiaux de la perforation ?","Apyrexie au début de la douleur ; au stade de péritonite, élévation thermique. Pas de choc sauf si vu tardivement.","Recall"
"Quels sont les signes physiques de la perforation ulcéreuse ?","Contracture de l’épigastre rapidement généralisée à tout l’abdomen (abdomen immobile), disparition de la matité pré-hépatique, absence des bruits hydro-aériques, douleur vive au Douglas (cri du Douglas) au TR/TV.","Recall"
"Quel examen d’imagerie montre un pneumopéritoine dans 80% des cas ?","L’ASP (radiographie de l’abdomen sans préparation) de préférence debout.","Recall"
"Qu’est-ce qu’un ulcère perforé bouché ?","L’épiploon ou les organes de voisinage couvrent la perforation. L’évolution peut se faire vers une perforation en 2 temps ou un abcès sous-phrénique.","Recall"
"Quels sont les moyens médicaux du traitement de la perforation ulcéreuse ?","Réanimation, sonde nasogastrique (SNG) en aspiration, antalgiques, antibiothérapie parentérale (Augmentin* + Flagyl*).","Recall"
"Quels sont les gestes chirurgicaux pour une perforation ulcéreuse ?","Laparotomie ou cœlioscopie : éliminer la cause, toilette péritonéale, ablation des fausses membranes, drainage, suture avec épiplooplastie pour ulcère duodénal, excision des ulcères gastriques avec anapath et suture.","Recall"
"Quel est le traitement médical de la maladie ulcéreuse après chirurgie ?","IPP (oméprazole 20mg 1 à 2 fois/j) et éradication de H. pylori : 2 antibiotiques (amoxicilline 1g x2 ou clarithromycine 500mg x2 + imidazole (Flagyl*) 500mg x2) pendant 7 jours.","Recall"
"Qu’est-ce que la méthode de Taylor ?","Traitement médical seul de la perforation : arrêt alimentation, VVP, SNG aspiration, ATB large spectre, IPP IV, prophylaxie thrombo-embolique (Lovenox*), surveillance clinico-radiologique.","Recall"
"Quelles sont les indications de la méthode de Taylor ?","Malade vu < 6h après perforation ou >6h après dernier repas, certitude diagnostique, absence de choc, symptomatologie ulcéreuse < 3 mois.","Recall"
"Quelle est la complication de la méthode de Taylor ?","Échec (nécessité de chirurgie) ou abcès sous-phrénique.","Recall"
"Quelle est la fréquence de la sténose comme complication des UGD ?","Elle complique 1 à 2% des UGD, plus fréquente dans l’ulcère duodénal que gastrique.","Recall"
"Quels sont les signes fonctionnels de la sténose pylorique ou duodénale ?","Vomissements post-prandiaux tardifs (ne contenant pas de bile), parfois pesanteur épigastrique prolongée, douleur épigastrique.","Recall"
"Quel signe physique caractérise la sténose ?","Distension gastrique (masse rénitente épigastrique descendant jusqu’au pelvis), signe du clapotis à jeun.","Recall"
"Quels sont les signes biologiques de la sténose déshydratante ?","Protidémie, urée, créatinine élevées, chlorémie et kaliémie basses, natrémie élevée, alcalose métabolique.","Recall"
"Quel examen radiologique confirme la sténose ?","Le TOGD (transit œso-gastroduodénal) : sténose, hyperkinésie antrale puis atonie, stase de baryte.","Recall"
"Que montre la fibroscopie en cas de sténose ?","Visualise la sténose (siège : antral, pylorique, duodénal), son calibre souvent infranchissable, recherche d’ulcères, biopsies.","Recall"
"Quel est le traitement chirurgical de la sténose résistante ?","Vagotomie tronculaire + antrectomie ou gastrectomie des 2/3 inférieurs avec anastomose gastro-duodénale (Billroth I) ou gastro-jéjunale (Billroth II).","Recall"
"Quel traitement endoscopique peut être proposé pour la sténose ?","Dilatation au ballonnet ou pose d’une prothèse (stent auto-expansif), surtout chez les personnes âgées ou non opérables.","Recall"
"Quelle est la fréquence des ulcères hémorragiques parmi les hémorragies digestives hautes ?","50% des hémorragies digestives hautes (origine en amont de l’angle de Treitz).","Recall"
"Quelle est la mortalité de l’hémorragie ulcéreuse ?","3 à 15%.","Recall"
"Quels vaisseaux sont souvent érodés par l’ulcère ?","La gastro-duodénale (en arrière du bulbe) pour les ulcères duodénaux, et la gastrique gauche (artère pylorique) pour les ulcères de la petite courbure.","Recall"
"Quels sont les signes fonctionnels de l’hémorragie ulcéreuse ?","Hématémèse, méléna parfois associé ou isolé.","Recall"
"Quels signes généraux recherche-t-on pour un choc hypovolémique ?","Pâleur cutanéo-conjonctivale, tachycardie, hypotension artérielle, augmentation de la fréquence respiratoire.","Recall"
"Quelle est la conduite à tenir immédiate devant une hémorragie ulcéreuse ?","Bilan (groupe, rhésus, ionogramme, bilan hépatique, NFS plaquettes), SNG aspiration + lavage au sérum froid, réanimation (remplissage, transfusion, amines), prévenir le chirurgien, fibroscopie dès que possible.","Recall"
"Quels sont les gestes d’hémostase endoscopique ?","Injection d’adrénaline, électrocoagulation, pose de clip hémostatique.","Recall"
"Quel traitement médicamenteux est donné pour l’ulcère hémorragique ?","IPP oméprazole IV et les 2 antibiotiques pour éradiquer H. pylori.","Recall"
"Quelle est l’indication chirurgicale pour l’hémorragie ?","Échec de l’endoscopie ou hémorragie cataclysmique non corrigée par le remplissage vasculaire.","Recall"
"Quel est le geste chirurgical pour un ulcère gastrique hémorragique ?","Exérèse de l’ulcère puis suture + examen anapath.","Recall"
"Quel est le geste pour un ulcère duodénal hémorragique ?","Suture de l’ulcère par duodénotomie.","Recall"
"Quel traitement chirurgical de la maladie ulcéreuse peut être associé pour un ulcère gastrique ?","Résection gastrique : vagotomie tronculaire + antrectomie (Billroth I ou II) ou gastrectomie des 2/3.","Recall"
"Quel traitement chirurgical de la maladie ulcéreuse pour un ulcère duodénal ?","Vagotomie tronculaire + antrectomie ou vagotomie tronculaire + pyloroplastie.","Recall"
