"question","answer","explanation","difficulty"
"L'achalasie est un trouble moteur primaire de l'œsophage.","True","Le document définit l'achalasie comme un trouble moteur primaire de l'œsophage.","Easy"
"Dans l'achalasie, la dysphagie touche plus fréquemment les solides que les liquides.","False","Le document indique une dysphagie paradoxale : liquide > solide (93-99%).","Easy"
"La manométrie œsophagienne de haute résolution est l'examen de référence pour le diagnostic de l'achalasie.","True","Le document le précise explicitement.","Easy"
"L'endoscopie digestive haute montre une muqueuse anormale et un rétrécissement inflammatoire.","False","Le document dit: 'Muqueuse normale et stase alimentaire', et franchissement difficile mais muqueuse normale.","Easy"
"Le TOGD peut être normal à un stade précoce de l'achalasie.","True","Le document mentionne 'Peut être normal à un stade précoce' pour le TOGD.","Easy"
"La perte de poids survient dans 61% des cas selon le document.","True","Le document donne la fréquence de perte de poids (61%).","Easy"
"La dégénérescence inflammatoire touche les cellules ganglionnaires excitatrices du plexus myentérique.","False","Le document précise 'cellules ganglionnaires inhibitrices'.","Medium"
"La pression de repos du SIO est supérieure à 45 mmHg dans l'achalasie.","True","Le document indique 'Pression de repos du SIO élevée (> 45mmHg)'.","Medium"
"La radiographie du thorax au stade de mégaoesophage montre un élargissement du médiastin et une poche à air gastrique visible.","False","Le document dit 'Disparition de la poche à air gastrique'.","Medium"
"L'absence de péristaltisme dans l'achalasie concerne les cellules musculaires lisses du corps de l'œsophage.","True","Le document: 'Perte du péristaltisme des cellules musculaires lisses du corps de l'œsophage'.","Medium"
"Dans la classification de Chicago, le type 1 est défini par 100% de contractions absentes.","True","Le document: 'Type 1 : 100% de contractions absentes'.","Medium"
"La pseudo-achalasie est due à un processus inflammatoire bénin de la jonction oeso-gastrique.","False","Le document: 'Pseudo-achalasie : processus néoplasique de la jonction oeso-gastrique'.","Medium"
"Une pression de relaxation intégrée (PLI) à 10 mmHg est normale selon les critères manométriques de l'achalasie.","True","Le document indique que la PLI anormale est >15 mmHg, donc 10 mmHg est dans les limites normales.","Difficult"
"Un patient avec une achalasie de type 3 présente des contractions prématurées dans moins de 20% des déglutitions.","False","Le type 3 est défini par 20% ou plus de fragments de contractions prématurées ou spasmes. Donc moins de 20% ne correspond pas au type 3.","Difficult"
"L'endoscopie digestive haute permet d'éliminer formellement le diagnostic de cancer de l'œsophage sans nécessiter de biopsie.","False","Le document ne précise pas que l'endoscopie élimine le cancer sans biopsie. Le diagnostic différentiel inclut le cancer, donc une confirmation histologique est nécessaire.","Difficult"
