"front","back","cognitive_level"
"Quelle est la définition de l''achalasie de l''œsophage ?","L''achalasie est un trouble moteur primaire de l''œsophage caractérisé par : 1) absence de péristaltisme œsophagien, 2) absence de relaxation du sphincter inférieur de l''œsophage (SIO) en réponse à la déglutition, 3) hypertonie du SIO.","Recall"
"Quel est le mécanisme physiopathologique central de l''achalasie ?","Dégénérescence inflammatoire des cellules ganglionnaires inhibitrices du plexus myentérique (d''Auerbach). Cela entraîne : augmentation du tonus de repos du SIO → absence de relaxation normale du SIO à la déglutition, et perte du péristaltisme des cellules musculaires lisses du corps de l''œsophage.","Understanding"
"Pourquoi dit-on que la dysphagie de l''achalasie est « paradoxale » ?","Parce qu''elle est fonctionnelle : la dysphagie concerne davantage les liquides que les solides (93‑99 % des cas), contrairement aux dysphagies mécaniques où les solides sont d''abord touchés.","Application"
"Quels sont les signes cliniques les plus fréquents de l''achalasie ? (citer au moins 4)","Dysphagie paradoxale (liquide > solide, 93‑99%), régurgitations, douleurs rétrosternales (59%), perte de poids (61%). Autres : toux nocturne (45%), dyspnée nocturne (20%), hoquet (8%), longue période paucisymptomatique.","Recall"
"À l''endoscopie digestive haute, quels signes évocateurs d''achalasie trouve-t-on ?","1) Œsophage dilaté avec résidus alimentaires = mégaoesophage (après plusieurs années d''évolution). 2) Muqueuse normale et stase alimentaire. 3) Franchissement difficile du cardia avec ressaut. 4) Diagnostic différentiel à éliminer : cancer.","Recall"
"Quel aspect radiologique est pathognomonique de l''achalasie au transit baryté œsogastrique (TOGD) ?","Aspect en bec d''oiseau au niveau de la jonction œso‑gastrique, associé à une dilatation de l''œsophage en amont. À un stade précoce, le transit peut être normal.","Recall"
"Pourquoi la manométrie œsophagienne de haute résolution est‑elle l''examen de référence pour l''achalasie ?","Elle permet de mesurer directement : pression de repos du SIO élevée (>45 mmHg), pression de relaxation intégrée (PLI) >15 mmHg, apéristaltisme du corps de l''œsophage, contractions anarchiques non propagées, hyperpression intra‑œsophagienne, et de classer l''achalasie selon Chicago.","Understanding"
"Un patient présente une dysphagie, des régurgitations, et une manométrie montre des contractions non propagées avec pressurisation panœsophagienne pour plus de 20 % des déglutitions. De quel type d''achalasie s''agit‑il selon la classification de Chicago ?","Type 2 : dans plus de 20% des déglutitions, contractions non propagées avec pressurisation panœsophagienne.","Analysis"
"Quels sont les trois diagnostics différentiels principaux de l''achalasie cités dans le document ?","1) Reflux gastro‑œsophagien (devant régurgitations et douleur rétrosternale). 2) Cancer de l''œsophage (devant dysphagie). 3) Autres troubles moteurs œsophagiens (manométrie) et pseudo‑achalasie (processus néoplasique de la jonction œso‑gastrique, à rechercher par fibroscopie avec bonne rétrovision).","Analysis"
"Quels examens complémentaires doivent être demandés devant une suspicion d''achalasie ? (conclusion du document)","1) Endoscopie digestive haute (EDH). 2) Transit œsogastrique (TOGD) ou scanner thoracique avec balisage digestif. 3) Manométrie œsophagienne de haute résolution.","Application"
