question,answer,explanation,difficulty
"La laryngite aiguë de l’enfant est une inflammation aiguë du larynx d’origine infectieuse.",True,"Le document indique : Définition : inflammation aiguë du larynx d’origine infectieuse.","Easy"
"La laryngite aiguë de l’enfant peut mettre en jeu le pronostic vital par décompensation respiratoire.",True,"Le document précise : Mise en jeu du pronostic vital par décompensation respiratoire.","Easy"
"Le larynx de l’enfant a des dimensions nettement supérieures à celles de l’adulte.",False,"Le document indique : Particularités du larynx chez l’enfant : Dimensions nettement inférieures.","Easy"
"Le larynx de l’enfant est situé plus haut et plus verticalement que chez l’adulte.",True,"Le document précise : Situation plus haut et plus verticale.","Easy"
"L’innervation du larynx chez l’enfant est pauvre, ce qui explique l’absence de laryngospasme.",False,"Le document indique : Innervation très riche (laryngospasme important).","Easy"
"La fonction respiratoire est l’une des trois fonctions physiologiques du larynx.",True,"Le document mentionne : Fonction respiratoire, fonction sphinctérienne, fonction phonatoire.","Easy"
"La laryngite œdémateuse sous-glottique touche préférentiellement les enfants de moins de 6 mois.",False,"Le document précise : Enfant de 7 mois à 7 à 8 ans.","Easy"
"La toux rauque est un signe clinique de la laryngite œdémateuse sous-glottique.",True,"Le document indique : Toux rauque et dysphonie parfois.","Easy"
"La ponction lombaire est indiquée en cas de signes méningés dans la laryngite.",True,"Le document précise : Ponction lombaire si signes méningés.","Easy"
"L’épiglottite est d’origine virale.",False,"Le document indique : Epiglottite : D’origine bactérienne.","Easy"
"Dans l’épiglottite, on observe un trouble de la déglutition et une hypersalivation.",True,"Le document mentionne : Trouble de la déglutition et hypersalivation.","Easy"
"La voix est couverte et la toux est claire dans l’épiglottite.",True,"Le document précise : Voix couverte et toux claire.","Easy"
"La laryngite striduleuse est spontanément résolutive en plusieurs heures.",False,"Le document indique : Spontanément résolutive en une dizaine de minute.","Easy"
"L’œdème sous-glottique et le spasme laryngé sont les mécanismes de la laryngite striduleuse.",True,"Le document mentionne : œdème sous-glottique et spasme laryngé.","Easy"
"La laryngite diphtérique est fréquente dans les pays à vaccination systématique.",False,"Le document précise : Absence de vaccination, contexte social défavorisé.","Easy"
"La laryngite diphtérique associe une polyadénopathie cervicale et une amygdalite membraneuse.",True,"Le document indique : Poly adénopathie cervicale, amygdalite membraneuse.","Easy"
"La déclaration de la laryngite diphtérique est obligatoire.",True,"Le document précise : Isolement et déclaration obligatoire.","Easy"
