"front","back","cognitive_level"
"Qu’est-ce qu’une laryngite aiguë de l’enfant ?","Inflammation aiguë du larynx d’origine infectieuse, constituant une urgence diagnostique et thérapeutique car pouvant mettre en jeu le pronostic vital par décompensation respiratoire.","Recall"
"Quelles sont les trois fonctions physiologiques du larynx ?","1) Fonction respiratoire ; 2) Fonction sphinctérienne ; 3) Fonction phonatoire.","Recall"
"Quelles sont les trois particularités anatomiques du larynx chez l’enfant par rapport à l’adulte ?","1) Dimensions nettement inférieures ; 2) Situation plus haute et plus verticale (favorisant corps étrangers et fausses routes) ; 3) Innervation très riche (entraînant un laryngospasme important).","Recall"
"Quel est le diagnostic positif (TDD) des laryngites aiguës de l’enfant ?","Laryngite œdémateux sous-glottique.","Recall"
"Quels sont les signes cliniques de la laryngite œdémateux sous-glottique ?","Enfant de 7 mois à 7-8 ans, rhinosinusopharyngite en cours, bradypnée inspiratoire et fièvre, toux rauque et dysphonie parfois.","Recall"
"Quels examens paracliniques peuvent être réalisés dans la laryngite œdémateux sous-glottique ?","Bilan infectieux et hémoculture, ponction lombaire si signes méningés, radiographie du larynx en inspiration forcée, fibroscopie laryngée.","Recall"
"Quels sont les signes cliniques de l’épiglottite ?","Bradypnée inspiratoire et fièvre, trouble de la déglutition et hypersalivation, voix couverte et toux claire, tendance à se tenir assis et penché en avant.","Recall"
"Quelle est l’origine de l’épiglottite ?","D’origine bactérienne.","Recall"
"Qu’est-ce qu’une laryngite striduleuse ou spasmodique ?","Entité mal connue, spontanément résolutive en une dizaine de minutes, due à un œdème sous-glottique et un spasme laryngé. Peut récidiver au cours de la même nuit.","Recall"
"Dans quel contexte évoquer une laryngite diphtérique (croupe) ?","Absence de vaccination, contexte social défavorisé. Signes : polyadénopathie cervicale, amygdalite membraneuse. Isolement et déclaration obligatoire.","Recall"
"Quels sont les signes de gravité d’une laryngite aiguë chez l’enfant ?","Épuisement si dyspnée > 1 heure, tirage intense (pouvant être nul chez l’enfant épuisé), tachypnée > 60/min annonçant une décompensation.","Recall"
"Quels sont les signes de haute gravité d’une laryngite aiguë ?","Bradypnée extrême, irrégularité du rythme respiratoire, pause respiratoire, gasps.","Recall"
"Décrivez le stade 1 de CHEVALLIER-JACKSON.","Enfant calme, respiration bruyante avec tirage discret, coloration normale (pas d’asphyxie).","Recall"
"Décrivez le stade 2 de CHEVALLIER-JACKSON.","Enfant agité, sommeil impossible, inspiration bruyante avec tirage sus-sternal net, signes d’asphyxie modérée sans hypoxémie.","Recall"
"Décrivez le stade 3 de CHEVALLIER-JACKSON.","Enfant angoissé, tirage impressionnant, signes d’asphyxie, signes de défaillance cardiaque droite (hépatomégalie, turgescence des veines du cou), encombrement bronchique.","Recall"
"Décrivez le stade 4 de CHEVALLIER-JACKSON.","Enfant épuisé et pâle, tirage faible ou nul, ventilation inefficace, signes d’asphyxie majeure.","Recall"
"Pourquoi le tirage peut-il être absent au stade 4 de CHEVALLIER-JACKSON ?","Parce que l’enfant est épuisé. Le document précise : « Stade 4 : tirage faible ou nul ».","Understanding"
"Quels sont les diagnostics différentiels des laryngites aiguës (dyspnée laryngée non fébrile) ?","Corps étranger, ingestion/inhalation de caustique, traumatisme laryngé, réactions allergiques, laryngospasme, laryngomalacie (stridor congénital : immaturité du cartilage thyroïde), papillome laryngé.","Recall"
"Qu’est-ce que la laryngomalacie ?","Stridor congénital dû à une immaturité du cartilage thyroïde.","Recall"
"Quelles sont les causes virales des laryngites aiguës ?","Adénovirus, rhinovirus, virus influenzae et para-influenzae.","Recall"
"Quelles sont les causes bactériennes des laryngites aiguës ?","Haemophilus influenzae, Streptococcus pneumoniae, Streptocoque bêta-hémolytique, Staphylococcus aureus, Corynebacterium diphteriae, Branchanella catarrhalis.","Recall"
"Quel est le traitement médical de la laryngite sous-glottique ?","Dexaméthasone, oxygène, aérosol. Évaluation à 30 minutes. Si pas d’amélioration : répéter la dose et référer. Antibiothérapie à discuter.","Recall"
"Quel est le traitement de l’épiglottite ?","Intubation en urgence voire trachéotomie. Antibiothérapie par céfotaxime et amikacine.","Recall"
"Quel est le traitement de la laryngite diphtérique ?","Intubation ou trachéotomie en fonction de l’extension trachéale, sérothérapie antidiphtérique et vaccination.","Recall"
"Un enfant de 3 ans présente une bradypnée inspiratoire, une fièvre, une toux rauque et une rhinosinusopharyngite. Quel est votre diagnostic le plus probable ?","Laryngite œdémateux sous-glottique (TDD des laryngites aiguës de l’enfant).","Application"
"Un enfant se tient assis, penché en avant, avec trouble de la déglutition, hypersalivation, voix couverte et toux claire. Quel diagnostic suspectez-vous ?","Épiglottite.","Analysis"
"Un enfant non vacciné issu d’un milieu social défavorisé présente une laryngite avec polyadénopathie cervicale et amygdalite membraneuse. Que devez-vous suspecter ?","Laryngite diphtérique (croupe). Isolement et déclaration obligatoire.","Analysis"
"Selon CHEVALLIER-JACKSON, à quel stade apparaissent l’hépatomégalie et la turgescence des veines du cou ?","Stade 3 (signes de défaillance cardiaque droite).","Recall"
