"front","back","cognitive_level"
"Quelles sont les deux définitions possibles d’une fièvre prolongée selon le document ?","1) T° élevée pendant 15 jours à 3 semaines sans cause évidente. 2) Fièvre >38°C pendant plus de 5 jours consécutifs chez le nourrisson, ou 10 à 15 jours chez l’enfant plus âgé.","Recall"
"Quels sont les trois diagnostics différentiels de la fièvre prolongée ?","1) Fièvres à répétition (infections virales, intervalle de plusieurs jours). 2) Thermopathomimie (fièvre simulée, enfant en bon état général, absence d’anomalie clinique ni syndrome inflammatoire). 3) Fièvres récurrentes (durée >3 jours, séparées par des périodes asymptomatiques d’apyrexie).","Understanding"
"Quels signes de gravité liés au terrain doivent être recherchés devant une fièvre prolongée ?","Déficit immunitaire congénital ou acquis (ex : drépanocytose avec ischémie splénique – rate non fonctionnelle) ; pathologie chronique prédisposant aux surinfections (cardiopathies, endocardites, mucoviscidose) ; corticothérapie ou traitement immunosuppresseur.","Recall"
"Quels signes associés de gravité doivent faire rechercher une fièvre prolongée ?","Troubles hémodynamiques, troubles de la conscience, frissons, syndrome hémorragique (CIVD), amaigrissement.","Recall"
"Lors de l’interrogatoire pour une fièvre prolongée, quels éléments liés aux voyages et aux contacts animaux faut-il rechercher ?","Voyage récent (palustre, zone méditerranéenne) ; contact avec animal (griffes du chat, chien : leishmaniose, leptospirose) ; rongeurs (tularémie) ; promenades en forêt : tiques (maladie de Lyme) ; ingestion de fromages frais (brucellose).","Recall"
"Quels sont les examens paracliniques de première intention devant une fièvre prolongée ?","NFS et plaquettes ; CRP et VS ; transaminases hépatiques (ASAT, ALAT) ; ECBU ; cliché thoracique ; IDR à la tuberculine et BK (tubages) ; TDR palu, GE FM.","Recall"
"Quels examens de deuxième intention sont cités pour une fièvre prolongée ?","Échographie ou scan abdomino-pelvien (adénopathies, abcès, tumeurs) ; radiographie du cavum, sinus ou paranomique dentaire ; sérologies spécifiques (Bartonella henselae, EBV, CMV, hépatites A/B/C, Widal, Wright, toxoplasmose, Rickettsiose, Lyme, VIH) ; anticorps antinucléaires et anti-tissus.","Recall"
"Quels examens plus ciblés peuvent être réalisés selon le document ?","Myélogramme (si anomalies hémogramme) ; scintigraphie au Tc 99 M (localisation foyer infectieux) ; catécholamines urinaires (neuroblastome) ; ionogrammes et osmolarités sanguines et urinaires (diabète insipide) ; échocardiographie (endocardite) ; fond d’œil (uvéites) ; biopsie ganglionnaire, hépatique ou salivaire ; scan cérébral ou corps entier ; opacification ou examens endoscopiques digestifs.","Recall"
"Quels sont les critères diagnostiques de la maladie de Kawasaki selon l’American Heart Association ?","Fièvre >5 jours (essentielle) ET quatre des cinq critères : 1) hyperhémie conjonctivale sans écoulement purulent ; 2) atteinte muqueuse (rougeur oropharynx, langue framboisée, chéilite) ; 3) œdèmes érythémateux des extrémités ; 4) éruption polymorphe ; 5) adénopathies cervicales non purulentes >1,5 cm.","Recall"
"Quel est le risque à long terme de la maladie de Kawasaki même à l’âge adulte ?","Risque d’atteinte coronarienne (infarctus du myocarde) à tout moment, même à l’âge adulte. Nécessite un suivi cardiaque tout au long de la vie.","Application"
"Citez trois maladies inflammatoires chroniques responsables de fièvre prolongée selon le document.","Arthrite juvénile, lupus, périartérite noueuse, maladie de Crohn, colite ulcéro-hémorragique.","Recall"
"Citez trois néoplasies responsables de fièvre prolongée.","Leucémies, neuroblastomes, maladie de Hodgkin.","Recall"
"Quels sont les principaux médicaments fréquemment responsables de fièvre prolongée selon le tableau ?","Antihistaminiques, barbituriques, bêta-lactamines, phénytoïne, quinidine (sulfate), sulfamides.","Recall"
"Un enfant a une fièvre prolongée sans anomalie clinique ni syndrome inflammatoire biologique, mais il est en bon état général. Quel diagnostic différentiel évoquez-vous ?","Thermopathomimie (fièvre simulée).","Application"
"Selon le document, quel est le pourcentage de fièvres prolongées qui restent sans diagnostic ?","25% restent sans diagnostic.","Recall"
"Quelle est la conduite à tenir devant une fièvre prolongée sans diagnostic après bilan ?","Annoncer qu’il existe des fièvres prolongées sans diagnostic. Évoquer une fièvre prolongée bénigne du petit enfant. Réexaminer régulièrement (nouveau signe ?). L’état général est un guide essentiel.","Analysis"
