"question","answer","explanation","difficulty"
"Quels sont les trois signes de mauvaise tolérance respiratoire selon le document ?","Signes d'épuisement (bradypnée, irrégularité, apnée), signes d'hypoxie (cyanose, agitation, trouble de conscience), signes d'hypercapnie (sueurs, tachycardie, HTA).","Le document les liste.","Easy"
"Citez quatre terrains spécifiques à risque de gravité.","Prématurité, cardiopathie ou maladie respiratoire sous-jacente, drépanocytose, immunodépression.","Le document les donne.","Easy"
"Quelles sont les trois grandes catégories de signes de mauvaise tolérance ?","Épuisement respiratoire, hypoxie, hypercapnie.","Le document les distingue.","Easy"
"Quels sont les trois examens complémentaires cités pour le diagnostic étiologique ?","Radiographie du thorax, mesure de la SpO2 ou gaz du sang, endoscopie.","Le document les mentionne.","Easy"
"Quelle est la différence entre les causes obstructives hautes et basses en termes de type de dyspnée ?","Hautes : dyspnée inspiratoire. Basses : dyspnée expiratoire.","Le document le précise.","Medium"
"Citez trois causes obstructives hautes (laryngées).","Laryngite sous glottique, épiglottite, corps étranger (laryngé).","Le document les cite.","Medium"
"Citez trois causes obstructives basses.","Bronchiolite, asthme, corps étranger.","Le document les cite.","Medium"
"Citez trois causes non obstructives de détresse respiratoire.","Atteinte pleurale (épanchement, pneumothorax), atteinte parenchymateuse (pneumopathie), atteinte mécanique (fracture, lésion neurologique).","Le document les donne.","Medium"
"Quelle est la conduite à tenir devant une détresse respiratoire avec difficultés alimentaires chez un nourrisson ?","Fractionnement des repas. Si alimentation impossible : sonde naso-gastrique ou perfusion.","Le document le précise.","Medium"
"Quelles sont les valeurs de PaO2 et PaCO2 définissant la gravité ?","PaO2 < 60 mmHg, PaCO2 > 60 mmHg.","Le document les donne.","Medium"
"Un enfant de 2 ans présente une dyspnée inspiratoire brutale, afébrile, après avoir joué avec une petite pièce. Quel diagnostic et quel examen ?","Corps étranger inhalé. Endoscopie pour confirmation et extraction.","Basé sur 'corps étranger : dyspnée d’apparition brutale (enfant > 6 mois) dans un contexte apyrétique' et 'Endoscopie : confirme la présence d’un corps étranger'.","Medium"
"Un nourrisson de 3 mois a une rhinorrhée, une toux, une polypnée avec battement des ailes du nez et tirage. Pas de fièvre. Quelle est la cause la plus probable ?","Rhinopharyngite hyper secrétante (DR = DRP systématique).","Le document : 'Rhinopharyngite hyper secrétante (DR= DRP systématique)'.","Medium"
"Un enfant de 8 ans obèse a des ronflements nocturnes, des accès de tirage pendant le sommeil, une somnolence diurne. Quel diagnostic suspecter ?","Syndrome d'apnée obstructive du sommeil (SAOS).","Le document : 'Apnée, accès de tirage pendant le sommeil, difficulté d’endormissement, retentissement sur la croissance (syndrome d’apnée du sommeil)'.","Difficult"
"Un enfant de 10 ans a une dyspnée profonde et lente (polypnée) sans signes de lutte, une odeur d'acétone dans l'haleine. Quel diagnostic et quel examen ?","Acido-cétose métabolique (dyspnée de Kussmaul). Bilan : glycémie, gaz du sang, corps cétoniques.","Le document : 'Acido-cétose métabolique (dyspnée de Kussmaul)'.","Difficult"
"Un enfant de 5 ans a une dyspnée expiratoire avec sibilances, un terrain atopique. Quel diagnostic ?","Asthme.","Le document : 'Asthme' dans causes basses.","Difficult"
"Un nourrisson de 6 mois a une détresse respiratoire avec tirage, râles crépitants bilatéraux, fièvre. Quelle cause évoquer ?","Pneumopathie infectieuse (atteinte parenchymateuse).","Le document : 'Atteintes parenchymateuses : pneumopathies infectieuses'.","Difficult"
"Un enfant de 3 ans a une détresse respiratoire avec abolition des MV à gauche, matité à la percussion, pas de fièvre. Quel diagnostic ?","Épanchement pleural (pleurésie).","Le document : 'Atteinte pleurale : épanchement liquidien'.","Difficult"
"Quels sont les quatre éléments de l'examen physique à rechercher systématiquement selon le document ?","Appareil respiratoire (4 temps), auscultation pulmonaire, état hémodynamique (FC, TRC, PA, diurèse), recherche d'un souffle cardiaque, signes d'infection, état neurologique.","Le document les liste.","Difficult"
"Un enfant a une détresse respiratoire, une SpO2 à 92% sous air. Quelle est la conduite ?","Oxygénothérapie (seuil <95%).","Le document : '(<95% : oxygénothérapie)'.","Difficult"
"Quel est l'intérêt du fractionnement des repas chez le nourrisson en détresse respiratoire ?","Éviter les fausses routes et la fatigue respiratoire post-prandiale.","Le document le mentionne sans explication.","Difficult"
