"question","answer","explanation","difficulty"
"La détresse respiratoire est une situation rare en pratique quotidienne.","False","Le document : 'Situation fréquente et angoissante en pratique quotidienne'.","Easy"
"La polypnée est le trouble du rythme respiratoire le plus souvent observé.","True","Le document : 'Polypnée le plus souvent'.","Easy"
"La bradypnée est un signe fréquent précoce de détresse respiratoire.","False","Le document : 'Bradypnée exceptionnellement : en cas d’épuisement'.","Easy"
"Le battement des ailes du nez est un signe de lutte respiratoire.","True","Le document le cite.","Easy"
"La prématurité est un terrain spécifique à risque de gravité.","True","Le document le cite.","Easy"
"La cyanose est un signe d'hypercapnie.","False","La cyanose est un signe d'hypoxie.","Easy"
"La tachycardie peut être un signe d'hypercapnie.","True","Le document : 'Signes d’hypercapnie : sueurs, tachycardie, hypertension artérielle'.","Easy"
"La radiographie thoracique est l'examen qui confirme le mécanisme évoqué.","True","Le document le dit.","Easy"
"Une PaO2 < 60 mmHg est un signe de gravité.","True","Le document le donne.","Easy"
"Une PaCO2 > 60 mmHg est un signe de gravité.","True","Le document le donne.","Easy"
"La laryngite sous glottique est une cause obstructive basse.","False","C'est une cause obstructive haute (laryngée).","Medium"
"L'asthme est une cause de dyspnée expiratoire.","True","Le document : 'Basses : Dyspnée expiratoire : Asthme'.","Medium"
"La dyspnée de Kussmaul est due à une insuffisance circulatoire.","False","Elle est due à une acidose métabolique (acido-cétose).","Medium"
"L'oxygénothérapie est indiquée si la saturation est < 95%.","True","Le document : '(<95% : oxygénothérapie)'.","Medium"
"La position demi-assise est recommandée pour le nourrisson.","False","Pour le nourrisson, position proclive ; demi-assise pour l'enfant.","Medium"
"Le fractionnement des repas est recommandé chez le nourrisson en détresse respiratoire.","True","Le document : 'Fractionnement des repas chez le nourrisson'.","Medium"
"L'endoscopie confirme la présence d'un corps étranger.","True","Le document : 'Endoscopie : confirme la présence d’un corps étranger'.","Medium"
"L'épiglottite est une cause obstructive basse.","False","C'est une cause haute (laryngée).","Difficult"
"La dyspnée sine materie est due à un désordre extra-pulmonaire.","True","Le document : 'Dyspnée sine materie : due à un désordre extra-pulmonaire'.","Difficult"
"L'hypertrophie adénoïdienne peut être une cause de détresse respiratoire chez le nourrisson.","True","Le document la cite dans causes obstructives hautes nasales.","Difficult"
