"front","back","cognitive_level"
"Qu’est-ce que l’insuffisance surrénale aiguë ?","Ensemble des affections où la sécrétion en hormones corticosurrénaliennes s’effondre en dessous des besoins de l’organisme, avec risque de décompensation aiguë mettant rapidement en jeu le pronostic vital à très court terme.","Recall"
"Quelles sont les trois couches de la corticosurrénale (de l’extérieur vers l’intérieur) et leurs sécrétions principales ?","Zone glomérulée : minéralocorticoïdes (aldostérone) – rétention Na, excrétion K. Zone fasciculée : glucocorticoïdes (cortisol). Zone réticulée : stéroïdes sexuels.","Recall"
"Quel est le rôle de l’aldostérone ?","Rétention de sodium et excrétion de potassium, sous la dépendance prépondérante de la rénine. Sa sécrétion est préservée si l’insuffisance surrénale est haute (par défaut de sécrétion d’ACTH).","Recall"
"Quels sont les effets du cortisol (glucocorticoïde) ?","Stimulation de la néoglucogenèse (hyperglycémiant), stimulation du catabolisme protidique, stimulation de la lipogenèse, inhibition de la sécrétion d’ADH, action stimulante sur SNC, effet anti-inflammatoire et antipyrétique, stimulation du tonus vasculaire.","Recall"
"Que sécrète la médullosurrénale ?","Catécholamines : noradrénaline et adrénaline, qui interviennent dans les états d’urgence (stress) et le maintien de l’homéostasie.","Recall"
"Quels sont les signes cliniques de l’insuffisance surrénale aiguë ?","Troubles digestifs (douleurs abdominales diffuses, nausées, vomissements, diarrhées – abdomen souple sans défense) ; troubles neurologiques (adynamie, coma ou agitation, confusion, délire, sans signe de localisation) ; déshydratation extracellulaire ; baisse de TA, parfois collapsus ; algies diffuses (myalgies, arthralgies, céphalées) ; fièvre quasi-constante sans contexte infectieux.","Recall"
"Quels sont les signes biologiques de l’insuffisance surrénale aiguë ?","Ionogramme sanguin : hyponatrémie, hyperkaliémie. Ionogramme urinaire : natriurèse augmentée, kaliurèse diminuée. Élévation de l’urée sanguine (insuffisance rénale fonctionnelle). Protéinurie et hématocrite augmentées (= déshydratation). Cortisolémie à 8h effondrée. Acidose métabolique. Tendance à l’hypoglycémie. Parfois hypercalciurie.","Recall"
"Quel est le principe concernant l’attente des résultats biologiques avant traitement ?","L’attente des résultats ne doit en aucun cas retarder la mise en route du traitement.","Recall"
"Comment confirme-t-on le diagnostic d’insuffisance surrénale ?","Insuffisance surrénale = cortisolémie à 8h effondrée. Si primitive : ACTH élevé. Si corticotrope (secondaire) : ACTH bas, réponse du cortisol au test au Synacthène.","Recall"
"Quelles sont les étiologies familiales d’insuffisance surrénale chez le nouveau-né ?","Hypoplasie congénitale des surrénales (liée à l’X, garçons, mélanodermie, perte de sel +++). Hyperplasie congénitale des surrénales (autosomique récessif, fréquent, virilisation des filles, mélanodermie, perte de sel +++). Résistance à l’ACTH (pas de perte de sel, hypoglycémie, mélanodermie, aldostérone normale).","Recall"
"Qu’est-ce que le syndrome de perte de sel chez le nouveau-né ?","Tableau de déshydratation sévère avec pli important, yeux enfoncés, fontanelles très déprimées, survenant lors d’hyperaldostéronismes primitifs ou d’hyperplasie/hypoplasie surrénalienne.","Recall"
"Quelles sont les formes sporadiques d’insuffisance surrénale chez le nouveau-né ?","Après hypercorticisme maternel : hémorragie surrénale néonatale.","Recall"
"Quelles sont les étiologies familiales d’insuffisance surrénale chez l’enfant ?","Adrénoleucodystrophie liée à l’X (garçons, démyélinisation SNC avec mélanodermie) ; maladie 3A (achalasie, alacrymie, maladie d’Addison) ; déficit en glucocorticoïde avec mélanodermie et hypoglycémie ; pathologie auto-immune.","Recall"
"Quelle est une cause infectieuse classique d’insuffisance surrénale chez l’enfant ?","Tuberculose des surrénales.","Recall"
