"front","back","cognitive_level"
"Quelle est la définition du reflux gastro-œsophagien (RGO) ?","Passage involontaire du contenu gastrique dans l’œsophage à travers le cardia sans effort de vomissement. Le reflux physiologique survient après le repas. Le reflux pathologique est défini par la présence de symptômes et/ou de lésions muqueuses œsophagiennes.","Recall"
"Quels sont les quatre facteurs pathogéniques du RGO ?","1) Incompétence de la barrière anti-reflux, 2) Altération de la vidange œsophagienne, 3) Caractère agressif du matériel de reflux, 4) Résistance épithéliale œsophagienne diminuée.","Recall"
"Quels sont les composants de la barrière anti-reflux à la jonction œso-gastrique ?","Sphincter inférieur de l’œsophage (SIO) +++ (zone de haute pression, rôle majeur), angle de His, anneau diaphragmatique (piliers), ligament gastro-phrénique, pars condensa du petit épiploon.","Recall"
"Citez trois facteurs diminuant la pression du SIO.","Inhibiteurs calciques (ex : amlodipine), dérivés nitrés, chocolat, alcool.","Recall"
"Quels sont les trois signes de la triade clinique du RGO typique non compliqué ?","Pyrosis, régurgitations acides, syndrome postural.","Recall"
"Qu’est-ce que le pyrosis ?","Brûlure à point de départ épigastrique, à trajet rétrosternal ascendant, souvent post-prandiale, aggravée par l’antéflexion (syndrome postural, signe du lacet). Pathognomonique.","Recall"
"Qu’est-ce que le syndrome postural dans le RGO ?","Aggravation du pyrosis et des régurgitations par l’antéflexion (signe du lacet) et le décubitus.","Recall"
"Quels sont les signes d’alarme imposant une endoscopie digestive haute devant un RGO ?","Âge > 50 ans, hémorragie digestive, anémie, dysphagie, odynophagie, amaigrissement, résistance aux traitements symptomatiques antérieurs.","Recall"
"Quels sont les grades de l’œsophagite selon la classification de Los Angeles ?","Grade A : perte(s) de substance <5 mm. Grade B : perte(s) de substance >5 mm. Grade C : perte de substance s’étendant entre 2 plis muqueux, non circonférentielle. Grade D : perte de substance circonférentielle.","Recall"
"Qu’est-ce que la pH-métrie œsophagienne classique « filaire » ?","Électrode souple placée par voie nasale à 5 cm au-dessus du SIO, enregistrement sur 24 heures. Permet de quantifier le nombre de reflux à pH<4 et la concordance symptômes-reflux. Indiquée en cas de symptômes atypiques (ORL, respiratoires) ou réfractaires.","Recall"
"Qu’est-ce que l’endobrachyoesophage (EBO) ou œsophage de Barrett ?","Remplacement de la muqueuse malpighienne du bas œsophage par une muqueuse cylindrique (glandulaire) sur 2-3 cm de hauteur, secondaire à l’agression acide chronique. C’est une métaplasie intestinale pouvant évoluer vers une dysplasie puis un adénocarcinome.","Recall"
"Quelles sont les complications du RGO ?","Œsophagite peptique érosive, ulcère œsophagien, sténose peptique, hémorragie digestive, endobrachyoesophage (EBO), adénocarcinome sur EBO.","Recall"
"Qu’est-ce qu’une sténose peptique ?","Rétrécissement fibreux de l’œsophage dû à l’agression acide chronique, se manifestant par une dysphagie organique aux solides, non progressive, avec amaigrissement.","Recall"
"Quels sont les symptômes atypiques extra-digestifs du RGO ?","Respiratoires : toux nocturne spasmodique, bronchopneumopathie d’inhalation, aggravation d’un asthme. ORL : dysphonie, angine, otalgie réflexe. Cardiaque : douleur pseudo-angineuse.","Recall"
"Quel examen est indiqué avant une chirurgie anti-reflux ou pour éliminer un trouble moteur œsophagien ?","La manométrie œsophagienne. Elle n’a pas de place pour le diagnostic de RGO mais explore le péristaltisme et la pression du SIO.","Recall"
"Un patient de 30 ans se plaint de brûlures rétrosternales ascendantes après les repas, soulagées par les antiacides, sans signe d’alarme. Quel diagnostic et quelle conduite ?","RGO typique non compliqué. Diagnostic clinique, pas d’examen complémentaire nécessaire. Traitement symptomatique.","Application"
"Un patient de 60 ans, avec un RGO ancien, présente une dysphagie aux solides progressive et un amaigrissement. Quelle complication suspectez-vous et quel examen demandez-vous ?","Sténose peptique ou adénocarcinome sur endobrachyoesophage. Examen : endoscopie digestive haute avec biopsies.","Application"
"Lors d’une endoscopie pour RGO, on visualise une muqueuse rouge orangée empiétant sur la muqueuse malpighienne sur 3 cm au-dessus du cardia. Quel diagnostic et quel risque ?","Endobrachyoesophage (œsophage de Barrett). Risque d’évolution vers une dysplasie puis un adénocarcinome. Surveillance endoscopique avec biopsies.","Analysis"
"Quelle est la principale indication de la pH-métrie sans fil (impédancemétrie) ?","Détection des reflux acides (pH<4) et des reflux peu acides (pH>4, souvent riches en sels biliaires), notamment en cas de symptômes réfractaires ou de suspicion de reflux alcalin.","Recall"
"Quelle classification endoscopique des œsophagites peptiques est la plus utilisée actuellement ?","La classification de Los Angeles (grades A, B, C, D).","Recall"
