"question","answer","explanation","difficulty"
"Le RGO est le passage involontaire et sans effort du contenu gastrique vers l'œsophage.","True","Document: 'Le RGO est le passage involontaire et sans effort du contenu gastrique vers l'œsophage.'","Easy"
"Le RGO atteint 2/3 des nourrissons avant 5 mois.","True","Document: 'Atteint 2/3 des nourrissons avant 5 mois'","Easy"
"Le RGO est toujours pathologique chez le nourrisson.","False","Document: '2 types de RGO : RGO physiologique et RGO pathologique'","Easy"
"Le sphincter inférieur de l'œsophage est hypertonique dans le RGO.","False","Document: 'Inefficacité du dispositif anti-reflux : sphincter inférieur de l'œsophage (SIO) ; Relaxations et/ou hypotonies inappropriées'","Easy"
"Les régurgitations du RGO sont habituellement per ou postprandiales.","True","Document: 'Rejets ou régurgitations : Per ou postprandiaux'","Easy"
"L'hématémèse est un signe d'œsophagite par RGO.","True","Document: 'OESOPHAGITE : ... avec tache de sang sur le bavoir ; Hématémèse'","Easy"
"Le retard staturo-pondéral est fréquent dans le RGO physiologique.","False","Document: 'Retard staturo-pondéral (exceptionnel) ; RGO physiologique : croissance normale'","Easy"
"La toux à prédominance nocturne peut être un signe extra-digestif de RGO.","True","Document: 'Pulmonaire : Toux à prédominance nocturne (position couchée)'","Easy"
"La dyspnée laryngée avec stridor est un signe ORL de RGO.","True","Document: 'Signes ORL récurrents : Dyspnée laryngée (laryngite, dyspnée inspiratoire, stridor à la respiration)'","Easy"
"Le malaise du nourrisson lors du RGO associe pâleur, cyanose brutale et bradycardie.","True","Document: 'Malaise : Perte de contact, Pâleur, Cyanose brutale, Hypotonie, Bradycardie'","Easy"
"Le RGO physiologique se caractérise par des rejets sanglants.","False","Document: 'RGO physiologique : Rejets non sanglants et non bilieux'","Easy"
"La fibroscopie œsogastrique est indiquée dans tout RGO simple.","False","Document: 'Explorations fonctionnelles digestives : NON INDIQUÉES DANS LE RGO SIMPLE'","Easy"
"La pH-métrie de 24h est indiquée dans les formes extra-digestives de RGO.","True","Document: 'pH-métrie de 24 heures : Indiquée dans les formes extra-digestives : malaise, ORL'","Easy"
"Le RGO guérit spontanément dans 80% des cas avant 1 an.","True","Document: 'Guérit spontanément dans 80% des cas avant 1 an'","Easy"
"La position proclive est une mesure hygiéno-diététique recommandée.","True","Document: 'Position proclive ; jamais plat'","Easy"
"L'épaississement du lait par de la caroube est inefficace contre le RGO.","False","Document: 'Épaississement du lait artificiel : on utilise de l'amidon, CAROUBE : substance qui au contact d'un liquide, devient épais'","Easy"
"Les IPP sont indiqués en première intention dans tout RGO.","False","Document: 'Mesures médicamenteuses rarement ; IPP en cas d'œsophagite et/ou nourrisson plus de 1 an'","Easy"
"La fundoplicature de Nissen est l'intervention de choix pour le RGO non compliqué.","False","Document: 'Intervention chirurgicale exceptionnellement ; indication exceptionnelle'","Medium"
"La diversification alimentaire contribue à la guérison du RGO.","True","Document: 'Car vers 6 mois : diversification. Ces aliments non lactés sont lourds par rapport au lait, auront tendance à rester dans l'estomac'","Medium"
"Le transit oeso-gastro-duodénal est indiqué en bilan préopératoire.","True","Document: 'Transit oeso-gastro-duodénale TOGD : Indiqué pour les formes compliquées et en bilan préopératoire'","Medium"
"Les examens biologiques sont systématiques dans le bilan d'un RGO.","False","Document: 'Examens biologiques : JAMAIS'","Medium"
"La bronchite à répétition du lobe moyen est une complication pulmonaire possible.","True","Document: 'Bronchite ou pneumopathie à répétition du lobe moyen'","Medium"
"Le RGO pathologique peut être isolé sans autre signe.","False","Document: 'RGO pathologique : 1 ou plusieurs critères (oesophagite, malaise, manifestations ORL ou pulmonaires)'","Medium"
"Le rot en position proclive est recommandé après la tétée.","True","Document: 'Rot en position proclive'","Medium"
"Le fractionnement alimentaire (réduction du volume, augmentation de la fréquence) est utile.","True","Document: 'Réduction du volume du biberon (fractionnement alimentaire : réduire le volume mais donner plus fréquemment)'","Medium"
"L'oméprazole est utilisé à la dose de 2 mg/kg/jour.","False","Document: 'Oméprazole ... à la dose de 1mg/kg/jour'","Medium"
"L'encéphalopathie est un terrain à risque de RGO compliqué pouvant nécessiter une chirurgie.","True","Document: 'RGO non contrôlé chez un terrain particulier : Encéphalopathie'","Medium"
"Les malaises du nourrisson lors du RGO sont sans gravité.","False","Document: 'Malaise du nourrisson ... perte de contact, pâleur, cyanose, hypotonie, bradycardie' (signes de gravité)","Difficult"
"Le RGO physiologique disparaît toujours avant 12 mois.","True","Document: 'RGO physiologique (manilana), disparaît <12 mois'","Easy"
