"question","answer","explanation","difficulty"
"La constipation est définie par moins de 3 selles par semaine ou une sensation d'exonération incomplète.","True","Document définition.","Easy"
"Le cancer colorectal est la principale hantise devant une constipation.","True","Conclusion : 'Hantise : cancer'.","Easy"
"La dyschésie correspond à un trouble de la progression du bol fécal.","False","La dyschésie est un trouble de l'évacuation sigmoïdo-rectale.","Easy"
"La pression rectale de 40-50 mmHg donne l'envie d'aller à la selle.","True","Document.","Easy"
"Le test au carmin permet de mesurer le temps de transit colique.","True","Document.","Easy"
"Les premières selles rouges après ingestion de carmin apparaissent entre 18 et 24 heures.","True","Document.","Easy"
"Un poids des selles inférieur à 35 g/j est évocateur de constipation.","True","Document.","Easy"
"La manométrie recto-anale est l'examen de référence pour diagnostiquer un cancer rectal.","False","Elle explore la défécation, pas le cancer.","Easy"
"La mélanose recto-colique est due à un abus de laxatifs irritants (anthraquinones).","True","Document.","Easy"
"L'anisme est défini par un relâchement excessif des sphincters lors des poussées.","False","C'est l'absence de relâchement.","Easy"
"La contraction volontaire du sphincter externe pendant 25 secondes diminue le besoin d'exonérer.","True","Document.","Easy"
"L'hyperspasmodicité segmentaire correspond à une hyperactivité exagérée et anarchique du côlon.","True","Document.","Easy"
"Les scybales sont des selles liquides.","False","Ce sont des excréments durs et arrondis.","Easy"
"La coloscopie est systématique devant toute constipation.","False","Uniquement devant des signes d'alarme.","Easy"
"L'âge supérieur à 40 ans est un signe d'alarme de constipation.","True","Document.","Easy"
"La constipation primitive est due à une alimentation pauvre en fibres et une sédentarité.","True","Document.","Easy"
"Le réflexe ano-sigmoïdien inhibiteur augmente le besoin d'exonérer.","False","Il le diminue.","Medium"
"Les trois temps de la défécation sont sigmoïdien, rectal et anal.","True","Document.","Medium"
"L'hypotonie colique est une cause de constipation par diminution de la motricité.","True","Document.","Medium"
"Les opiacés sont une cause fréquente de constipation iatrogène.","True","Document.","Medium"
"L'hypothyroïdie est une cause endocrinienne de constipation.","True","Document.","Medium"
"La maladie de Crohn peut entraîner des sténoses coliques responsables de constipation.","True","Document.","Medium"
"La défécographie explore les troubles statiques et dynamiques de la défécation.","True","Document.","Medium"
"L'EMG colique est indiqué en cas de suspicion d'inertie colique d'origine neurologique.","True","Document.","Medium"
"Le toucher rectal après défécation normal ne retrouve pas de selles.","True","En cas de dyschésie, il reste des matières.","Medium"
"Une constipation récente chez un sujet jeune sans signe d'alarme nécessite une coloscopie d'urgence.","False","Les signes d'alarme guident la coloscopie.","Medium"
"La constipation secondaire d'origine pulmonaire est due à l'emphysème rendant la poussée difficile.","True","Document.","Medium"
"Les anthraquinones sont des laxatifs qui peuvent provoquer une mélanose colique.","True","Document.","Medium"
"La constipation primitive est la plus fréquente.","True","Document : 'Etiologie : fonctionnelle+++' (primitive = fonctionnelle).","Medium"
"Un patient de 50 ans avec une constipation chronique sans signe d'alarme ne nécessite pas de coloscopie systématique.","Vrai selon le document, car les signes d'alarme sont l'apparition récente, >40 ans, rectorragie, anémie, AEG. Une constipation chronique stable sans signe d'alarme peut ne pas nécessiter de coloscopie d'emblée, mais l'âge >40 ans seul est un facteur de risque. Le document dit 'Sujet > 40 ans' comme signe d'alarme, donc tout sujet >40 ans avec constipation devrait avoir une coloscopie? Il nuance: 'Cause organique évoquée devant : ... Sujet > 40 ans' donc c'est un critère. Donc vrai ou faux? Je vais mettre 'Vrai' car le document ne dit pas systématique pour tout >40 ans, mais 'évoquée devant' donc il faut y penser. Pour être précis, je réponds 'Vrai' car la question dit 'sans signe d'alarme', mais l'âge >40 ans est un signe d'alarme. Donc c'est faux. Je vais corriger: La question dit 'sans signe d'alarme' donc si on exclut l'âge, alors c'est vrai. Mais l'âge est un signe d'alarme. Je vais plutôt dire 'Faux' car l'âge >40 ans est un signe d'alarme.","Medium","Attention, le document inclut 'Sujet > 40 ans' parmi les signes d'alarme. Donc un patient de 50 ans a un signe d'alarme.","Medium"
"Le test au carmin normal a des dernières selles rouges après 72 heures.","False","Normales entre 24 et 72h, au-delà c'est un ralentissement.","Medium"
"L'anémie est un signe d'alarme de constipation.","True","Document.","Medium"
"La rectite radique peut être une cause de constipation ano-rectale.","True","Document.","Medium"
"Un abcès d'hémorroïdes compliqué peut entraîner une constipation.","True","Document.","Medium"
"La constipation par inertie colique est explorée par l'EMG.","True","Document.","Medium"
"La dyschésie se caractérise par une sensation d'évacuation complète.","False","Sensation d'exonération incomplète.","Medium"
