"question","answer","explanation","difficulty"
"Quelle est la définition du syndrome dysentérique ?","Inflammation du côlon et du rectum entraînant la présence de sang et de glaire dans les selles.","Document.","Easy"
"Quels sont les trois signes de la triade dysentérique ?","Epreinte, ténesme, selles glaireuses et sanguinolentes.","Document.","Easy"
"Décrivez l'épreinte.","Douleur abdominale siégeant au cadre colique, exacerbée en fosse iliaque droite vers le sphincter anal, paroxystique, avec envie impérieuse d'aller à la selle, soulagée par l'émission des selles.","Document.","Medium"
"Décrivez le ténesme.","Sensation douloureuse de tension du sphincter anal, avec sensation de corps étranger rectal, et faux besoin incessant (émission de petites quantités de sang ou de glaire).","Document.","Medium"
"Quelles sont les caractéristiques des selles dysentériques ?","Selles glaireuses, sanguinolentes, parfois mucopurulentes, afécales, odeur fade non fétide, fréquence de 5 à 15 par jour.","Document.","Easy"
"Quelle est l'approche étiologique du syndrome dysentérique selon le document ?","Distinguer les formes fébriles (bactériennes, surtout shigellose) des formes non fébriles (parasitaires : amibiase, bilharziose, mais aussi tumorale, post-antibiotique, MICI).","Document.","Medium"
"Quels sont les arguments pour une dysenterie amibienne ?","Début progressif, incubation longue (jours à semaines), apyrétique, état général conservé.","Document.","Medium"
"Quels sont les arguments pour une shigellose ?","Incubation courte (heures à jours), début brusque, fièvre, parfois manifestations rhumatologiques.","Document.","Medium"
"Quelles lésions rectoscopiques sont évocatrices d'une amibiase ?","Tâches purpuriques, exulcérations en coup d'ongles avec enduit blanchâtre, abcès en bouton de chemise, ou aspect érythémateux.","Document.","Medium"
"Qu'est-ce que l'amoebome colique et comment le différencier d'un cancer ?","Pseudo-tumeur colique due à l'amibiase ; la coloscopie avec biopsie montre l'absence de cellules tumorales et la présence d'amibes.","Document.","Medium"
"Quels sont les moyens diagnostiques de la bilharziose intestinale ?","Contexte (séjour en zone d'endémie, bain en eau douce), éosinophilie >500/ml, œufs dans les selles, sérologie positive, coloscopie avec biopsie rectale montrant un granulome centré par un œuf.","Document.","Medium"
"Quelle est la complication redoutable de la bilharziose intestinale ?","Bilharziose hépatique avec hypertension portale.","Document.","Easy"
"Quels sont les signes cliniques des colites pseudo-membraneuses ?","AEG, diarrhée abondante avec sang et fausses membranes, douleurs abdominales.","Document.","Medium"
"Quels antibiotiques sont souvent en cause dans les colites pseudo-membraneuses ?","Pénicillines, macrolides, lincomycine, quinolones (large spectre).","Document.","Medium"
"Quel examen confirme le diagnostic de colite pseudo-membraneuse ?","Recherche de toxines de Clostridium difficile dans les selles, ou endoscopie montrant des plaques jaunâtres adhérentes.","Document.","Medium"
"Qu'est-ce que la colite hémorragique à l'ampicilline ?","Diarrhée sanglante survenant 2 à 7 jours après la prise d'ampicilline, avec coloscopie montrant des suffusions hémorragiques (muqueuse qui 'pleure le sang').","Document.","Medium"
"Quelles sont les causes non infectieuses de dysenterie ?","Cancer colorectal, MICI (Crohn, RCH), colite ischémique, poussée de colopathie fonctionnelle (rare).","Document.","Medium"
"Quel est l'élément clé pour évoquer un cancer colorectal devant une dysenterie ?","Sujet > 40 ans, résistance à un traitement bien mené.","Document.","Easy"
"Quels sont les germes entéro-invasifs autres que Shigella, Salmonella, Yersinia ?","Campylobacter jejuni, Escherichia coli entéropathogènes.","Document.","Medium"
"Quelle est la particularité de l'incubation de la shigellose ?","Quelques heures à quelques jours.","Document.","Easy"
"Quelle est la particularité de l'incubation de l'amibiase ?","Quelques jours à quelques semaines.","Document.","Easy"
"Quelle est la particularité de la sérologie amibienne ?","Peut rester positive jusqu'à 10 mois voire plusieurs années.","Document.","Medium"
"Quelle est la particularité de la sérologie bilharzienne chez les habitants des zones d'endémie ?","Peut être positive jusqu'à 10 ans.","Document.","Medium"
"Quelle est la principale cause de dysenterie fébrile à Madagascar ?","Shigellose (bactérienne).","Document.","Easy"
"Quelle est la principale cause de dysenterie non fébrile à Madagascar ?","Amibiase (fréquente).","Document.","Easy"
"Quel est l'intérêt de la rectoscopie dans l'amibiase ?","Permet le prélèvement de glaire et la visualisation des lésions caractéristiques.","Document.","Medium"
"Quel est le rôle de la coloscopie dans la bilharziose ?","Visualiser les lésions rectales et faire des biopsies.","Document.","Medium"
"Quel est le traitement de la dysenterie amibienne ?","Non détaillé dans le document, mais classiquement métronidazole.","Difficult"
"Quel est le traitement de la shigellose ?","Non détaillé, classiquement antibiotiques selon sensibilité.","Difficult"
"Un patient de 30 ans présente un syndrome dysentérique avec fièvre, début brutal. Quel diagnostic suspectez-vous ?","Shigellose.","Document.","Easy"
"Un patient de 50 ans, sans fièvre, avec état général conservé, présente une dysenterie. Quel diagnostic suspectez-vous ?","Amibiase (ou bilharziose selon contexte géographique).","Document.","Medium"
"Un patient sous antibiotiques depuis 4 jours développe une diarrhée abondante avec plaques jaunâtres à la coloscopie. Quel diagnostic ?","Colite pseudo-membraneuse à Clostridium difficile.","Document.","Easy"
"Un patient de 65 ans, avec antécédents cardiovasculaires, présente un syndrome dysentérique aigu. Quelle cause non infectieuse évoquer ?","Colite ischémique.","Document.","Medium"
"Quel est le message principal de la conclusion sur l'approche étiologique ?","Distinguer selon la présence de fièvre : fièvre = bactérienne (shigellose) ; sans fièvre = parasitaire (amibiase, bilharziose) ou autres causes.","Conclusion.","Medium"
