"question","answer","explanation","difficulty"
"Définissez la rétinopathie diabétique.","C’est une microangiopathie rétinienne secondaire à des atteintes capillaires liées à une hyperglycémie chronique.","Le document donne cette définition.","Easy"
"Quelles sont les deux lésions initiales de la rétinopathie diabétique ?","1) Epaississement de la membrane basale de l’endothélium capillaire rétinien. 2) Dégénérescence des péricytes.","Le document liste ces lésions initiales.","Easy"
"Quels sont les deux phénomènes évolutifs concomitants dans la rétinopathie diabétique ?","1) Phénomènes occlusifs (ischémie) surtout en périphérie rétinienne. 2) Phénomènes œdémateux (hyperperméabilité) touchant surtout la macula.","Le document le précise.","Easy"
"Quels sont les trois facteurs favorisants de la rétinopathie diabétique ?","HTA, hyperlipidémie, hyperuricémie, tabac, alcool.","Le document liste ces facteurs.","Easy"
"Citez les six stades évolutifs de la rétinopathie diabétique selon la société francophone du diabète.","1) Pas de rétinopathie. 2) RDNP minime (microanévrysmes). 3) RDNP modérée (exsudats, hémorragies punctiformes). 4) RDNP sévère/pré-proliférante (modifications veineuses, hémorragies étendues). 5) RDP (néovaisseaux). 6) RDP compliquée (hémorragie vitréenne, prolifération, décollement, rubéose, glaucome).","Le document décrit cette classification.","Easy"
"Quel est le traitement de la rétinopathie diabétique dans tous les cas ?","L’équilibre glycémique et tensionnel, ainsi que le traitement des facteurs de risque cardiovasculaires (HTA, dyslipidémie).","Le document le précise.","Easy"
"Quels sont les rythmes de surveillance du fond d’œil pour chaque stade de rétinopathie diabétique ?","Pas de RD : annuel. RDNP minime : annuel +/- angiographie. RDNP modérée : tous les 6 mois à 1 an. RDNP sévère : tous les 4 à 6 mois. RD proliférante : 2 à 4 mois après traitement.","Le document détaille les rythmes.","Easy"
"Quelles sont les deux situations particulières nécessitant une surveillance ophtalmologique rapprochée ?","Adolescence/puberté et femme enceinte diabétique.","Document : surveillance particulière.","Medium"
"Expliquez le mécanisme d’action de l’hyperglycémie sur les capillaires rétiniens (voie du sorbitol).","Hyperglycémie chronique -> activation de la voie aldolase-réductase -> accumulation intracellulaire de Sorbitol -> glycosylation des protéines -> épaississement membrane basale et activation protéines kinases -> lésions capillaires.","Le document décrit ce mécanisme.","Medium"
"Qu’est-ce que le VEGF et quel est son rôle dans la rétinopathie diabétique ?","VEGF = Vascular Endothelium Growth Factor (facteur de croissance endothélial vasculaire). Il est sécrété en réponse à l’hypoxie/ischémie rétinienne et stimule la néovascularisation (rétine, iris, angle).","Document : sécrétion de VEGF -> néovascularisation.","Medium"
