"front","back","cognitive_level"
"Quelles sont les autres appellations de la colopathie fonctionnelle ?","Troubles fonctionnels intestinaux, colopathie spasmodique, syndrome de l’intestin irritable.","Recall"
"Quels sont les principaux éléments épidémiologiques de la colopathie fonctionnelle ?","Très fréquente : 20-30% de la population, moitié des motifs de consultation en gastro-entérologie, prédominance féminine (1 homme pour 3 femmes), pic de fréquence entre 30 et 40 ans. Pathologie bénigne.","Recall"
"Quelle est la règle d’or à ne pas oublier devant une colopathie fonctionnelle ?","Ne pas passer à côté d’éventuelles maladies organiques.","Recall"
"Quels sont les trois grands mécanismes physiopathologiques de la colopathie fonctionnelle ?","1) Troubles de la motricité (hyperactivité des contractions segmentaires recto-sigmoïdiennes ou diminution des contractions, spasmes), 2) Troubles de la sensibilité digestive (hypersensibilité, test au ballonnet douloureux, libération excessive de 5HT3, trouble central d’intégration), 3) Troubles psychologiques (stress, événements antérieurs, dépression, anxiété).","Understanding"
"Qu’est-ce que le test au ballonnet dans la colopathie fonctionnelle ?","La distension recto-sigmoïdienne même minime fait apparaître une douleur chez le patient ayant un syndrome de l’intestin irritable, alors que chez le sujet sain une simple gêne n’apparaît que dans 5% des cas.","Recall"
"Quels sont les trois signes de la triade clinique évocatrice de colopathie fonctionnelle ?","1) Douleur abdominale (90%), 2) Trouble du transit (diarrhée ou constipation ou alternance), 3) Ballonnement abdominal.","Recall"
"Quelles sont les caractéristiques de la douleur abdominale dans la colopathie fonctionnelle ?","Siège variable (périombilical, épigastre, hypochondre gauche, fosses iliaques), intensité variable (modérée à vive pouvant simuler une urgence chirurgicale), type spasme/torsion/brûlure, post-prandiale, durée variable, aggravée par repas copieux/stress/fatigue, soulagée par l’émission de gaz et de selles, souvent absente au repos.","Recall"
"Comment se présentent les troubles du transit dans la colopathie fonctionnelle ?","Variable : constipation, diarrhées matinales ou post-prandiales ou motrices (débris alimentaires), alternance diarrhée-constipation, rarement dysenterie lors des poussées. Il faut préciser le type dans l’observation : TFI avec constipation ou avec diarrhée.","Recall"
"Quel est l’examen de référence pour éliminer une cause organique devant une suspicion de colopathie fonctionnelle ?","La coloscopie, dont les indications sont larges : <40 ans au moindre doute, signes d’alarme systématiquement, >40 ans avec antécédents familiaux de cancer colorectal au premier degré systématiquement. Le résultat est normal dans la colopathie fonctionnelle.","Recall"
"Quels sont les critères de ROME IV pour le diagnostic de colopathie fonctionnelle ?","Douleurs ou sensations de gêne abdominales : au moins 3 jours par mois pendant au moins 3 mois au cours des 6 derniers mois, associées à au moins deux des éléments suivants : amélioration après la défécation, modification de la fréquence des selles, modification de la consistance des selles (classification de Bristol).","Recall"
"Quels sont les diagnostics différentiels d’une douleur abdominale sous-ombilicale dans le cadre d’un bilan de colopathie fonctionnelle ?","Colique néphrétique, pathologie gynécologique, sigmoïdite, appendicite.","Recall"
"Quels sont les diagnostics différentiels d’une diarrhée chronique devant une suspicion de colopathie fonctionnelle ?","Médicamenteuse, endocrinienne, pathologie organique (cancer colorectal, tumeur villeuse).","Recall"
"Quels examens complémentaires sont généralement normaux dans la colopathie fonctionnelle et dans quel but sont-ils prescrits ?","Coloscopie (normale), lavement baryté (rarement demandé), examen coprologique (pas de parasitose), biologie : bilan inflammatoire normal, hémogramme normal, TSH-T4 normale. Le but est d’éliminer les causes organiques.","Recall"
"Quelle est l’évolution typique de la colopathie fonctionnelle ?","Maladie chronique, considérée comme un « état » ou une « nature » plus qu’une maladie, avec des périodes de poussée (surmenage, stress, écart de régime) et des périodes d’accalmie. Les poussées associent la triade douleur +/- dysenterie.","Understanding"
"Un patient de 35 ans consulte pour des douleurs abdominales périombilicales post-prandiales soulagées par l’émission de gaz, avec alternance diarrhée-constipation et ballonnement, évoluant depuis 2 ans par poussées, sans AEG. À l’examen, TR normal. Quel diagnostic suspectez-vous et quel examen de première intention proposez-vous pour éliminer une cause organique ?","Diagnostic suspecté : colopathie fonctionnelle (triade clinique typique). Examen de première intention pour éliminer une cause organique : coloscopie (indication large chez un patient de 35 ans avec moindre doute).","Application"
"Selon les critères de ROME IV, une patiente présente des douleurs abdominales 4 jours par mois depuis 4 mois, améliorées après défécation, avec modification de la consistance des selles (selon Bristol). Ce tableau répond-il aux critères diagnostiques de colopathie fonctionnelle ?","Oui, car les critères exigent : douleurs ou gêne abdominales au moins 3 jours par mois pendant au moins 3 mois au cours des 6 derniers mois, associées à au moins deux des trois éléments (amélioration après défécation, modification fréquence, modification consistance). Ici : 4 jours/mois pendant 4 mois (suffisant) + amélioration après défécation + modification consistance → critères remplis.","Analysis"
"Quels facteurs aggravants et soulageants de la douleur abdominale sont décrits dans la colopathie fonctionnelle ?","Aggravée par : repas copieux (patient identifie souvent l’aliment responsable), stress, fatigue. Soulagée par : émission de gaz et de selles.","Recall"
"Quelle est la particularité du ballonnement abdominal dans la colopathie fonctionnelle ?","Déclenché par l’alimentation, avec distension abdominale +/- généralisée, augmentation de la production de gaz. L’expulsion (émission de gaz et selles) améliore le ballonnement et la douleur.","Recall"
"Quels sont les profils psychologiques ou sociodémographiques associés à la colopathie fonctionnelle ?","Stress, événements antérieurs (abus sexuels, contraintes physiques), dépression, anxiété ; femme > homme ; citadin > campagnard ; intellectuels > manuels.","Recall"
"Un patient de 45 ans, sans antécédent familial de cancer colorectal, consulte pour des troubles fonctionnels typiques. Faut-il systématiquement réaliser une coloscopie ?","Le document indique : >40 ans avec antécédents familiaux de cancer colorectal au premier degré → coloscopie systématique. Pour un patient >40 ans sans antécédent familial, la coloscopie est indiquée au moindre doute ou devant des signes d’alarme, mais pas systématiquement en l’absence de signes d’alarme.","Application"
