"question","answer","explanation","difficulty"
"La colopathie fonctionnelle est également appelée syndrome de l'intestin irritable.","True","Document : 'Autres appellations : ... Syndrome de l’intestin irritable'.","Easy"
"La colopathie fonctionnelle touche plus d'hommes que de femmes.","False","Document : 'Prédominance féminine : 1 homme/3 femmes'.","Easy"
"Le pic de fréquence de la colopathie fonctionnelle se situe entre 50 et 60 ans.","False","Document : 'Pic de fréquence : 30 à 40 ans'.","Easy"
"La colopathie fonctionnelle représente la moitié des motifs de consultation en gastro-entérologie.","True","Document : 'Moitié des motifs de consultation en GE'.","Easy"
"La triade clinique évocatrice associe douleur abdominale, trouble du transit et ballonnement abdominal.","True","Document le confirme.","Easy"
"La douleur abdominale est présente chez 90% des patients atteints de colopathie fonctionnelle.","True","Document : 'Douleur abdominale : 90%'.","Easy"
"La douleur abdominale est aggravée par l'émission de gaz et de selles.","False","Elle est soulagée par l'émission de gaz et de selles.","Easy"
"La coloscopie est systématique chez tout patient de plus de 40 ans avec antécédents familiaux de cancer colorectal au premier degré.","True","Document : '> 40 ans et antécédents familiaux de cancer recto-colique (1er degré) : systématiquement'.","Easy"
"Le test au ballonnet montre une douleur pour une distension minime chez les sujets atteints de TFI.","True","Document : 'la distension recto-sigmoïdienne même minime fait apparaître une douleur (TFI)'.","Easy"
"La libération excessive de 5HT3 est impliquée dans l'hypersensibilité digestive.","True","Document : 'Libération excessive de 5HT3 (neurotransmetteur de la douleur)'.","Easy"
"La colopathie fonctionnelle est une maladie dégénérative grave.","False","Document : 'Pathologie bénigne'.","Easy"
"L'examen coprologique montre souvent une parasitose dans le TFI.","False","Document : 'Pas de parasitoses'.","Easy"
"Le bilan biologique (inflammatoire, NFS, TSH) est normal dans le TFI.","True","Document : '--> Normal'.","Easy"
"Les poussées de colopathie fonctionnelle peuvent être déclenchées par le stress.","True","Document : 'Poussée : surmenage, stress, écart de régime'.","Easy"
"La dysenterie est fréquente lors des poussées de TFI.","False","Document : 'Rare : dysenterie lors des poussées'.","Easy"
"Les critères de ROME IV exigent des douleurs abdominales au moins 3 jours par mois pendant 3 mois.","True","Document : 'au moins 3 jours par mois pendant au moins 3 mois au cours des 6 derniers mois'.","Easy"
"L'hyperactivité des contractions segmentaires recto-sigmoïdiennes entraîne une diarrhée.","False","Entraîne une constipation de type terminal (dyschésie).","Medium"
"La diminution des contractions dans le TFI est responsable de constipation.","True","Document : 'Diminution des contractions : -> constipation'.","Medium"
"L'hypersensibilité digestive dans le TFI s'explique par une augmentation de la sensibilité des récepteurs.","True","Document dans les explications.","Medium"
"L'atteinte centrale dans le TFI correspond à un trouble de l'intégration des messages sensitifs digestifs.","True","Document.","Medium"
"Les facteurs psychologiques comme la dépression et l'anxiété sont toujours présents dans le TFI.","False","Document : '(ce n'est pas toujours vrai)'.","Medium"
"Les citadins sont moins touchés que les campagnards par le TFI.","False","Document : 'Citadin > Campagnard'.","Medium"
"Une gastroentérite peut précéder l'apparition d'un TFI dans 20% des cas.","True","Document : 'Gastroentérite -> TFI (20%)'.","Medium"
"La douleur abdominale du TFI est souvent post-prandiale.","True","Document : 'Post-prandiale'.","Medium"
"Le ballonnement abdominal est amélioré par l'expulsion de gaz et de selles.","True","Document : 'Expulsion : amélioration'.","Medium"
"Le lavement baryté est l'examen de première intention dans le TFI.","False","Coloscopie est l'examen de référence ; lavement rarement demandé.","Medium"
"La classification de Bristol permet d'évaluer la fréquence des selles.","False","Elle évalue la consistance des selles.","Medium"
"Chez les patients de moins de 40 ans, il faut éliminer une maladie cœliaque.","True","Document : 'Attention chez les < 40 ans : maladie cœliaque'.","Medium"
"La colique néphrétique fait partie des diagnostics différentiels des douleurs sus-ombilicales.","False","Elle fait partie des douleurs sous-ombilicales.","Medium"
"L'hypothyroïdie est un diagnostic différentiel de diarrhée chronique.","False","L'hypothyroïdie est un diagnostic différentiel de constipation (ralentissement).","Medium"
"Une tumeur villeuse peut être responsable d'une diarrhée chronique.","True","Document : 'Pathologie organique : cancer colo-rectal, tumeur villeuse'.","Medium"
"Le TFI est caractérisé par la présence de lésions anatomiques à la coloscopie.","False","C'est l'inverse : absence de lésion anatomique.","Medium"
"La douleur abdominale du TFI peut simuler une urgence chirurgicale par son intensité.","True","Document : 'Intensité : variable (modérée à vive : simule une urgence chirurgicale)'.","Medium"
"Les formes incomplètes de TFI ne comportent pas de trouble du transit.","False","Il existe des formes sans trouble du transit, mais aussi avec diarrhée seule ou constipation seule.","Medium"
