"question","answer","explanation","difficulty"
"Une crise épileptique est due à une activité excessive et anormale d'un groupe de neurones.","True","Le document donne cette définition.","Easy"
"L'épilepsie est une affection chronique caractérisée par la répétition des crises épileptiques.","True","Le document : 'Épilepsie : affection chronique caractérisée par la répétition des crises épileptiques'.","Easy"
"Les convulsions touchent 10-15% des nourrissons.","False","Le document : 'Touchent 4-8% des nourrissons'.","Easy"
"Les convulsions fébriles ont un pronostic rassurant.","True","Le document : 'pronostic rassurant'.","Easy"
"Une convulsion hyperthermique simple peut durer plus de 30 minutes.","False","Le document : 'Durée : 1-3 mn (moins de 15 mn)'.","Easy"
"La convulsion hyperthermique simple survient lors de la montée de la température.","True","Le document : 'Crise lors de la montée de la température'.","Easy"
"L'EEG est anormal dans la convulsion hyperthermique simple.","False","Le document : 'EEG normal'.","Easy"
"Le risque de récidive d'une convulsion hyperthermique est de 50% si la première crise survient avant 1 an.","True","Le document le donne.","Easy"
"Seulement 1% des enfants ayant des convulsions hyperthermiques deviendront épileptiques.","False","Le document : '2 à 3 % deviendront épileptiques'.","Easy"
"Le diazépam en IR à 0,5 mg/kg sans dépasser 10 mg est le traitement de la crise convulsive selon le PCIME.","True","Le document le cite.","Easy"
"Les myoclonies du sommeil sont un diagnostic différentiel des convulsions chez le nourrisson.","True","Le document les cite.","Easy"
"Le spasme du sanglot survient chez l'enfant de plus de 5 ans.","False","Le document : 'nourrisson de 12 mois'.","Easy"
"L'état de mal convulsif est défini par une crise durant plus de 15 minutes ou des crises itératives sans reprise de conscience.","True","Le document le donne.","Medium"
"Les convulsions hyperthermiques complexes peuvent être unilatérales.","True","Le document : 'Crises unilatérales' pour les complexes.","Medium"
"Une convulsion hyperthermique simple peut être répétée au cours du même épisode fébrile.","False","Le document : 'Unique dans le même épisode fébrile' pour la simple.","Medium"
"Le syndrome de Sandifer est un diagnostic différentiel lié au RGO.","True","Le document : 'RGO : syndrome de Sandifer'.","Medium"
"Les terreurs nocturnes sont un diagnostic différentiel chez l'enfant de moins d'un an.","False","Le document les cite dans '> 1 an'.","Medium"
"La phase stertoreuse d'une crise grand mal est caractérisée par une hypotonie et une perte d'urine.","True","Le document le décrit.","Medium"
"L'absence d'antécédent familial de convulsions fébriles est un facteur de risque de récidive.","False","Le document cite 'Antécédent Familiaux de CF' comme facteur de risque.","Medium"
"Un âge de première crise inférieur à 1 an est un facteur de risque de récidive.","True","Le document : 'Âge au moment de la 1ère crise (<1an)' comme facteur de risque.","Medium"
"Une température très élevée au moment de la première crise est un facteur de risque de récidive.","False","Le document : 'Température au moment de la 1ère crise (fièvre peu élevée)' est facteur de risque.","Medium"
"Le PCIME considère la crise convulsive comme une affection grave nécessitant une référence.","True","Le document : 'En PCIME : crise convulsive = grave, il faut référer'.","Medium"
"La révulsion oculaire est un mouvement observé lors d'une convulsion.","True","Le document le cite.","Medium"
"L'hypersialorrhée (émission de bave) peut être observée lors d'une convulsion.","True","Le document le cite.","Medium"
"Une crise focale entraîne toujours une perte de conscience.","False","Le document : 'souvent sans perte de contact car l'autre partie du cerveau fonctionne normalement'.","Medium"
"Le syndrome de West se manifeste par des spasmes en flexion.","True","Le document : 'Syndrome de West : spasme en flexion'.","Medium"
"Les convulsions hyperthermiques simples sont des crises tonico-cloniques généralisées.","True","Le document : 'Crise tonico-clonique, mais parfois atonique, généralisée'.","Medium"
"Un enfant avec une convulsion hyperthermique simple doit avoir un examen neurologique normal après la crise.","True","Le document : 'examen neurologique normal après la crise'.","Medium"
"Les convulsions hyperthermiques complexes peuvent évoluer vers l'épilepsie plus souvent que les simples.","Non explicitement","Le document ne le dit pas directement, mais logique.","Difficult"
"Le diazépam en IR peut être préparé avec de l'eau du robinet selon le document.","True","Le document : 'Diazepam en IR 0,5mg/kg sans dépasser 10mg (afaka atao eau du robinet satria IR, n'importe quelle solution)'.","Difficult"
