"question","answer","explanation","difficulty"
"Quelle est la définition du syndrome néphrotique ?","Ensemble de manifestations cliniques et biologiques provoquées par une forte protéinurie (>50 mg/kg/24h), avec hypoalbuminémie, œdèmes, hyperlipidémie.","Document: 'DÉFINITION'","Easy"
"Quelles sont les trois caractéristiques du SN pur ?","Absence d'hématurie, absence d'hypertension artérielle, absence d'insuffisance rénale.","Document: 'Si tableau isolé : SN pur'","Easy"
"Quels sont les trois éléments qui définissent un SN impur ?","Hématurie, hypertension artérielle, insuffisance rénale (un ou plusieurs).","Document: 'SN impur s'il existe : Une hématurie, Et/ou une hypertension artérielle (HTA), Et/ou une insuffisance rénale (IR)'","Easy"
"Citez quatre signes cliniques du syndrome néphrotique.","Œdèmes périphériques (paupières, lombes, chevilles), ascite, hydrochèle, prise de poids, pâleur, absence d'HTA (pur).","Document: 'SIGNES'","Easy"
"Quelles sont les quatre anomalies biologiques majeures du SN ?","Protéinurie >50 mg/kg/j, hypoalbuminémie <30 g/l, hypoprotidémie <60 g/l, hyperlipidémie franche.","Document: 'Biologie'","Easy"
"Quelles sont les trois indications principales de la ponction biopsie rénale dans le SN ?","SN avant 1 an, SN impur (HTA, hématurie, IR), SN cortico-résistant, avant immunosuppresseurs.","Document: 'Indication particulière'","Medium"
"Quels sont les trois types de lésions glomérulaires observées sur la PBR ?","Lésions glomérulaires minimes (fréquentes), hyalinose segmentaire et focale, prolifération mésangiale diffuse.","Document: 'Résultats'","Medium"
"Citez trois complications du syndrome néphrotique.","Infectieuses (péritonite, septicémie), thrombo-emboliques (thrombose veineuse rénale), hémodynamiques (hypovolémie, collapsus), rénales (IRA fonctionnelle), nutritionnelles (kwashiorkor).","Document: 'Formes compliquées'","Medium"
"Quel est le traitement de première intention du SN corticosensible ?","Corticoïdes : prednisolone 2 mg/kg/j.","Document: 'Corticoïdes (Prednisolone 2mg/kg/j)'","Easy"
"Quelle est la définition de la cortico-résistance ?","Persistance de la protéinurie après 4 semaines de corticothérapie orale renforcée par un bolus de Solumédrol (3 injections).","Document: 'Cortico-résistante : persistance après 4 semaines de corticothérapie orale renforcée par un bolus de SOLUMÉDROL (3 injections)'","Medium"
"Quel est le traitement de la cortico-résistance ?","Immunosuppresseurs (cyclophosphamide, ciclosporine) associés aux corticoïdes.","Document: 'Cortico-résistance : immunosuppresseurs et corticoïdes'","Medium"
"Quel est le rôle du lévamisole ?","Espace les rechutes (2,5 mg/kg).","Document: 'Lévamisole 2,5 mg/kg : espace les rechutes'","Medium"
"Quelles sont les mesures non médicamenteuses dans le traitement du SN ?","Régime désodé riche en protéines, repos, mobilisation précoce, soutien psycho-social.","Document: 'Non médicamenteux'","Medium"
"Quels sont les deux vaccins vivants atténués contre-indiqués dans le SN ?","BCG et polio oral (ATR).","Document: 'Vaccination à compléter sauf vivants atténués (BCG, polio, ATR)'","Medium"
"Quel est le mécanisme de l'hypercoagulabilité dans le SN ?","Synthèse hépatique accrue de facteurs de coagulation en réponse à l'hypoprotidémie.","Document: 'Réaction du foie face à l'hypoprotidémie : essaie de rattraper mais synthétise en même temps les facteurs de coagulations'","Difficult"
"Quels sont les facteurs favorisant les thromboses dans le SN ?","Hypovolémie (diurétiques), anomalies de l'hémostase, immobilisation.","Document: 'favorisée par l'hypovolémie (diurétique !!), les anomalies de l'hémostase et l'immobilisation'","Medium"
"Quelle est la complication rénale fonctionnelle liée à l'hypovolémie ?","IRA fonctionnelle.","Document: 'IRA fonctionnelle (hypovolémie)'","Medium"
"Quel est l'âge du SN congénital et quelles sont ses causes ?","Avant 3 mois, primitif ou secondaire (HIV, toxoplasmose, syphilis).","Document: 'Congénitale : avant 3 mois, primitif ou secondaire (HIV, toxoplasmose, syphilis)'","Medium"
"Qu'est-ce que le SN finlandais ?","Maladie autosomique récessive, début avant 3 mois, évoluant après 10 ans, SN impur.","Document: 'Finlandais : maladie autosomique récessive, avant 3 mois, après 10 ans, SN impur'","Difficult"
"Quelle est la différence entre SN pur et SN impur ?","SN pur : pas d'HTA, hématurie ni IR. SN impur : présence d'au moins un de ces signes.","Document: 'SN pur' vs 'SN impur'","Easy"
"Un enfant de 3 ans a des œdèmes, une protéinurie à 5 g/l, une albuminémie à 20 g/l. Quel diagnostic et quel traitement ?","Syndrome néphrotique pur. Traitement : prednisolone 2 mg/kg/j.","Document: SN pur, corticosensible","Medium"
"Un enfant de 5 ans a un SN avec HTA, hématurie macroscopique, créatinine élevée. Quelle est la conduite à tenir ?","SN impur. Indication de PBR. Traitement : corticoïdes ± immunosuppresseurs selon histologie.","Document: SN impur, indication PBR","Medium"
"Un enfant a un SN avec protéinurie persistante après 4 semaines de corticothérapie. Que faire ?","PBR, puis immunosuppresseurs (cyclophosphamide, ciclosporine).","Document: Cortico-résistance","Medium"
"Quel est le risque de l'administration de diurétiques dans le SN ?","Aggravation de l'hypovolémie, risque de collapsus et de thrombose.","Document: 'favorisée par l'hypovolémie (diurétique !!)'","Difficult"
"Quel est le traitement d'une poussée de SN avec hypovolémie sévère ?","Albumine IV + perfusion, pas de diurétiques.","Document: 'Albumine, Perfusion' dans traitement symptomatique","Medium"
"Un enfant de 4 ans a un SN avec ascite importante. Quel examen confirme l'ascite ?","Échographie abdominale (ou matité déclive à l'examen).","Document: 'Ascite'","Easy"
"Quel est le pronostic de la néphrose lipoïdique ?","Bon, corticosensible, mais récidives fréquentes.","Document: 'Corticosensibilité, récidive fréquente'","Medium"
"Quelle est la particularité de l'hypocalcémie dans le SN ?","Liée à l'hypoalbuminémie (calcémie totale basse, calcémie ionisée normale).","Document: 'Hypocalcémie'","Medium"
"Quel est l'intérêt de la mobilisation précoce ?","Prévention des thromboses.","Document: 'Mobilisation précoce'","Medium"
"Un enfant de 2 ans a un SN avec œdèmes, protéinurie massive. Quelle est la première mesure diététique ?","Régime désodé, riche en protéines.","Document: 'Régime (désodé, riche en protéines)'","Easy"
"Quel est le risque infectieux majeur dans le SN ?","Péritonite à pneumocoque.","Document: 'Infectieuses (streptocoque, pneumocoque) : péritonite'","Medium"
"Quel traitement anticoagulant est mentionné ?","AVK (antivitamines K).","Document: 'Anticoagulants par AVK'","Medium"
"Un enfant de 6 ans a un SN cortico-dépendant. Quelle stratégie ?","Reprise des corticoïdes et décroissance plus lente, ± lévamisole ou immunosuppresseurs.","Document: 'Corticodépendante : reprise de corticoïdes et décroissance plus lente'","Medium"
"Quelle est la place de la transplantation rénale dans le SN ?","En dernier recours en cas d'insuffisance rénale terminale.","Document: 'Transplantation rénale'","Medium"
"Un enfant de 8 ans a un SN avec anasarque, dyspnée, matité des bases. Quel diagnostic ?","Épanchement pleural (pleurésie).","Document: 'RCP : épanchement pleural'","Medium"
"Quel est le mécanisme de l'hyperlipidémie ?","Synthèse hépatique accrue de lipoprotéines en réponse à l'hypoalbuminémie.","Document: 'Réaction du foie'","Difficult"
