"front","back","cognitive_level"
"Dans plus de 90% des cas, comment l'enfant est-il infecté par le VIH ?","Par transmission mère-enfant (TME).","Recall"
"Citez les 4 modes de contamination du VIH chez l'enfant selon le document.","1) Transmission mère-enfant (in utéro >95%, accouchement, allaitement) ; 2) Rare : injections à risque, transfusion PSL infectés, violences sexuelles, rapports sexuels, scarification.","Recall"
"Quels sont les gestes à éviter lors de l'accouchement chez une mère VIH positive ?","Les gestes invasifs pour éviter une effraction muqueuse.","Recall"
"Quelles sont les 3 mesures de prévention post-natale de la transmission mère-enfant ?","1) Débuter en salle de travail ; 2) Diminuer le contact du virus avec la muqueuse du nouveau-né (bain antiseptique, désinfection oculaire, éviter effraction muqueuse) ; 3) Débuter les ARV dans les 12 premières heures.","Recall"
"À quel âge peut-on faire le diagnostic précoce de VIH chez le nourrisson par isolement du virus ?","Avant 18 mois.","Recall"
"À partir de combien de prélèvements négatifs en dehors de la période de prophylaxie peut-on affirmer la non-contamination à l'âge de 3 mois ?","Au moins 2 prélèvements négatifs.","Recall"
"Quand doit-on débuter le Bactrim chez un enfant avec facteur de risque d'infection VIH ?","Dès 6 semaines.","Recall"
"Quel vaccin est temporairement contre-indiqué chez l'enfant exposé au VIH ?","Le BCG.","Recall"
"Décrivez la catégorie clinique A de la classification CDC 1994 chez l'enfant VIH+.","Symptômes mineurs : lymphadénopathies, hépatosplénomégalie, dermatose, parotidite, infections ORL et/ou bronchiques récidivantes.","Recall"
"Décrivez la catégorie clinique B de la classification CDC 1994 chez l'enfant VIH+.","Symptômes modérés : infection bactérienne, pneumopathie lymphoïde, thrombopénie, anémie, neutropénie, zona, candidose ou herpès buccal récidivant, néphropathie, cardiopathie, léiomyosarcome.","Recall"
"Citez 3 exemples de la catégorie clinique C (symptômes sévères) du CDC 1994.","Infections opportunistes, cachexie. (Le document n'en cite que ces deux exemples)","Recall"
"Quelle est la recommandation concernant l'initiation du traitement ARV chez l'enfant infecté par le VIH-1 ?","Tout enfant infecté doit recevoir un traitement ARV le plus tôt possible, sans délai (dans les 2 semaines).","Recall"
"Chez quels enfants faut-il initier le traitement ARV sans délai (catégories AI) ?","Enfants de moins de 24 mois, enfants symptomatiques CDC B ou C.","Recall"
"Quelle classe d'ARV doit être privilégiée chez l'enfant selon le document ?","Les trithérapies comportant un inhibiteur de la protéase.","Recall"
"Citez 3 effets secondaires principaux des ARV chez l'enfant.","Troubles digestifs (surtout IP), troubles hématologiques (INTI), allergie, dysfonction mitochondriale, anomalies métaboliques, troubles du SNC.","Recall"
"Quelles sont les 3 toxicités à long terme des ARV citées dans le document ?","Lipodystrophies, augmentation LDL cholestérol et triglycérides, augmentation de l'insulino-résistance.","Recall"
"Quel est le schéma prophylactique du Bactrim chez l'enfant VIH+ ?","Bactrim 25mg/kg 3 fois par semaine jusqu'à 12 mois puis selon le taux de CD4.","Recall"
"Quels sont les vaccins à éviter chez l'enfant VIH+ ?","BCG ; ROR est possible si pas de déficit en CD4.","Recall"
"Quelles sont les difficultés spécifiques du passage à l'âge adulte pour les enfants VIH+ ?","Difficultés d'observance, accompagnement dans l'annonce du diagnostic (réticence, question de la transmission maternelle), sexualité, passage en service adulte (désir du patient, maturité, événements scolaires), projection dans l'avenir.","Recall"
"Expliquez pourquoi la prévention de la transmission mère-enfant (PTME) est essentielle.","Elle permet une diminution majeure de la TME du VIH-1 et de la mortalité. Elle repose sur dépistage des femmes enceintes, ARV pour la mère, sécurisation de l'allaitement, et prévention post-natale (bain antiseptique, désinfection oculaire, ARV néonatal dans les 12h).","Understanding"
"Quel est le suivi biologique minimal recommandé pour surveiller les effets secondaires des ARV chez l'enfant ?","NFS, CRP, transaminases (1/mois puis 3 mois puis 6 mois), biochimie complète.","Recall"
"Comparez les objectifs de la prise en charge d'un nourrisson de mère VIH positive.","1) Poursuite et optimisation de la prévention de la TME en post-natal ; 2) Diagnostic de non-contamination ; 3) Dépistage et suivi de la toxicité liée aux ARV ; 4) Favoriser les relations mère-enfant (conscience de l'enfant qui accuse la mère).","Analysis"
"Quelle est la particularité de l'évolution clinique du VIH chez l'enfant ?","Une évolution bimodale.","Recall"
