"front","back","cognitive_level"
"Qu'est-ce que les malformations ano-rectales (MAR) ?","C'est un ensemble de malformations très vaste allant du simple défaut de résorption de la membrane anale à des agénésies ano-rectales avec fistule dans les voies urinaires ou génitales et anomalie sacrée.","Recall"
"À quelle période de la vie intra-utérine surviennent les MAR ?","Au cours de la 6ème-10ème semaine d'aménorrhées.","Recall"
"Quelle est la fréquence des MAR et le sexe le plus touché ?","2 à 3 cas pour 10 000 nouveau-nés. Garçons +++ (prédominance masculine).","Recall"
"Quels sont les trois mécanismes de la continence anale décrits dans le document ?","Sphincter interne (muscles lisses), sphincter externe (muscle strié), releveur de l'anus (plancher pelvien, muscle strié).","Recall"
"Quelle est la classification des MAR selon le document ?","Variété haute, intermédiaire ou basse ; totalement obstructive ou partiellement obstructive. Ligne pubo-coccygienne de Stephens. MAR haute : périnée profond, malformations associées, anomalie de formation de la dépression anale. MAR basse : périnée superficiel et souvent isolé.","Understanding"
"Quels sont les signes de diagnostic positif des MAR à la naissance ?","Examen du périnée à la naissance, occlusion néo-natale à ventre distendu +/- méconiurie, constipation chronique, mégacolon, diagnostic anténatal.","Recall"
"Qu'est-ce que la méconiurie et que signifie-t-elle dans les MAR ?","Émission de méconium par les urines. Une méconiurie indique une MAR haute totalement obstructive.","Recall"
"Quel examen radiologique permet de diagnostiquer la variété anatomique de la MAR ?","Incidence de Wegenstein et Rice : décubitus latéral, cuisses fléchies à 90°, clichés de profil strict, repère métallique à l'emplacement de l'anus.","Recall"
"Comment différencie-t-on une MAR haute d'une MAR basse sur le cliché radiologique ?","MAR haute : cul-de-sac au-dessus de la ligne de Stephens, distance cul-de-sac-anus >1cm (ligne pubo-coccygienne), agénésie musculaire, absence de plancher pelvien, absence de nerfs du plexus sacré, absence de sacrum. MAR basse : cul-de-sac au-dessous de la ligne de Stephens, distance <1cm, traverse le plancher, continence anale présente.","Understanding"
"Quelles sont les MAR partiellement obstructives et comment les diagnostiquer ?","Fistule périnéale (MAR basse) et fistule vulvaire chez la fille. Diagnostic : épreuve au stylet +/- fistulographie pour voir le trajet de la fistule.","Recall"
"Quelles sont les principales malformations associées aux MAR ?","Malformations vertébro-médullaires (40%), malformations uro-génitales (40%), autres : atrésie de l'œsophage, cardiopathies, association VACTERL.","Recall"
"Quels examens complémentaires sont réalisés pour les formes sans fistule ?","Examens 3 à 5 heures après la naissance (déglutition d'air suffisante pour aérer le tube digestif), mise en position proclive pour faire remonter l'air, marquer la place légitime de l'anus, cliché de profil avec ligne de Stephens visible.","Recall"
"Quel est le traitement néo-natal pour une MAR haute ?","Colostomie de décharge. Siège : transverse gauche ou sigmoïdienne haute canon de fusil (amarrage++).","Recall"
"Quel est le traitement néo-natal pour une MAR basse ?","Proctoplastie (chirurgie directe). Pronostic excellent.","Recall"
"Quelles sont les étapes de la proctoplastie pour MAR basse ?","Recherche du sphincter au stimulateur électrique, incision en « mercedes », rabat des lambeaux cutanés, élargissement des fibres musculaires jusqu'au cul-de-sac rectal, incision en Y au niveau du cul-de-sac, suture des lambeaux, obtention d'un anus en étoile avec écoulement de méconium, passage quotidien d'une canule pendant un mois.","Recall"
"Quelles sont les interventions chirurgicales pour MAR haute citées dans le document ?","Intervention de Peña et de Vries, StepH, Romualdi. Pronostic moyen (agénésie musculaire, nerfs, pas de plancher pelvien).","Recall"
"Quel est le principe de l'abaissement de Peña pour MAR haute ?","Abaissement du cul-de-sac postérieur et positionnement d'un cap anal (voie périnéale et trans-abdominale). Latence jusqu'à obtention d'un poids de 6 kg chez l'enfant (après colostomie). Fermeture de la colostomie.","Recall"
"Quels conseils d'usage sont donnés pour les enfants après traitement de MAR haute ?","Mettre l'enfant à heures fixes sur le pot (ne sera jamais continent mais peut être propre), généralement après le repas, pendant environ 7 ans. Introduction d'un ballonnet dans le rectum à 7 ans pour anticiper une sensation pelvienne d'envie d'aller à la selle. Résultat positif dans 90% des cas ; pour les autres, colostomie définitive.","Recall"
"Quel est le suivi post-opératoire à long terme des MAR ?","Souci intellectuel constant. Traiter la constipation +++, accompagner l'entourage puis le patient. À 5-6 ans : appréciation fonctionnelle (sacrum, sensibilité, muscles), réévaluation médicale, rééducation. À 10-12 ans : chirurgie de confort, chirurgie palliative. Fèces-urines-sexe.","Recall"
"Quels instruments sont utilisés pour la chirurgie des MAR hautes ?","Loupes/microscope-casque, neurostimulateur puissant, instruments fins (aspiration), hémostase mono/bipolaire++, écarteurs auto-statiques, IRM préopératoire pour repérage des fibres musculaires à préserver.","Recall"
"Un nouveau-né garçon présente un ventre distendu, une absence d'anus visible et des urines méconiales. Quel diagnostic suspectez-vous et quel examen radiologique confirmerait une MAR haute ?","Malformation ano-rectale haute totalement obstructive. L'incidence de Wegenstein et Rice (décubitus latéral, cuisses fléchies à 90°, repère métallique) montrerait un cul-de-sac au-dessus de la ligne de Stephens avec distance >1cm.","Application"
"Que signifie l'acronyme VACTERL ?","Association de malformations : vertèbres, anus, cœur, trachée, œsophage, reins, membres (non détaillé dans le document, mais cité comme « VACTERL » parmi les malformations associées).","Recall"
