"question","answer","explanation","difficulty"
"L’ulcère est défini comme une perte de substance n’atteignant que la muqueuse.","False","Le document définit l’ulcère comme une perte de substance circonscrite atteignant la musculeuse, remplacée par une sclérose.","Easy"
"L’acide chlorhydrique et la pepsine sont les principaux facteurs d’agression de la muqueuse.","True","Ils constituent les facteurs d’agression cités dans la physiopathologie.","Easy"
"Le mucus riche en bicarbonate agit comme tampon contre la rétrodiffusion d’ions H+.","True","C’est le rôle tampon décrit pour le mucus.","Easy"
"Helicobacter pylori colonise principalement le fundus gastrique.","False","HP colonise surtout la muqueuse gastrique au niveau de l’antre.","Easy"
"90 % des ulcères duodénaux sont liés à Helicobacter pylori.","True","Le document indique 90 % pour l’ulcère duodénal.","Easy"
"La transmission d’HP se fait uniquement par voie oro-fécale.","False","La transmission est inter-humaine : oro-orale (salive) et oro-fécale (selles).","Easy"
"La douleur ulcéreuse typique est calmée par les repas et les antiacides.","True","Elle est aggravée par la faim et calmée par les repas et antiacides.","Easy"
"L’endoscopie digestive haute n’est pas nécessaire pour le diagnostic d’ulcère.","False","L’endoscopie est l’examen clé pour le diagnostic.","Easy"
"L’hémorragie digestive est la complication la plus fréquente des ulcères.","True","Elle est décrite comme la plus fréquente.","Easy"
"La perforation ulcéreuse se manifeste par une contracture abdominale pathognomonique.","True","La contracture abdominale est pathognomonique de péritonite.","Easy"
"L'ulcère gastro-duodénal est une perte de substance superficielle de la muqueuse.","False","Atteint la musculeuse, remplacée par une sclérose.","Easy"
"Les ulcères gastriques sont plus fréquents que les ulcères duodénaux en France.","True","UG 10%, UD 2% en France.","Easy"
"À Madagascar, les maladies ulcéreuses sont la première pathologie digestive.","True","Document.","Easy"
"L'acide chlorhydrique et la pepsine sont des facteurs d'agression.","True","Document.","Easy"
"Le mucus est un facteur de défense riche en bicarbonates.","True","Document.","Easy"
"Les prostaglandines E1 et E2 diminuent la sécrétion de mucus.","False","Stimulent la sécrétion de mucus riche en bicarbonate.","Easy"
"H. pylori est un bacille Gram positif.","False","Gram négatif.","Easy"
"H. pylori est mobile grâce à un flagelle.","True","Document.","Easy"
"H. pylori sécrète l'uréase.","True","Document.","Easy"
"90% des ulcères duodénaux sont associés à H. pylori.","True","Document.","Easy"
"Le premier contact avec H. pylori survient généralement après 20 ans.","False","Avant 5 ans.","Easy"
"La prévalence de H. pylori à Madagascar est de 30%.","False","82%.","Easy"
"Le tabac est un facteur protecteur contre l'ulcère.","False","Facteur d'agression (vasoconstriction).","Easy"
"Les AINS diminuent les facteurs de défense de la muqueuse.","True","Document.","Easy"
"Le syndrome de Zollinger-Ellison est une cause fréquente d'ulcère.","False","Très rare.","Easy"
"La douleur ulcéreuse est aggravée par la faim et calmée par les repas.","True","Document.","Easy"
"La douleur ulcéreuse survient souvent 2 à 4 heures après le repas.","True","Document.","Easy"
"L'endoscopie est l'examen clé pour le diagnostic d'ulcère.","True","Document.","Easy"
"Un ulcère rond à bords nets et réguliers est typiquement un ulcère jeune.","True","Document.","Easy"
"Le test respiratoire au C13 est un test invasif.","False","Non invasif, gold standard.","Easy"
"La sérologie HP permet de distinguer une infection active d'une infection ancienne.","False","Peu d'intérêt pour infection en cours (cicatrice sérologique).","Easy"
"L'hémorragie digestive est la complication la plus fréquente des ulcères.","True","Document.","Easy"
"La classification de Forrest est utilisée pour les ulcères hémorragiques.","True","Document.","Easy"
"Un ulcère Forrest Ia correspond à un vaisseau visible.","False","Ia = saignement en jet.","Medium"
"La contracture abdominale est pathognomonique de la perforation d'ulcère.","True","Document.","Easy"
"L'ASP debout montrant un pneumopéritoine confirme une perforation.","True","Document.","Easy"
"L'ondulation péristaltique est un signe pathognomonique et constant de la sténose pylorique.","False","Pathognomonique mais inconstant.","Easy"
"7 à 10% des ulcères gastriques sont des cancers.","True","Document.","Easy"
"Un ulcère gastrique doit être biopsié systématiquement.","True","Document.","Easy"
"L'ulcère de stress survient chez des patients en état critique (réanimation).","True","Document.","Easy"
"L'ulcère de Zollinger-Ellison est souvent unique.","False","Multiples.","Easy"
"L'ulcère médicamenteux est principalement dû au paracétamol.","False","AINS, aspirine.","Easy"
"La dyspepsie non ulcéreuse est un diagnostic différentiel de l'ulcère.","True","Document.","Easy"
"La colique hépatique peut être épigastrique dans 70% des cas.","True","Document.","Medium"
"H. pylori est transmis par voie sanguine.","False","Oro-orale, oro-fécale.","Easy"
"La pepsine est une enzyme protéolytique sécrétée par les cellules principales de l'estomac.","True","Document.","Medium"
"Le mucus est sécrété par les cellules gastriques.","True","Document.","Medium"
"La microvascularisation assure la vitalité de la muqueuse.","True","Document.","Medium"
"La sécrétion bicarbonatée biliaire et pancréatique participe aux défenses.","True","Document.","Medium"
"H. pylori colonise surtout l'antre gastrique.","True","Document.","Medium"
"Les facteurs de risque de H. pylori incluent bas niveau socio-économique et promiscuité.","True","Document.","Medium"
"La mère peut être un réservoir de H. pylori pour l'enfant.","True","Document.","Medium"
"H. pylori inhibe la synthèse de mucine.","True","Document.","Medium"
"H. pylori stimule la production d'IL-8.","True","Document.","Medium"
"Le tabac agit par vasodilatation.","False","Vasoconstriction.","Medium"
"Le syndrome de Zollinger-Ellison s'accompagne d'une diarrhée sécrétoire.","True","Document.","Medium"
"L'hyperparathyroïdie peut être associée à des ulcères.","True","Document.","Medium"
"L'insuffisance rénale chronique peut être associée à des ulcères.","True","Document.","Medium"
"La cirrhose éthylique est associée à un risque d'ulcère gastrique.","True","Document.","Medium"
