"question","answer","explanation","difficulty"
"Une ulcération touche le derme et l'hypoderme.","True","'Ulcération : perte de substance cutanéomuqueuse profonde, derme et l’hypoderme'","Easy"
"Une érosion est une perte de substance superficielle.","True","'Erosion : perte de substance cutanéomuqueuse superficielle, épithélium et le derme superficielle'","Easy")
"Les ulcérations buccales graves peuvent nécessiter une sonde naso-gastrique.","True","'Empêche l’alimentation, douleur → alimentation par sonde naso-gastrique'","Easy")
"Les ulcérations génitales graves peuvent entraîner une rétention urinaire.","True","'responsable d’une rétention urinaire'","Easy")
"Le cytodiagnostic de Tzank est indiqué pour le diagnostic des aphtes.","False","Il est indiqué pour herpesviridae et pemphigus, pas pour aphtes.","Easy")
"L'aphte est une lésion indolore.","False","'doubleuses' (douloureuses)","Easy")
"Les aphtes guérissent spontanément en deux semaines.","True","'Spontanément résolutives deux semaines'","Easy")
"L'herpès se manifeste par des vésicules en bouquet.","True","'Vésicule en bouquet'","Easy")
"Le zona du V2 donne des lésions de la gencive inférieure.","False","V2 donne gencive supérieure et palais ; V3 donne gencive inférieure.","Easy")
"Le syndrome main-pied-bouche est dû au virus Coxsackie A16.","True","'Sd main-pied-bouche (coxsakie A16)'","Easy")
"Le chancre syphilitique est douloureux.","False","'indolore'","Easy")
"La sérologie syphilitique utilise les tests THA et VDRL.","True","'THA, VDRL'","Easy")
"La maladie de Nicolas-Favre est due à Chlamydia trachomatis.","True","'infection à Chlamydia trachaumatis, sérotype L1, L2 et L3'","Easy")
"La donovanose donne des ulcérations indolores et non indurées.","True","'ulcération non douloureuse, non indurée'","Easy")
"La maladie de Behçet est une cause d'ulcération bifocale récurrente.","True","'Maladie de Behçet'","Easy")
"Le pemphigus vulgaire se caractérise par une immunofluorescence directe montrant des dépôts linéaires le long de la membrane basale.","False","C'est une positivité des espaces inter-kératinocytaires (pemphigus) ; les dépôts linéaires sont pour la pemphigoïde.","Medium")
"Le lichen érosif siège préférentiellement sur la langue.","False","'Localisation prédominent sur la muqueuse jugale'","Medium")
"Le cancer buccal se développe souvent sur des lésions préexistantes comme la leucoplasie.","True","'Sur des lésions préexistantes : leucoplasie'","Medium")
"L'herpangine est due au virus Coxsackie.","True","'Herpangine (coxsakie A&B)'","Medium")
"L'herpès génital s'accompagne de leucorrhées chez la femme.","True","'Chez la femme, accompagnée de leucorrhées'","Medium")
"Le chancre mou est induré.","False","'non indurée'","Medium")
"La donovanose a tendance à la guérison spontanée.","False","'Pas de tendance à la guérison spontanée'","Medium")
"Les ulcérations bifocales aiguës incluent l'aphte, l'érythème polymorphe et la nécrolyse épidermique toxique.","True","Document","Medium")
"L'érythème polymorphe post-infectieux donne des lésions cutanées en cocardes.","True","'atteinte cutanée en cocardes des extrémités'","Medium")
"Le zona du nerf facial (VII) peut donner une paralysie faciale.","True","'peut s’accompagner d’une paralysie facial'","Medium")
"La primo-infection VIH ne donne pas d'ulcérations buccales.","False","'Des érosions ou ulcération linguales ou palatines'","Medium")
"L'ulcération traumatique persistante doit être biopsiée pour éliminer un cancer.","True","'Si persistance : biopsie, néoplasie'","Medium")
"L'herpangine atteint la partie antérieure du palais.","False","'partie postérieure de la cavité buccale'","Medium")
"Le syndrome main-pied-bouche donne des vésicules cutanées aux mains et pieds.","True","'Les vésicules cutanées, sur vase érythémateuse, mais et pieds'","Medium")
"L'ulcération cancéreuse est souvent douloureuse.","False","'indolore'","Medium")
"Le lichen érosif est associé au virus de l'hépatite C.","True","'Association à une infection par le virus de l’hépatite C possible'","Medium")
"La donovanose touche principalement la verge ou la vulve.","True","'surtout la verge ou la vulve'","Medium")
"L'érythème polymorphe post-infectieux nécessite une hospitalisation en cas de dysphagie majeure.","True","'La dysphagie majeure → hospitalisation'","Difficult")
"Le zona du nerf glosso-pharyngien (IX) donne des érosions du pharynx buccal.","True","'Atteinte du IX : érosions de la muqueuse de pharynx buccal'","Difficult")
"L'ulcération aphteuse est unique et non récurrente.","False","'Récurrente, déclenché par des aliments'","Difficult")
