"question","answer","explanation","difficulty"
"Quelle est la définition des cardiopathies congénitales ?","Ce sont des malformations du cœur ou des vaisseaux sanguins qui surviennent au cours du développement fœtal.","Le document donne cette définition.","Easy"
"Citez trois syndromes génétiques associés à des cardiopathies congénitales.","Trisomie 21 (CAV), syndrome de Turner (coarctation aortique), syndrome de Di George (tétralogie de Fallot).","Le document les cite.","Easy"
"Quels sont les trois shunts physiologiques de la circulation fœtale ?","Canal d'Arantius (ductus venosus), foramen ovale, canal artériel.","Le document les liste.","Easy"
"Quelle est la différence entre la circulation fœtale (en parallèle) et la circulation post-natale (en série) ?","Fœtale : les deux ventricules fonctionnent en parallèle avec des shunts. Post-natale : les shunts sont fermés, le sang passe du cœur droit aux poumons puis au cœur gauche.","Le document explique.","Easy"
"Quels sont les deux grands groupes de la classification physiopathologique des cardiopathies congénitales ?","Cyanogènes et non cyanogènes (plus les complexes).","Le document donne cette classification.","Easy"
"Quelles sont les quatre anomalies de la tétralogie de Fallot ?","1. CIV péri membraneuse, 2. Sténose pulmonaire, 3. Dextroposition aortique, 4. Hypertrophie ventriculaire droite.","Le document les liste.","Easy"
"Quel est l'anomalie anatomique de la transposition des gros vaisseaux ?","L'aorte naît du ventricule droit et l'artère pulmonaire naît du ventricule gauche.","Le document le décrit.","Easy"
"Quels sont les quatre types de CIA ?","CIA ostium secundum (90%), CIA ostium primum, CIA sinus venosus, CIA sinus coronaire.","Le document les cite.","Easy"
"Quels sont les quatre types de CIV ?","CIV de l'inlet (d'admission), CIV de l'outlet (voie d'éjection), CIV péri membraneuse, CIV musculaire (infundibulaire).","Le document les liste.","Easy"
"Quel est le signe clinique caractéristique de la coarctation de l'aorte ?","Abolition des pouls fémoraux et gradient de pression artérielle >20 mmHg entre le membre supérieur droit et le membre inférieur.","Le document le décrit.","Easy"
"Quel est le souffle typique de la CIA ?","Souffle systolique au foyer pulmonaire avec dédoublement fixe de B2, persistant en expiration.","Le document le décrit.","Easy"
"Quel est le souffle typique de la CIV ?","Souffle holosystolique, frémissant, intense, en jet de vapeur, précordial, irradiant en rayant de roue.","Le document le décrit.","Easy"
"Quel est le souffle typique de la PCA ?","Souffle continu sous-claviculaire gauche.","Le document le décrit.","Easy"
"Quel est le signe radiologique de la tétralogie de Fallot ?","Cœur en sabot (apex surélevé, arc moyen gauche concave) et diminution de la vascularisation pulmonaire périphérique.","Le document le décrit.","Easy"
"Quel examen confirme le diagnostic de cardiopathie congénitale ?","L'échodoppler cardiaque.","Le document l'indique.","Easy"
"Quelle est la complication de la CIV large ?","HTAP (hypertension artérielle pulmonaire).","Le document l'indique.","Easy"
"Quelle est la complication de la PCA non traitée ?","Endocardite infectieuse et HTAP.","Le document l'indique.","Easy"
"Quelle est la tendance évolutive des CIA ostium secundum ?","Fermeture spontanée.","Le document l'indique.","Easy"
"Quelle est la tendance évolutive des petites CIV ?","Fermeture spontanée dans la moitié des cas.","Le document l'indique.","Easy"
"Quel est le signe clinique principal de la tétralogie de Fallot ?","Cyanose permanente.","Le document l'indique.","Easy"
"Quel est le signe fonctionnel de la tétralogie de Fallot à l'effort ?","Accroupissement (squatting).","Le document le cite.","Easy"
"Quel est le signe biologique de la tétralogie de Fallot ?","Polyglobulie et PaO2 diminuée.","Le document le cite.","Easy"
"Quelle est la particularité de la transposition des gros vaisseaux à l'auscultation ?","Pas d'anomalie auscultatoire.","Le document l'indique.","Easy"
"Quel est le risque de la TGV non traité ?","Détérioration clinique imprévisible et brutale.","Le document l'indique.","Easy"
