"question","answer","explanation","difficulty"
"La protéinurie peut être un symptôme bénin ou grave.","True","Document: 'Peut aller d’une pathologie bénigne à une pathologie grave'","Easy"
"La bandelette urinaire peut donner des faux positifs en cas de pH fortement alcalin.","True","Document: 'Faux positif : pH fortement alcalin'","Easy"
"La protéinurie physiologique chez l'enfant est < 300 mg/m2/j.","False","Document: 'Enfant : < 100 mg/m2/j'","Easy"
"La protéinurie fonctionnelle est généralement > 1 g/l.","False","Document: 'Protéinurie fonctionnelle : <0,5G/L ou BU : +'","Easy"
"Le syndrome néphrotique associe protéinurie > 50 mg/kg/j, hypoalbuminémie < 30 g/l et hypoprotidémie < 50 g/l.","True","Document: 'Syndrome néphrotique : Protéinurie > 50 mg/kg/j ; Hypoalbuminémie < 30 g/j ; Hypoprotidémie < 50g/l'","Easy"
"La néphrose lipoïdique survient typiquement chez l'enfant de moins de 1 an.","False","Document: 'Néphrose lipoïdique : 3 à 10 ans'","Easy"
"La glomérulonéphrite aiguë est souvent précédée d'une angine ou d'un impétigo.","True","Document: 'Glomérulonéphrite aiguë : Angine, impétigo les semaines précédentes'","Easy"
"Dans la glomérulonéphrite aiguë, les œdèmes sont généralement majeurs.","False","Document: 'Œdème discret'","Easy"
"Le purpura rhumatoïde se diagnostique par biopsie rénale.","False","Document: 'Diagnostic clinique' (purpura vasculaire, douleurs articulaires, abdominales)","Easy"
"Le syndrome d'Alport associe néphropathie, atteinte visuelle et surdité.","True","Document: 'Cliniquement : Néphropathie + atteinte visuelle + surdité'","Easy"
"Le SHU associe anémie hémolytique, thrombopénie et insuffisance rénale.","True","Document: 'SHU : anémie hémolytique, thrombopénie, insuffisance rénale'","Easy"
"La protéinurie orthostatique est permanente, même au coucher.","False","Document: 'apparaît à la station debout' ; 'intermittente'","Medium"
"Une protéinurie avec œdèmes chez un enfant de 5 ans évoque d'abord une infection urinaire.","False","Document: 'Protéinurie + œdèmes' évoque néphrose lipoïdique","Medium"
"Dans la protéinurie tubulaire, le pourcentage d'albumine est inférieur à 60%.","True","Document: '<60% d’albumine'","Medium"
"Le traitement de la néphrose lipoïdique repose sur les immunosuppresseurs d'emblée.","False","Document: 'Traitement : corticothérapie'","Medium"
"Dans la glomérulonéphrite aiguë, le C3 est bas et les anticorps antistreptococciques sont positifs.","True","Document: 'Baisse de C3, Ac antistreptococciques : (+)'","Medium"
"Une protéinurie isolée permanente doit être explorée par des contrôles réguliers.","True","Document: 'Protéinurie permanente ... nécessite des contrôles réguliers'","Medium"
"La protéinurie fonctionnelle disparaît après quelques jours.","True","Document: 'Contrôle après quelques jours (pour affirmer que c’était une protéinurie fonctionnelle)'","Medium"
"Le purpura rhumatoïde touche principalement les enfants de moins de 2 ans.","False","Document: '2 à 11 ans'","Medium"
"L'infection urinaire peut donner une protéinurie par lyse des leucocytes.","True","Document: 'Protéines <- lyse de leucocytes'","Medium"
"Dans le syndrome d'Alport, la transmission est autosomique dominante dans 85% des cas.","False","Document: 'liée à X dans 85% des cas'","Difficult"
"La néphrose lipoïdique évolue favorablement dans 85% des cas.","True","Document: 'Évolution favorable dans 85% des cas'","Medium"
"Une protéinurie à 0,5 g/l sur bandelette peut être fonctionnelle si elle survient après un effort.","True","Document: 'Protéinurie fonctionnelle : <0,5G/L'","Medium"
