"question","answer","explanation","difficulty"
"Le rachitisme carentiel est dû à un excès de vitamine D.","False","Document: 'Dû à une carence en vitamine D'","Easy"
"L'âge de prédilection du rachitisme est de 6 à 18 mois.","True","Document: 'Âge de prédilection : 6-18 mois'","Easy"
"La vitamine D est une vitamine hydrosoluble.","False","Document: 'vitamine liposoluble'","Easy"
"La photosynthèse cutanée est une source endogène de vitamine D.","True","Document: 'Endogène : photosynthèse cutanée'","Easy"
"La vitamine D favorise l'absorption du calcium.","True","Document: 'Absorption du Calcium'","Easy"
"Le craniotabès est une fermeture précoce de la fontanelle.","False","Document: 'Craniotabès (surtout après 3 mois)' - c'est une fragilité osseuse","Easy"
"Le chapelet costal est un signe thoracique du rachitisme.","True","Document: 'Chapelet costal'","Easy"
"Le genu varum est une déformation en 'cavalier'.","True","Document: 'Genu varum (en cavalier)'","Easy"
"La phosphatase alcaline est diminuée dans le rachitisme.","False","Document: 'Phosphatase alcaline constamment élevée'","Easy"
"L'hypocalcémie sévère (<2 mmol/l) est une urgence thérapeutique.","True","Document: 'Traitement de l’hypocalcémie sévère < 2mmol/l : URGENCE THERAPEUTIQUE'","Easy"
"Le traitement curatif du rachitisme sans hypocalcémie sévère repose sur la vitamine D seule.","False","Document: 'Vitamine D + calcium per os'","Easy"
"La supplémentation préventive en vitamine D chez le nourrisson est de 1200 UI par jour.","True","Document: '1200 UI de vitamine D'","Easy"
"Une goutte de Sterogyl contient 800 UI de vitamine D.","False","Document: '1 goutte = 400 UI'","Easy"
"La dose de charge préventive chez le nourrisson est de 80 000 à 100 000 UI tous les 3-4 mois.","True","Document: 'dose de charge de 80.000 à 100.000 UI tous les 3 à 4 mois'","Easy"
"Les dents sont précoces dans le rachitisme.","False","Document: 'Retard d’apparition des dents'","Easy"
"L'hypotonie musculaire est un signe du rachitisme.","True","Document: 'Hypotonie musculaire'","Easy"
"La forme précoce du rachitisme (<6 mois) se manifeste par une tétanie hypocalcémique.","True","Document: 'Stade précoce : tétanie hypocalcémique < 6 mois'","Easy"
"Chez le grand enfant, le rachitisme donne une marche dandinante.","True","Document: 'Marche dandinante avec myalgie, faiblesse musculaire'","Medium"
"La maladie cœliaque est une cause de rachitisme par malabsorption.","True","Document: 'Malabsorption : maladie cœliaque, mucoviscidose'","Medium"
"La cholestase entraîne un rachitisme par absence de sels biliaires.","True","Document: 'Absence de sels biliaires : cholestase'","Medium"
"Les anticonvulsivants peuvent induire un rachitisme.","True","Document: 'Iatrogène : anticonvulsivant, corticoïde'","Medium"
"La correction de la calcémie sous traitement se fait en 24 heures.","False","Document: 'Correction de la calcémie en 48h'","Medium"
"La normalisation des PAL se fait en 1 mois.","True","Document: 'Normalisation des PAL en 1 mois'","Medium"
"Une bande dense transversale apparaît à 3 semaines de traitement sur les radiographies.","True","Document: 'Apparition d’une bande dense transversale entre la métaphyse et l’épiphyse à 3 semaines de traitement'","Medium"
"La supplémentation en vitamine D chez la femme enceinte se fait au 1er trimestre.","False","Document: 'au cours du dernier trimestre de la grossesse ; au 7ème mois'","Medium"
"Après 18 mois, une dose de vitamine D est recommandée au milieu de l'hiver.","True","Document: 'Au cours de l’hiver, une dose de vitamine D de 80.000 à 100.000 UI au milieu de la saison froide'","Medium"
"Le rachitisme peut entraîner des infections respiratoires à répétition.","True","Document: 'poumon rachitique -> infections respiratoires à répétition'","Medium"
"L'aspect radiologique en 'toit de pagode' est pathognomonique du rachitisme.","True","Document: 'aspect en cupule ou “toit de pagode”'","Medium"
"L'hypophosphorémie est constante dans le rachitisme.","True","Document: 'Hypophosphorémie (constante)'","Medium"
"Le craniotabès survient surtout avant 3 mois.","False","Document: 'surtout après 3 mois'","Medium"
"Les fractures spontanées sont rares dans le rachitisme.","False","Document: 'Fractures spontanées (voire multiple)'","Medium"
"La biologie du rachitisme précoce montre une calcémie élevée.","False","Document: 'calcémie vasse' (basse)","Medium"
"Le traitement de l'hypocalcémie sévère utilise du gluconate de calcium IV.","True","Document: 'Gluconate de Calcium 10%'","Easy"
"Le rachitisme du grand enfant peut donner une perte de taille du rachis.","True","Document: 'perte de la taille du rachis'","Difficult"
"L'hyperlaxité ligamentaire est un signe du rachitisme.","True","Document: 'Hyperlaxité ligamentaire'","Medium"
"Le rachitisme ne provoque pas de retard staturo-pondéral.","False","Document: 'Retard staturo-pondéral'","Easy"
