question,answer,explanation,difficulty
"La surdité brusque est une surdité de transmission.",False,"Le document indique : c’est une surdité de perception.","Easy"
"La surdité brusque se développe rapidement sans cause évidente.",True,"Le document précise : Sans cause évidente, Se développant rapidement.","Easy"
"Le critère audiométrique de la surdité brusque est une perte auditive de moins de 30 dB sur trois fréquences contiguës.",True,"Le document indique : perte auditive moins de 30db sur trois fréquences contiguës.","Easy"
"Une surdité légère correspond à une perte de 40-60 dB.",False,"Le document précise : 20-40 : Surdité légère.","Easy"
"Une surdité sévère (60-80 dB) est de bon pronostic.",False,"Le document indique : 60-80 : surdité sévère (mauvais pronostic).","Easy"
"La surdité brusque est une urgence neurosensorielle.",True,"Le document précise : Urgence neurosensorielle.","Easy"
"L’otoscopie dans la surdité brusque montre un tympan perforé.",False,"Le document indique : Otoscopie : MAE libre, tympans normaux.","Easy"
"Le test de Rinne est positif dans la surdité brusque.",True,"Le document précise : Test de Rinne : positif.","Easy"
"Le Weber se latéralise du côté atteint dans la surdité brusque.",False,"Le document indique : Weber latéralisé du côté sain.","Medium"
"L’audiométrie tonale permet de préciser le degré et le type de surdité.",True,"Le document précise : Audiométrie tonale : préciser le degré et le type (pronostic - étiologique).","Easy"
"Le type audiométrique ascendant (A) est de pronostic médiocre.",False,"Le document indique : Type A ascendant : pronostic BON.","Medium"
"Le type audiométrique cophose (E) est de pronostic très mauvais.",True,"Le document précise : Type E cophose/subcophose : pronostic TRES MAUVAIS.","Medium"
"Le type audiométrique descendant (C) est de pronostic bon.",False,"Le document indique : Type C descendant : pronostic MEDIOCRE.","Medium"
"La surdité brusque de l’enfant a souvent une origine ourlienne (oreillons).",True,"Le document précise : Origine ourlienne +++","Medium"
"L’IRM est recommandée dans le bilan étiologique des surdités brusques.",True,"Le document indique : Imagerie : IRM.","Medium"
"Les vasodilatateurs font partie des traitements proposés pour augmenter le débit sanguin cochléaire.",True,"Le document cite : Vasodilatateur pour augmenter le débit sanguin et l’oxygénation cochléaire.","Medium"
"La corticothérapie n’a pas d’indication dans les surdités brusques.",False,"Le document indique : Corticothérapie : processus inflammatoire et auto-immune.","Medium"
"L’oxygénothérapie hyperbare est proposée dans le traitement des surdités brusques.",True,"Le document cite : Oxygénothérapie hyperbare.","Medium"
"Le pronostic des surdités brusques ne dépend pas du délai de diagnostic.",False,"Le document indique : Pronostic fonction de Délai de diagnostic.","Medium"
"Les symptômes associés (vertiges, acouphènes) sont de mauvais pronostic.",True,"Le document précise : Symptômes associés : mauvais pronostic.","Medium"
"Le type audiométrique scotome (D) a un mécanisme de rupture membraneuse.",True,"Le document indique dans le tableau : Type D scotome : mécanisme Rupture membraneuse / Poussée sur surdité congénitale.","Difficult"
"Le type audiométrique plat (B) a un mécanisme d’attaque d’hydrops.",False,"Le document indique : Type B plat : mécanisme Atteinte striale ou artériolaire.","Difficult"
"La maladie de Ménière peut se manifester par des surdités brusques récidivantes.",True,"Le document indique : Formes évolutives : Récidive : maladie de Menière.","Medium"
"Le neurinome de l’acoustique est un diagnostic différentiel de la surdité brusque.",True,"Le document cite : Diagnostic différentiel : Neurinome de l’acoustique.","Medium"
"Il existe un consensus thérapeutique clair pour les surdités brusques.",False,"Le document indique : Efficacité discutable - pas de consensus.","Medium"
