"front","back","cognitive_level"
"Qu’est-ce qu’une surdité brusque ?","Baisse brutale de l’audition, surdité de perception, sans cause évidente, se développant rapidement. À l’audiométrie : perte auditive de moins de 30 dB sur trois fréquences contiguës. C’est une urgence neurosensorielle.","Recall"
"Quelle est la définition audiométrique d’une surdité brusque ?","Perte auditive de moins de 30 dB sur trois fréquences contiguës. Seuil auditif normal < 20 dB.","Recall"
"Pourquoi la surdité brusque est-elle une urgence neurosensorielle ?","En raison de la gravité, de la sévérité et de la récupération incertaine.","Recall"
"Quels sont les seuils de gravité de la surdité selon les dB ?","20-40 dB : surdité légère (bon pronostic) ; 40-60 dB : surdité moyenne ; 60-80 dB : surdité sévère (mauvais pronostic).","Recall"
"Quel est le diagnostic positif (TDD) de la surdité brusque ?","Surdité brusque unilatérale chez un sujet jeune (forme typique, majorité des cas, patient sans antécédents).","Recall"
"Quelles sont les circonstances de survenue d’une surdité brusque ?","Sans cause évidente, installation brutale ou constatée au réveil. Peut être isolée ou associée à des acouphènes, sensation d’oreille pleine, vertige, instabilité.","Recall"
"Quel est l’aspect de l’otoscopie dans la surdité brusque ?","MAE libre, tympans normaux.","Recall"
"Quel résultat trouve-t-on à l’acoumétrie au diapason dans la surdité brusque ?","Surdité de perception : test de Rinne positif, Weber latéralisé du côté sain.","Recall"
"Quel examen est essentiel pour le diagnostic et le pronostic de la surdité brusque ?","L’audiométrie tonale.","Recall"
"À quoi sert l’audiométrie vocale dans la surdité brusque ?","À objectiver un trouble du seuil d’intelligibilité.","Recall"
"Quel examen permet d’orienter vers une origine endocochléaire dans la surdité brusque ?","Impédancemétrie / test de Metz.","Recall"
"Quels sont les cinq types audiométriques de surdité brusque ?","A : ascendant ; B : plat ; C : descendant ; D : scotome ; E : cophone.","Recall"
"Quel examen d’imagerie est recommandé dans la surdité brusque ?","IRM.","Recall"
"Quelles sont les trois évolutions spontanées possibles d’une surdité brusque ?","Récupération, aggravation, stationnaire.","Recall"
"Quelle est la particularité de la surdité brusque de l’enfant ?","Même clinique, même pronostic que l’adulte. Origine ourlienne très fréquente (+++). En cas de traumatisme, rechercher un syndrome de l’aqueduc large (scanner comparatif).","Recall"
"Quelle est la particularité de la surdité brusque bilatérale ?","Patient plus âgé ou terrain vasculaire. Atteinte habituellement asymétrique, simultanée ou dissociée dans le temps.","Recall"
"Quelles pathologies peuvent se manifester par des surdités brusques récidivantes ?","Maladie de Ménière, neurinome de l’acoustique.","Recall"
"Quelles sont les quatre hypothèses étiologiques de la surdité brusque ?","1) Infectieuse (labyrinthite, névrite) ; 2) Vasculaire (vascularisation terminale, ralentissement ou interruption du flux sanguin cochléaire → anoxie) ; 3) Immuno (auto-anticorps contre oreille interne) ; 4) Rupture membraneuse.","Recall"
"Pourquoi l’hypothèse vasculaire est-elle retenue dans la surdité brusque ?","Parce que la vascularisation cochléaire est terminale, donc tout ralentissement ou interruption du flux sanguin entraîne une anoxie cochléaire.","Understanding"
"Complétez : type audiométrique A (ascendant) – mécanisme ? – pronostic ?","Mécanisme : attaque d’hydrops ; pronostic : BON.","Recall"
"Complétez : type audiométrique B (plat) – mécanisme ? – pronostic ?","Mécanisme : atteinte striale ou artériolaire ; pronostic : ASSEZ BON.","Recall"
"Complétez : type audiométrique C (descendant) – mécanisme ? – pronostic ?","Mécanisme : virale ou vasculaire ; pronostic : MÉDIOCRE.","Recall"
"Complétez : type audiométrique D (scotome) – mécanisme ? – pronostic ?","Mécanisme : rupture membraneuse ou poussée sur surdité congénitale ; pronostic : RÉSERVÉ.","Recall"
"Complétez : type audiométrique E (cophose) – mécanisme ? – pronostic ?","Mécanisme : virale ou bactérienne ; pronostic : TRÈS MAUVAIS.","Recall"
"Quels sont les diagnostics différentiels des surdités brusques avec cause évidente ?","Traumatisme, iatrogène, ototoxique, maladie de Ménière (vertige + acouphène + surdité), diabète, neurinome de l’acoustique, surdité centrale.","Recall"
"Quel est le but du traitement de la surdité brusque ?","Rétablissement de l’audition.","Recall"
"Quels sont les moyens thérapeutiques pour augmenter le débit sanguin et l’oxygénation cochléaire ?","Vasodilatateurs, inhalation de gaz carbogène, oxygénothérapie hyperbare.","Recall"
"Quelle est la place de la corticothérapie dans la surdité brusque ?","Pour traiter le processus inflammatoire et auto-immun.","Recall"
"Quel antiviral est cité dans le traitement de la surdité brusque ?","Aciclovir.","Recall"
"Quelle est l’indication d’hospitalisation dans la surdité brusque ?","Surdité brusque unilatérale (efficacité discutable, pas de consensus, mais hospitalisation proposée).","Recall"
"Quels sont les quatre principaux facteurs pronostiques de la surdité brusque ?","1) Sévérité de la perte auditive (légère/moyenne/sévère/profonde) ; 2) Délai de diagnostic ; 3) Type audiométrique (A-B meilleur pronostic que C-E) ; 4) Symptômes associés (mauvais pronostic).","Recall"
"Un patient jeune présente une baisse d’audition brutale unilatérale constatée au réveil, sans cause évidente. L’otoscopie est normale, le Rinne est positif. Quel est le diagnostic ?","Surdité brusque unilatérale.","Application"
"Quel type audiométrique a le meilleur pronostic et quel type a le pire pronostic ?","Meilleur pronostic : type A (ascendant) et B (plat). Pire pronostic : type E (cophose) et C (descendant).","Recall"
"Pourquoi le délai de diagnostic est-il un facteur pronostique important dans la surdité brusque ?","Un diagnostic précoce permet une prise en charge plus rapide, améliorant potentiellement les chances de récupération auditive.","Understanding"
