"question","answer","explanation","difficulty"
"La rectocolite ulcéro-hémorragique (RCH) atteint constamment le rectum.","True","Document.","Easy"
"La RCH peut atteindre l'iléon terminal.","False","Iléon toujours normal.","Easy"
"La RCH évolue par poussées et rémissions.","True","Document.","Easy"
"Le tabac est un facteur de risque de la RCH.","False","Facteur protecteur.","Easy"
"La RCH touche plus souvent les femmes.","False","Légère prédominance masculine (3H/1F).","Easy"
"La rectite est la forme topographique la plus fréquente (40%).","True","Document.","Easy"
"La rectorragie est un signe digestif majeur de la RCH.","True","Document.","Easy"
"L'érythème noueux est une manifestation extra-digestive de la RCH.","True","Document.","Easy"
"La spondylarthrite ankylosante peut être associée à la RCH.","True","Document.","Easy"
"La rectoscopie montre des lésions discontinues avec intervalles de muqueuse saine.","False","Lésions continues sans intervalle sain.","Easy"
"Dans la RCH, la muqueuse rectale est normale à l'endoscopie.","False","Congestive, rouge purpurique, saigne au contact.","Easy"
"Le risque de cancer colorectal est augmenté après 10 ans d'évolution de RCH.","True","Document.","Easy"
"Le mégacôlon toxique se définit par une dilatation du côlon transverse > 6 cm.","True","Document.","Easy"
"Le score de Mayo est un score de gravité de la RCH.","True","Document.","Easy"
"La pancolite représente 30% des cas de RCH.","False","15% des cas.","Easy"
"L'appendicectomie est un facteur protecteur contre la RCH.","True","Document.","Easy"
"La RCH est plus fréquente en Afrique qu'en Europe.","False","Gradient Nord-Sud : Europe > Afrique.","Easy"
"Les cytokines IL5 et IL10 sont hyperproduites dans la RCH.","True","Document.","Medium"
"Le tabac a un rôle bénéfique dans la RCH.","True","Document.","Easy"
"La RCH peut se compliquer d'une cholangite sclérosante primitive.","True","Document.","Medium"
"L'atteinte ano-périnéale est fréquente dans la RCH.","False","Absente.","Medium"
"Les fistules sont une complication habituelle de la RCH.","False","Pas de sténose ni de fistule.","Medium"
"L'indice de Lichtiger comporte 8 paramètres.","True","Document.","Medium"
"Un score de Lichtiger > 10/21 définit une colite aiguë grave.","True","Document.","Medium"
"Dans la RCH, les lésions endoscopiques ont une limite supérieure nette.","True","Document.","Medium"
"La biopsie rectale dans la RCH montre des granulomes épithélioïdes.","False","Pas de granulome (différence avec Crohn).","Medium"
"La RCH peut débuter au niveau du caecum.","False","Débute toujours au rectum puis s'étend.","Medium"
"La RCH est plus fréquente dans les pays scandinaves qu'en Europe du Sud.","True","Document : Scandinaves > méditerranéens.","Medium"
"La grossesse est un facteur déclenchant de poussée de RCH.","True","Document.","Medium"
"La dépression peut déclencher une poussée de RCH.","True","Document.","Medium"
"L'infection digestive peut déclencher une poussée de RCH.","True","Document.","Medium"
"L'uvéite est une manifestation extra-digestive de la RCH.","True","Document.","Medium"
"Les thromboses sont une manifestation extra-digestive de la RCH.","True","Document.","Medium"
"L'amaigrissement, l'anorexie et l'asthénie sont des signes généraux de la RCH.","True","Document.","Medium"
"Le toucher rectal est normal dans la RCH.","False","Anormal : douleur, glaire/sang, muqueuse granitée.","Medium"
"La rectoscopie peut suffire au diagnostic de RCH.","True","Document : 'Rectoscopie : -> Diagnostic'.","Medium"
"La coloscopie est inutile dans la RCH.","False","Utile pour l'extension et pour éliminer Crohn.","Medium"
"La RCH n'atteint jamais l'iléon.","True","Document.","Medium"
"Le mégacôlon toxique peut se compliquer de perforation.","True","Document : 'Risque de perforation'.","Medium"
"Le cancer colorectal survient précocement dans la RCH.","False","Après 10 ans d'évolution.","Medium"
"La forme rectite de la RCH est souvent moins sévère.","True","Document : 'Forme moins sévère'.","Medium"
"La RCH est une maladie auto-inflammatoire.","True","Document : 'Auto-inflammation'.","Easy"
"La RCH touche tous les âges mais surtout les sujets jeunes.","True","Document.","Easy"
"Le traitement de la RCH se fait uniquement en hospitalisation.","False","Formes modérées en ambulatoire.","Easy"
"L'ASP montre un pneumopéritoine dans le mégacôlon toxique.","False","Montre une dilatation colique, pas de pneumopéritoine sauf perforation.","Medium"
"La VS et la CRP sont souvent normales dans la RCH.","False","Augmentées (syndrome inflammatoire).","Medium"
"L'indice de Lichtiger évalue la sévérité de la RCH.","True","Document.","Medium"
"La RCH peut être associée à une oligo-arthrite périphérique.","True","Document.","Medium"
"La RCH est plus fréquente à Madagascar.","False","Rare à Madagascar.","Easy"
"La limite supérieure des lésions de RCH à l'endoscopie est nette.","True","Document.","Medium"
