"front","back","cognitive_level"
"Quelle est la définition de la puberté précoce chez la fille ?","Développement des caractères sexuels secondaires avant l’âge de 8 ans.","Recall"
"Quelle est la différence entre puberté précoce et puberté avancée ?","Puberté précoce : début avant 8 ans. Puberté avancée : début entre 8 et 10 ans, pouvant être secondaire aux mêmes pathologies que les pubertés précoces.","Recall"
"Quels sont les trois types de pubertés précoces ?","1) Pubertés précoces vraies ou centrales (LH-RH dépendantes – activation précoce de l’axe hypothalamo-hypophysaire). 2) Pseudo-pubertés précoces (liées à sécrétion anormale d’œstrogènes ou d’androgènes d’origine périphérique, ovarienne ou surrénalienne). 3) Pubertés précoces partielles (développement précoce isolé d’un caractère sexuel secondaire).","Recall"
"Qu’est-ce qu’une puberté précoce partielle ? Citez trois exemples.","Apparition précoce d’un caractère sexuel secondaire qui reste isolé. Exemples : prémature thélarche (développement isolé des seins), prémature adrénarche (pilosité pubienne et axillaire précoce isolée), métrorragies isolées (plus rares).","Recall"
"Citez 6 signes cliniques évocateurs d’une puberté précoce centrale.","1) Développement du tissu mammaire. 2) Stimulation de l’aréole (élargie et pigmentée). 3) Œstrogénisation de la vulve (perte de sa coloration habituelle). 4) Sécrétions vaginales. 5) Métrorragies possibles. 6) Pilosité pubienne voire axillaire associée.","Recall"
"Quel examen cytologique permet d’évaluer l’activité gonadique ?","Frottis vaginal : un pourcentage élevé de cellules intermédiaires et superficielles avec un index de maturation > 40.","Recall"
"Quel taux plasmatique d’estradiol est évocateur d’une puberté précoce ?","Souvent élevé, > 25 pg/ml.","Recall"
"À l’échographie pelvienne, quels signes orientent vers une puberté précoce ?","Augmentation du volume de l’utérus (hauteur utérine > 30 mm), morphologie utérine modifiée (corps plus large que le col), ligne de vacuité endométriale parfois visible, ovaires augmentés de taille.","Recall"
"Quel test permet d’affirmer l’origine centrale d’une puberté précoce ?","Le test de réponse des gonadotrophines après injection de LH-RH.","Recall"
"Quelle est la différence entre réponse pubertaire et réponse prépubère au test LH-RH ?","Type pubertaire : pic de LH > pic de FSH. Type prépubère : réponse de FSH > celle de LH (correspond à des pubertés centrales peu évolutives). Un test plat (absence de réponse) oriente vers une origine périphérique.","Analysis"
"Quel pourcentage des pubertés précoces centrales sont idiopathiques chez la fille ?","70 à 80 % après élimination d’une autre étiologie, notamment une tumeur intracrânienne.","Recall"
"Quels antécédents et signes cliniques orientent vers une pathologie cérébrale responsable de puberté précoce centrale ?","Antécédents d’hydrocéphalie, d’irradiation cérébrale ; présence de céphalées, de troubles visuels ou de tâches cutanées. L’imagerie cérébrale (TDM ou IRM) est systématique.","Recall"
"À quelle pathologie le gliome des voies optiques est-il souvent associé ?","À une neurofibromatose de type maladie de Recklinghausen (phacomatose). Signes d’orientation : troubles visuels, multiples tâches café au lait, tumeurs plexiformes.","Recall"
"Citez quatre étiologies de pubertés précoces centrales autres qu’idiopathiques.","1) Gliome des voies optiques. 2) Hamartome hypothalamo-hypophysaire. 3) Kystes arachnoïdiens de la région suprasellaire. 4) Tumeurs infiltrantes du 3ème ventricule. 5) Hydrocéphalie. 6) Irradiation cérébrale. 7) Séquelles de méningites ou traumatismes crâniens. 8) Sclérose tubéreuse de Bourneville. 9) Hypothyroïdie mal ou non traitée.","Recall"
"Quelle est la particularité des pseudo-pubertés précoces ?","Elles ne sont pas dues à une stimulation hypothalamo-hypophysaire (d’où leur nom). Elles sont liées à une sécrétion anormale d’œstrogènes ou d’androgènes d’origine périphérique (ovarienne ou surrénalienne).","Understanding"
"Quelle est la différence entre pseudo-pubertés isosexuelles et hétérosexuelles ?","Isosexuelles : secondaires à sécrétion prématurée d’œstrogènes, se manifestant par développement mammaire et signes d’imprégnation œstrogénique. Hétérosexuelles : secondaires à sécrétion excessive d’androgènes surrénaliens (hyperplasie des surrénales, tumeur surrénalienne ou ovarienne).","Recall"
"Citez trois étiologies de pubertés précoces périphériques isosexuelles.","1) Tumeur des ovaires. 2) Kystes ovariens. 3) Tumeurs surrénaliennes.","Recall"
"Qu’est-ce qu’une puberté précoce dissociée ?","Développement précoce d’un caractère sexuel isolé jusqu’à la survenue de la puberté à un âge normal.","Recall"
"Comment définit-on le retard pubertaire chez la fille ?","Absence de tout développement mammaire à l’âge de 13 ans.","Recall"
"Quelles sont les deux conséquences principales du retard pubertaire ?","1) Retard de survenue du pic statural pubertaire (la petite taille peut être le motif de consultation). 2) Aménorrhée primaire (absence de survenue des règles 3 ans après le début du développement des seins).","Recall"
"Quels signes à l’examen clinique orientent vers une pathologie centrale responsable de retard pubertaire ?","Céphalées, vomissements, troubles visuels, anorexie, amaigrissement, obésité, troubles du comportement, signes de malnutrition, troubles de l’olfaction (tout signe en rapport avec une tumeur comprimant un organe).","Recall"
"Quels sont les deux premiers examens paracliniques devant un retard pubertaire ?","1) Échographie pelvienne (taille de l’utérus). 2) Radiographie des mains (recherche de l’os sésamoïde du pouce pour l’âge osseux).","Recall"
"Quelle est la cause la plus fréquente d’insuffisance gonadique primitive responsable de retard pubertaire ?","Le syndrome de Turner.","Recall"
"Citez quatre étiologies d’insuffisance ovarienne acquise.","1) Après traitement d’un cancer. 2) Au cours des maladies auto-immunes. 3) Au cours de la galactosémie centrale congénitale. 4) Déficit en 17-α-hydroxylase.","Recall"
"Quelles sont les trois principales étiologies d’aménorrhées primaires dans le cadre du retard pubertaire ?","1) Malformations utéro-vaginales. 2) Syndrome d’insensibilité aux androgènes. 3) Hyperandrogénies ovariennes.","Recall"
"Quels sont les quatre arguments en faveur d’une puberté évolutive nécessitant un traitement freinateur ?","1) Progression des signes pubertaires. 2) Accélération staturale. 3) Progression rapide de l’âge osseux (avance > 2 ans par rapport à l’âge chronologique) réduisant la taille finale. 4) Taux d’œstradiol élevé (2-3x normale). 5) Test LH-RH : réponse pubertaire (pic LH > pic FSH).","Recall"
"Quel est le traitement d’un gliome des voies optiques responsable de puberté précoce centrale ?","Irradiation centrée sur la tumeur à fortes doses (environ 50 grays).","Recall"
"Qu’est-ce que le test au LH-RH ?","Un test qui étudie la réponse des gonadotrophines (LH et FSH) après injection de LH-RH. Permet de distinguer une origine centrale (réponse pubertaire ou prépubère) d’une origine périphérique (test plat – absence totale de réponse).","Understanding"
"Quel est le taux d’IGF I dans les pubertés précoces centrales ?","Le taux plasmatique d’IGF I (insulin-like growth factor I) est souvent élevé.","Recall"
"Quels signes cutanés de phacomatose orientent vers un gliome des voies optiques ?","Multiples tâches café au lait, tumeurs plexiformes.","Recall"
"Quelle est la morphologie utérine normale versus modifiée dans la puberté précoce ?","Normalement le col est plus large que le corps. Dans la puberté précoce, la morphologie est modifiée : le corps devient plus large que le col.","Recall"
