question, answer, explanation, difficulty
"Expliquez la différence entre puberté précoce et puberté avancée.", "Puberté précoce = avant 8 ans ; puberté avancée = entre 8 et 10 ans, pouvant relever des mêmes pathologies", "Le document donne les deux définitions", "Easy"
"Pourquoi le test au LH-RH est-il indispensable pour différencier puberté précoce centrale et pseudo-puberté ?", "Car réponse pubertaire (LH > FSH) = centrale ; réponse prépubère (FSH > LH) = centrale peu évolutive ; plateau = pseudo-puberté", "Le document : trois types de réponse", "Medium"
"Quels sont les éléments cliniques et paracliniques orientant vers une puberté précoce centrale évolutive justifiant un traitement freinateur ?", "Progression rapide des signes, accélération staturale, avance âge osseux >2 ans, estradiol élevé, test LH-RH pubertaire", "Le document liste ces arguments", "Difficult"
"Pourquoi une IRM cérébrale systématique est-elle nécessaire devant toute puberté précoce centrale ?", "Car 20-30% des cas ont une cause tumorale (gliome, hamartome, kyste) ; l'IRM découvre la lésion", "Le document : 'L'imagerie cérébrale systématique découvre la lésion'", "Medium"
"Quel est le mécanisme d'une puberté précoce centrale secondaire à un hamartome hypothalamique ?", "L'hamartome sécrète directement de la GnRH ou lève l'inhibition centrale, activant l'axe prématurément", "Le document : hamartome hypothalamo-hypophysaire comme étiologie", "Difficult"
"Expliquez pourquoi une hypothyroïdie non traitée peut entraîner une puberté précoce centrale.", "Par élévation de la TRH qui stimule la TSH mais aussi la prolactine et peut croiser l'axe gonadotrope", "Le document liste hypothyroïdie mal ou non traitée parmi causes", "Difficult"
"Quelle est la particularité des pubertés précoces périphériques isosexuelles par rapport aux hétérosexuelles ?", "Isosexuelles = développement féminin harmonieux (œstrogènes) ; hétérosexuelles = virilisation (androgènes)", "Le document distingue les deux types", "Medium"
"Pourquoi une tumeur ovarienne productrice d'œstrogènes donne-t-elle une pseudo-puberté sans pic de LH au test au LH-RH ?", "Car les œstrogènes rétrocontrôlent négativement l'axe hypothalamo-hypophysaire, bloquant la LH", "Document : test au LH-RH plat (absence totale de réponse)", "Difficult"
"Quel est le risque sur la croissance d'une puberté précoce centrale non traitée ?", "Fusion épiphysaire précoce → réduction de la taille adulte", "Document : 'réduction de la taille finale'", "Easy"
"Comment l'échographie pelvienne oriente-t-elle vers une imprégnation oestrogénique dans les pubertés précoces centrales ?", "Utérus augmenté de volume (>30 mm), corps plus large que col, ligne endométriale visible, ovaires augmentés", "Document décrit ces signes", "Medium"
"Quelle est la différence entre prémature thélarche et puberté précoce centrale débutante ?", "Prémature thélarche = développement mammaire isolé sans accélération staturale ni avance osseuse, test LH-RH prépubère", "Document : pubertés précoces partielles", "Difficult"
"Expliquez le mécanisme du retard pubertaire dans le syndrome de Turner.", "Dysgénésie ovarienne primitive → carence oestrogénique → absence de développement mammaire et aménorrhée primaire", "Le document : syndrome de Turner = insuffisance gonadique primitive", "Medium"
"Pourquoi une radiographie de la main avec recherche du sésamoïde du pouce est-elle utile dans le bilan d'un retard pubertaire ?", "Pour évaluer l'âge osseux, qui oriente sur la maturation squelettique", "Le document : 'Radiographie des mains : os sésamoïde du pouce'", "Medium"
"Quel est l'objectif d'un traitement freinateur dans une puberté précoce centrale évolutive ?", "Ralentir la progression pubertaire et préserver la taille adulte", "Le document : 'discuter un éventuel traitement freinateur' pour puberté évolutive", "Medium"
"Pourquoi l'examen de la vulve et du clitoris est-il important dans le bilan d'un retard pubertaire ?", "Pour évaluer le degré d'imprégnation oestrogénique (vulve) ou rechercher une virilisation (clitoris)", "Le document : 'Degré d'imprégnation oestrogénique (vulve et clitoris)'", "Medium"
"Quelles sont les trois grandes catégories d'anomalies pubertaires ?", "Pubertés précoces (centrales, périphériques, partielles), pubertés avancées, retards pubertaires", "Le document structure le texte autour de ces catégories", "Easy"
"Expliquez pourquoi une irradiation cérébrale peut être responsable d'une puberté précoce centrale.", "Par lésion hypothalamique lève l'inhibition de l'axe gonadotrope, ou par microhamartome post-radique", "Le document liste irradiation parmi causes", "Difficult"
"Quelles étiologies de retard pubertaire sont classées comme 'hypogonadisme hypogonadotrope fonctionnel' ?", "Anorexie mentale, sport de haut niveau, stress, malnutrition", "Document : 'fonctionnelle ou organique'", "Medium"
"Pourquoi une aménorrhée primaire peut-elle être secondaire à des malformations utéro-vaginales malgré des ovaires fonctionnels ?", "Car l'endomètre est absent ou la filière génitale est obstruée, empêchant l'écoulement des règles", "Le document : 'aménorrhées primaires : surtout secondaire à des malformations utéro-vaginales'", "Medium"
"Quel est le pronostic de taille d'une fille avec une puberté précoce centrale traitée précocement ?", "Amélioration de la taille finale par rapport à l'absence de traitement, mais souvent inférieure à la cible génétique", "Implication clinique du document", "Difficult"
"Comment différencie-t-on une puberté précoce centrale d'une pseudo-puberté précoce par le dosage hormonal ?", "PPC : FSH/LH élevées, réponse au LH-RH ; PPP : FSH/LH basses ou normales, test plat, estradiol élevé sans pic de LH", "Document : test plat pour PPP", "Difficult"
"Quelle est l'importance clinique du prémature adrénarche ?", "Généralement bénin, mais doit être surveillé pour ne pas masquer un début d'hyperplasie congénitale des surrénales", "Document le classe comme puberté partielle", "Difficult"
"Quelles sont les deux circonstances où l'on doit suspecter une tumeur cérébrale devant une puberté précoce centrale ?", "Céphalées, troubles visuels, antécédents d'hydrocéphalie, irradiation cérébrale, tâches cutanées", "Document : 'antécédents d'hydrocéphalie, d'irradiation cérébrale, présence de céphalées, de troubles visuels ou de tâches cutanées'", "Medium"
"Pourquoi une tumeur surrénalienne peut-elle donner une pseudo-puberté hétérosexuelle ?", "Par sécrétion excessive d'androgènes surrénaliens", "Le document : 'Tumeurs surrénaliennes' dans pseudo-pubertés hétérosexuelles", "Easy"
"Expliquez le mécanisme des métrorragies dans les pubertés précoces centrales.", "L'imprégnation oestrogénique entraîne une prolifération endométriale puis des saignements de privation", "Document : 'Des métrorragies peuvent survenir rapidement'", "Medium"
"Quel est le bilan paraclinique minimum devant un retard pubertaire ?", "Échographie pelvienne (taille utérus), radiographie des mains (âge osseux), dosage FSH/LH, œstradiol", "Document : écho et radio des mains", "Medium"
"Pourquoi l'index de maturation sur frottis vaginal est-il augmenté dans les pubertés précoces centrales ?", "Car les œstrogènes maturent l'épithélium vaginal (augmentation des cellules intermédiaires et superficielles)", "Document : 'index de maturation > 40'", "Medium"
"Quelle est la prise en charge thérapeutique d'un gliome des voies optiques responsable d'une puberté précoce centrale ?", "Irradiation centrée sur la tumeur (50 grays)", "Le document : 'Le traitement est l'irradiation centrée sur la tumeur à fortes doses (environ 50 grays)'", "Medium"
"Expliquez pourquoi une méningite peut laisser des séquelles endocriniennes avec puberté précoce.", "Par inflammation ou cicatrice au niveau hypothalamique levant l'inhibition de l'axe gonadotrope", "Document : 'Séquelles de méningites' comme cause", "Difficult"
"Quel est l'intérêt de l'IRM pelvienne dans les pseudo-pubertés précoces ?", "Rechercher une tumeur ovarienne ou surrénalienne", "Document : échographie et IRM pour étiologie tumorale", "Medium"
