"front","back","cognitive_level"
"Quelle est la définition de la maladie des emboles de cholestérol ?","Maladie athéroembolique systémique correspondant à de multiples emboles à partir de plaques d'athérome.","Recall"
"Quels sont les deux principaux intérêts de connaître cette maladie ?","Pronostic sombre (IRCT, mortalité élevée) et présentation clinique hétérogène.","Recall"
"Quels sont les trois facteurs déclenchants de la maladie des emboles de cholestérol ?","Angiographie invasive, chirurgie cardio-vasculaire, anti-thrombotiques/anti-coagulants.","Recall"
"Quel est le délai typique entre le facteur déclenchant et l'apparition des signes ?","8 jours à 8 semaines avant (le document indique ce délai).","Recall"
"Quels sont les quatre signes cutanés de la maladie des emboles de cholestérol ?","Livedo réticulaire, orteils pourpres froids douloureux, purpura nécrotique, ulcères chroniques.","Recall"
"Quels sont les deux signes rénaux de la maladie ?","Insuffisance rénale rapidement ou lentement progressive, HTA sévère.","Recall"
"Quel signe oculaire est spécifique de la maladie des emboles de cholestérol ?","Emboles rétiniens jaune orangé réfringents.","Recall"
"Quelle est la triade diagnostique de la maladie des emboles de cholestérol ?","1) Exposition à un facteur déclenchant ; 2) IRA (insuffisance rénale aiguë) ; 3) Signes cutanés ou au fond d'œil.","Recall"
"Quels sont les trois diagnostics différentiels de la maladie des emboles de cholestérol ?","1) CP emboligène ; 2) Endocardite infectieuse ; 3) NTA post-PCI (nécrose tubulaire aiguë post-produit de contraste iodé).","Recall"
"Quel est le délai de survenue de la NTA post-PCI à distinguer de la maladie des emboles de cholestérol ?","48 heures (nécrose tubulaire aiguë post-produit de contraste iodé).","Recall"
"Quel est le traitement symptomatique de la maladie ?","Anti-HTA, hémodialyse.","Recall"
"Quel traitement spécifique stabilise la plaque d'athérome ?","Statine à forte dose.","Recall"
"Quel autre traitement est mentionné avec un « +/- » ?","Corticothérapie.","Recall"
"Expliquez le mécanisme physiopathologique de la maladie des emboles de cholestérol.","Plaques instables des gros troncs artériels → ulcération + fragmentation → occlusion artériolaire → nécro-inflammation tissulaire + réaction inflammatoire systémique. Au rein : ischémie → stimulation du SRAA.","Understanding"
"Pourquoi observe-t-on une HTA sévère dans la maladie des emboles de cholestérol ?","Par ischémie rénale (due à l'occlusion artériolaire par les emboles) entraînant une stimulation du système rénine-angiotensine-aldostérone (SRAA).","Understanding"
"Un homme de 70 ans, tabagique, diabétique, dyslipidémique, a bénéficié d'une coronarographie il y a 3 semaines. Il consulte pour une insuffisance rénale rapidement progressive, des orteils pourpres et douloureux, et un livedo réticulaire. Quel est le diagnostic ?","Maladie des emboles de cholestérol : facteur déclenchant (coronarographie), délai de 3 semaines (compris entre 8 jours et 8 semaines), IRA progressive, signes cutanés (orteils pourpres, livedo réticulaire).","Application"
"Comparez le délai de survenue de la maladie des emboles de cholestérol et de la nécrose tubulaire aiguë (NTA) post-produit de contraste après une coronarographie.","Maladie des emboles de cholestérol : délai de 8 jours à 8 semaines. NTA post-PCI : délai de 48 heures. Cette différence de délai permet le diagnostic différentiel.","Analysis"
