"question","answer","explanation","difficulty"
"L’appendicite aiguë est plus fréquente chez l’adulte jeune et l’adolescent.","True","Le document : 'Fréquente chez l’adulte jeune et l’adolescent'","Easy"
"La pièce d’appendicectomie doit être envoyée systématiquement à l’anatomopathologie.","True","Le document : 'toute pièce d’appendicectomie doit être envoyée à l’anapath'","Easy"
"L’appendice catarrhal est noirâtre.","False","Le document : 'rouge et hyperhémié'","Easy"
"L’appendice gangréneux est associé aux germes anaérobies.","True","Le document : 'germes anaérobies +++'","Easy"
"La perforation de l’appendice peut conduire à une péritonite.","True","Le document : 'aboutissant à la péritonite'","Easy"
"La position normale de l’appendice est en fosse iliaque gauche.","False","Le document : 'dans la FID'","Easy"
"Un caecum sous-hépatique est dû à un excès de rotation.","False","Le document : 'par défaut de rotation'","Easy"
"L’appendice rétro-caecal est une variante topographique.","True","Le document : 'Appendice rétro-caecal'","Easy"
"Le plastron appendiculaire est une agglutination des viscères autour de l’appendice.","True","Le document : 'agglutination des viscères autour du foyer appendiculaire inflammé'","Easy"
"L’abcès appendiculaire est une collection de pus à l’intérieur de la lumière appendiculaire.","False","Le document : 'à l’extérieur de la lumière appendiculaire'","Easy"
"Dans la forme typique, la température dépasse souvent 39°C.","False","Le document : 'rarement supérieure à 38°5C'","Easy"
"Le point de Mac Burney est situé à l’union du 1/3 externe et des 2/3 internes de la ligne EIAS-Ombilic.","True","Le document : 'union du 1/3 externe et des 2/3 internes'","Easy"
"Le signe de Blumberg est une douleur à la décompression de la FID.","False","Le document : 'douleur ressentie à la compression de la FIG'","Easy"
"L’hyperleucocytose supérieure à 10.000 GB est un signe de valeur diagnostique.","True","Le document : 'hyperleucocytose supérieure à 10.000 GB... a sa grande valeur diagnostique'","Easy"
"La laparoscopie peut être à la fois diagnostique et thérapeutique.","True","Le document : 'Laparoscopie ou coelioscopie : geste diagnostique et thérapeutique d’emblée'","Easy"
"Le plastron appendiculaire est opéré en urgence.","False","Le document : 'seule appendicite à ne pas opérer d’emblée'","Easy"
"Le signe radiographique pathognomonique du plastron est l’hyperclarté gazeuse extra-digestive.","True","Le document : 'signe pathognomonique du Plastron'","Easy"
"L’abcès appendiculaire s’installe vers le 4ème-5ème jour.","True","Le document : 'vers le 4ème -5ème jour'","Easy"
"Dans l’abcès appendiculaire, on doit enlever l’appendice à tout prix.","False","Le document : 'Ne pas chercher à tout prix à enlever l’appendice'","Easy"
"La péritonite appendiculaire se manifeste par une contracture généralisée.","True","Le document : 'Contracture généralisée de l’abdomen'","Easy"
"La péritonite appendiculaire donne un pneumopéritoine à l’ASP.","False","Le document : 'pas de pneumopéritoine'","Easy"
