question, answer, explanation, difficulty
"La métrorragie est une hémorragie qui survient pendant les règles.", False, "Le document : 'entre les règles'", "Easy"
"La ménorragie correspond à des règles abondantes.", True, "Le document : 'Augmentation du volume des règles'", "Easy"
"La polyménorrhée est définie par un cycle inférieur à 25 jours.", True, "Le document : 'Polyménorrhée : augmentation de la fréquence des règles (cycle inférieur à 25 jours)'", "Easy"
"Le score de Higham permet d'évaluer les pertes sanguines.", True, "Le document : 'Score de Higham'", "Easy"
"Le dosage de la b-HCG est systématique devant une métrorragie.", True, "Le document : 'Dosage de b-HCG plasmatique, ou TDG urinaire'", "Easy"
"Chez la petite fille, les métrorragies sont toujours organiques.", False, "Le document : 'Troubles du cycle : Fonctionnelle par immaturité de l'axe hypothalamo-hypophysaire'", "Medium"
"Le cancer du col est une cause cervicale de métrorragie.", True, "Le document : 'Cancer du col' dans étiologies cervicales", "Easy"
"Le fibrome utérin donne des métrorragies.", True, "Le document : 'Fibrome utérin : Ménométrorragie le plus souvent'", "Easy"
"L'hyperplasie de l'endomètre se voit à l'échographie par un endomètre fin.", False, "Le document : 'épaississement de l'endomètre'", "Easy"
"Le cancer de l'endomètre est favorisé par l'hyperoestrogénie.", True, "Le document : 'Cancer de l'endomètre : Hyperoestrogénie'", "Easy"
"Le diabète et l'obésité sont des facteurs de risque du cancer de l'endomètre.", True, "Le document : 'Terrain : HTA, diabète, obésité'", "Easy"
"Le polype utérin peut s'accoucher par le col.", True, "Le document : 'Quelque fois accouchée par le col'", "Easy"
"Les salpingites peuvent donner des métrorragies.", True, "Le document : 'Pathologies annexielles : Salpingites +++'", "Easy"
"Les métrorragies fonctionnelles sont liées à une lésion organique.", False, "Le document : 'Absence de lésions organiques décelables : Dysfonctionnement hormonal'", "Medium"
"Le DIU au cuivre peut être responsable de métrorragies abondantes.", True, "Le document : 'Abondantes : DIU'", "Easy"
"Les progestatifs injectables donnent des spotting.", True, "Le document : 'Peu abondante (spotting) : contraceptif progestatif'", "Medium"
"En période ménopausique, l'hystéroscopie est systématique devant une métrorragie.", True, "Le document : 'Diagnostic : Curetage biopsique, hystéroscopie (OBLIGATOIRE)'", "Medium"
"La vaginite sénile est un diagnostic différentiel de métrorragie.", True, "Le document : 'Vaginites séniles'", "Easy"
"L'hématurie peut simuler une métrorragie.", True, "Le document : 'Saignements Urinaire : urètre, vessie'", "Easy"
"La rectorragie est un diagnostic différentiel de métrorragie.", True, "Le document : 'Digestive : rectorragie'", "Easy"
"La prise accidentelle d'œstrogènes chez la petite fille peut donner des métrorragies.", True, "Le document : 'Prise d'œstrogènes accidentelle'", "Easy"
"Les métrorragies fonctionnelles sont plus fréquentes en période pré-ménopausique.", True, "Le document : 'Métrorragies fonctionnelles : diagnostic élimination' en période d'activité génitale", "Medium"
"L'endomètre normal en période ménopausique est fin.", True, "Implication clinique", "Easy"
"Le THS (traitement hormonal substitutif) peut être responsable de métrorragies.", True, "Le document : 'Prise d'œstrogène : THS'", "Easy"
"Une métrorragie chez une femme ménopausée est toujours bénigne.", False, "Le document : 'Lésion de l'endomètre : Hyperplasie, Cancer'", "Easy"
"La biopsie cervicale est indiquée devant une lésion visible au spéculum.", True, "Le document : 'Biopsie si lésion visible (spéculum)'", "Medium"
"Les tumeurs vaginales sont des diagnostics différentiels de métrorragie.", True, "Le document : 'Tumeurs vaginales'", "Easy"
"Un polype utérin est toujours malin.", False, "Le document : 'polype utérin : excroissance muqueuse pédiculée' (non précisé malin)", "Easy"
"L'hyperplasie de l'endomètre peut précéder un cancer de l'endomètre.", True, "Implication clinique", "Medium"
"La métrorragie est un symptôme fréquent à tout âge de la vie.", True, "Le document : 'Symptôme fréquent à tout âge de la vie d'une femme'", "Easy"
