"question","answer","explanation","difficulty"
"Définissez le neuroblastome.","Le neuroblastome est une tumeur embryonnaire maligne du tissu sympathique, se développant aux dépens de la crête neurale, pouvant siéger de la région cervicale au petit bassin. La localisation abdominale est la plus fréquente.","Le document : première phrase.","Easy"
"Quels sont les âges de survenue caractéristiques du neuroblastome ?","95% surviennent avant l'âge de 8 ans, et 50% autour de l'âge de 2 ans.","Le document : ''95% se voient avant l'âge de 8 ans, 50% autour de l'âge de 2 ans''.","Easy"
"Quel est le pourcentage de neuroblastomes métastatiques au moment du diagnostic ?","Près de 60% sont métastatiques au moment du diagnostic.","Le document : ''Près de 60% sont métastatiques au moment du diagnostic''.","Easy"
"Citez les trois types histologiques de tumeurs du tissu sympathique mentionnés.","Neuroblastome (malin), ganglioneuroblastome, ganglioneurome (lésion bénigne).","Le document : ''Microscopique : Ganglioneuroblastome, Ganglioneurome (lésion bénigne)''.","Easy"
"Quels sont les signes révélateurs post-nataux du neuroblastome ?","Masse abdominale dure, souvent irrégulière, fixée ; plus rarement tableau de compression médullaire (tumeur en sablier) ; exceptionnellement métastases (douleurs osseuses, métastases orbitaires, gros foie) ; diarrhée motrice ; syndrome oculo-cérébello-myoclonique.","Le document : ''Post-natal : Le signe révélateur...''.","Easy"
"Quels examens d'imagerie sont utilisés pour le diagnostic du neuroblastome ?","Échographie, TDM (extension), ASP (calcifications), IRM (pour prolongement intra-canalaire).","Le document : ''Imagerie +++''.","Easy"
"Quels sont les marqueurs biologiques du neuroblastome ?","Élévation des catécholamines urinaires (VMA, HVA, Dopamine) dans 95% des cas (pathognomonique), férritinémie, NSE, LDH augmentées.","Le document : ''Diagnostic biologique''.","Easy"
"Quel est le traitement des neuroblastomes chez l'enfant de moins de 1 an ?","Chirurgie d'emblée, avec le meilleur pronostic.","Le document : ''Chez l'enfant moins de 1 an : chirurgie d'emblée, le meilleur pronostic''.","Easy"
"Expliquez les différences macroscopiques entre les neuroblastomes habituels et les formes néonatales.","Habituellement, la tumeur principale est mal limitée, infiltrante. Dans les formes néonatales, la tumeur est bien limitée, encapsulée, mollasse et d'exérèse facile.","Le document : ''Anatomie pathologique''.","Medium"
"Décrivez les deux types de localisations du neuroblastome (latérale et centrale).","Latérale : la tumeur peut siéger dans la loge surrénalienne, les ganglions sont latéro-aortiques ou latéro-caves. Centrale : péri vasculaire, développée aux dépens du sympathique péri-aortique, au contact de l'AMS, du tronc cœliaque et de l'origine de la veine porte.","Le document : ''La localisation latérale ou centrale''.","Medium"
