"question","answer","explanation","difficulty"
"La cholécystite aiguë est une inflammation de la paroi vésiculaire.","True","Le document : 'inflammation aiguë de la paroi vésiculaire'","Easy"
"Dans plus de 90% des cas, la cholécystite aiguë est liée à une lithiase.","True","Le document : 'en relation avec une lithiase dans plus de 90%'","Easy"
"Le facteur infectieux est très important dès le début de la cholécystite.","False","Le document : 'Le facteur infectieux est peu important au début : 25% des cultures positives dans les premiers jours'","Easy"
"La forme gangréneuse est l’atteinte anatomique la plus bénigne.","False","Le document classe la gangréneuse comme une forme grave après catarrhale et suppurée.","Easy"
"La douleur de la cholécystite aiguë est une colique hépatique avec inhibition respiratoire.","True","Le document : 'Douleur de l’hypocondre droit = colique hépatique avec inhibition respiratoire'","Easy"
"Le signe de Murphy est négatif dans la cholécystite aiguë typique.","False","Le document : 'Signe de Murphy positif'","Easy"
"L’échographie abdominale montre un épaississement de la paroi vésiculaire > 3mm.","True","Le document : 'Epaississement de la paroi vésiculaire > 3mm'","Easy"
"La ceftriaxone est un antibiotique de la famille des C3G.","True","Le document : 'C3G type ceftriaxon'","Easy"
"La cholécystectomie est le traitement idéal de la lithiase vésiculaire symptomatique.","True","Le document : 'La cholecystectomie est le traitement idéal'","Easy"
"Le traitement dissolvant par acides biliaires est indiqué pour tous les calculs quelle que soit leur taille.","False","Le document impose taille <5mm, calcul radiotransparent, vésicule perméable.","Easy"
"La lithotritie extracorporelle peut être utilisée pour les calculs pigmentaires.","False","Le document : 'calculs cholestéroliques situés dans une vésicule fonctionnelle'","Easy"
"Chez le sujet jeune, le traitement médical de la lithiase est définitif.","False","Le document : 'n’est jamais définitif'","Medium"
"La cholangiographie peropératoire permet de rechercher un calcul résiduel dans les voies biliaires.","True","Le document : 'Cholangiographie peropératoire pour rechercher un calcul résiduel'","Medium"
"La cholecystostomie a l’avantage d’enlever les calculs définitivement.","False","Le document : 'Inconvénient = calcul laissé en place'","Medium"
"La cholecystendèse associe l’ouverture de la vésicule et l’évacuation des calculs.","True","Le document : 'associe à la précédente intervention l’évacuation des calculs'","Medium"
"Les tests hépatiques sont toujours très perturbés dans la cholécystite aiguë.","False","Le document : 'normaux ou légèrement perturbés'","Medium"
"La RASP montre fréquemment les calculs biliaires.","False","Le document : 'montre exceptionnellement des calculs'","Medium"
"L’appendicite aiguë sous-hépatique fait partie du diagnostic différentiel des formes typiques.","True","Le document : 'il faut éliminer : Une appendicite aiguë sous-hépatique'","Medium"
"La périhépatite ou syndrome de Fitz-Hugh-Curtiss est un diagnostic différentiel.","True","Le document : 'La périhépatitie ou syndrome de Fitz-Hugh-Curtiss'","Medium"
"Le traitement médical de la cholécystite aiguë comprend la mise à jeun et la perfusion intraveineuse.","True","Le document : 'Traitement initial : A jeun, Perfusion intra-veineuse'","Medium"
"La cholécystectomie doit être réalisée dans les 72h pour être précoce.","True","Le document : 'Traitement chirurgical : précoce (dans les 72h)'","Medium"
"La laparotomie est toujours préférable à la laparoscopie pour la cholécystectomie.","False","Le document : 'Si possible : Par laparoscopie'","Medium"
"La lithotritie extracorporelle est indiquée en première intention pour toute lithiase symptomatique.","False","Le document : indications limitées aux calculs cholestéroliques sur vésicule fonctionnelle","Medium"
"Chez les malades très âgés et fatigués, on peut utiliser la cholecystostomie ou la cholecystendèse.","True","Le document : 'En cas de malades très âgé et fatigué... ces deux méthodes peuvent être utilisées'","Difficult"
"L’acide ursodésoxycholique est utilisé pendant au moins 6 mois.","True","Le document : 'pendant 6 mois minimum'","Medium"
"Le traitement de la colique hépatique nécessite une hospitalisation en urgence.","True","Le document : 'Urgence médicale nécessitant une hospitalisation'","Medium"
"La cholécystite aiguë représente une indication rare de chirurgie.","False","Le document : 'une des indications habituelles de la chirurgie (1,5 à 20%)' (fréquence non négligeable)","Medium"
