"front","back","cognitive_level"
"Quelle est la définition de la cholécystite aiguë ?","Inflammation aiguë de la paroi vésiculaire.","Recall"
"Dans quel pourcentage des cas la cholécystite aiguë est‑elle en relation avec une lithiase ?","Dans plus de 90% des cas.","Recall"
"Quel est le mécanisme physiopathologique principal de la cholécystite aiguë ?","Inflammation secondaire à l’obstruction du canal cystique par un calcul ou par réaction œdémateuse suite au passage d’un calcul.","Recall"
"Quel est le pourcentage de cultures positives dans les premiers jours vs après 8 jours ?","25% dans les premiers jours, 50‑80% après 8 jours.","Recall"
"Quels sont les trois types d’atteinte anatomique de la cholécystite aiguë ?","Cholécystite catarrhale, cholécystite suppurée, cholécystite gangréneuse.","Recall"
"Quels sont les cinq signes de la crise typique de cholécystite aiguë ?","Douleur de l’hypocondre droit (colique hépatique avec inhibition respiratoire), nausées et vomissements, fièvre à 38‑39°, tachycardie en rapport avec la fièvre.","Recall"
"Quels sont les signes physiques de la cholécystite aiguë typique ?","Défense sous‑costale droite (empêchant de palper la grosse vésicule), reste de l’abdomen souple et indolore, signe de Murphy positif.","Recall"
"Qu’est‑ce que le signe de Murphy ?","Signe clinique de cholécystite aiguë : douleur à la palpation profonde de l’hypocondre droit lors de l’inspiration.","Recall"
"Quelles anomalies biologiques trouve‑t‑on dans la cholécystite aiguë ?","Hyperleucocytose à polynucléaires neutrophiles, accélération de la VSH, CRP élevée, tests hépatiques normaux ou légèrement perturbés (cytolyse ou cholestase discrètes).","Recall"
"Quels sont les signes échographiques de la cholécystite aiguë ?","Épaississement de la paroi vésiculaire > 3 mm, paroi dédoublée en cas de phlegmon vésiculaire, calculs au niveau du canal cystique, cône d’ombre postérieure.","Recall"
"Quels sont les sept diagnostics différentiels de la forme typique de cholécystite aiguë ?","Appendicite aiguë sous‑hépatique, pancréatite aiguë, ulcère perforé, colique néphrétique droite, hépatite alcoolique aiguë, périhépatite (syndrome de Fitz‑Hugh‑Curtis), affections thoraciques (pneumopathie de la base droite).","Recall"
"Quels sont les deux diagnostics différentiels des formes atypiques ?","Occlusion intestinale, lithiase cholédocienne.","Recall"
"Quelle est la conduite à tenir devant une lithiase biliaire asymptomatique ?","Aucun geste thérapeutique.","Recall"
"Quel est le traitement de la colique hépatique (urgence médicale) ?","Hospitalisation, association d’analgésiques et d’antispasmodiques, recours aux opiacés parfois nécessaire.","Recall"
"Quelles sont les trois conditions pour envisager un traitement dissolvant par acides biliaires ?","Calcul radiotransparent composé principalement de cholestérol, vésicule biliaire perméable, calcul ≤ 5 mm de diamètre.","Recall"
"Quel est l’acide biliaire utilisé pour la dissolution des calculs et sa durée ?","L’acide ursodésoxycholique (Ursolvan, Delursan) pendant 6 mois minimum.","Recall"
"Qu’est‑ce que la lithotritie extracorporelle et ses indications ?","Fragmentation des calculs par ondes de choc. Indications : calculs cholestéroliques dans une vésicule fonctionnelle, susceptibles d’être dissous par les acides biliaires.","Recall"
"Pourquoi le traitement médical est‑il contre‑indiqué chez le sujet jeune ?","Car il n’est jamais définitif.","Recall"
"Quel est le traitement idéal de la lithiase vésiculaire symptomatique ?","La cholécystectomie.","Recall"
"Quels sont les cinq éléments du traitement médical initial de la cholécystite aiguë ?","Jeûne, perfusion intra‑veineuse, correction des anomalies hydro‑électrolytiques, antalgiques, antibiotiques intraveineux à bonne diffusion biliaire.","Recall"
"Quels sont les deux antibiotiques cités pour la cholécystite aiguë ?","Ceftriaxone (C3G) 1g IV/24h ou ciprofloxacine 500 mg toutes les 12 heures.","Recall"
"Citez cinq bactéries souvent responsables des complications infectieuses de la cholécystite aiguë.","Escherichia coli, Bacteroides fragilis, Klebsiella, Enterococcus, Pseudomonas species.","Recall"
"Quel est le délai recommandé pour la cholécystectomie précoce ?","Dans les 72 heures.","Recall"
"Quelles sont les trois voies d’abord chirurgicales possibles pour la cholécystectomie ?","Laparoscopie (si possible), laparotomie médiane conventionnelle, incision sous‑costale droite.","Recall"
"À quoi sert la cholangiographie per‑opératoire ?","À rechercher un calcul résiduel éventuel dans les voies biliaires.","Recall"
"Qu’est‑ce que la cholécystostomie ?","Ouverture à la peau de la vésicule biliaire par l’intermédiaire d’une sonde. Inconvénient : calcul laissé en place.","Recall"
"Qu’est‑ce que la cholécystendèse ?","Cholécystostomie associée à l’évacuation des calculs par l’ouverture de la vésicule.","Recall"
"Quelle est l’indication de la cholécystostomie ou cholécystendèse ?","Patients très âgés ou fatigués ne supportant pas une anesthésie générale, en attendant une cholécystectomie secondaire quand l’état s’améliore.","Recall"
