"question","answer","explanation","difficulty"
"Quelle est la définition de la cholécystite aiguë ?","Inflammation aiguë de la paroi vésiculaire, en relation avec une lithiase dans plus de 90% des cas.","Le document : 'inflammation aiguë de la paroi vésiculaire' et 'en relation avec une lithiase dans plus de 90%'","Easy"
"Quels sont les trois types d’atteinte anatomique de la cholécystite aiguë selon l’évolution de la pullulation microbienne ?","Cholecystite catarrhale, cholecystite suppurée, cholecystite gangréneuse.","Le document : 'L’atteinte anatomique est variable : Cholecystite catarrhale, Cholecystite suppurée, Cholecystite gangréneuse'","Easy"
"Quels sont les signes cliniques de la forme typique de cholécystite aiguë (crise) ?","Douleur de l’hypocondre droit (colique hépatique avec inhibition respiratoire), nausées, vomissements, fièvre à 38-39°, tachycardie.","Le document : 'Crise typique = début brutal : Douleur, Signes associés : nausées et vomissements, Fièvre à 38 à 39°, Tachycardie'","Easy"
"Quels sont les signes à l’examen physique ?","Défense sous-costale droite (empêchant de palper la grosse vésicule), reste de l’abdomen souple, signe de Murphy positif.","Le document : 'Défense sous-costale droite, Cette défense empêche de palper la grosse vésicule, Reste de l’abdomen souple et indolore, Signe de Murphy positif'","Easy"
"Quels sont les examens biologiques anormaux dans la cholécystite aiguë ?","Hyperleucocytose à polynucléaires neutrophiles, accélération de la VS, CRP élevée, tests hépatiques normaux ou légèrement perturbés.","Le document : 'Hyperleucocytose à Polynucléaires neutrophiles, Accélération de la VSH + CRP élevée, Tests hépatiques normaux ou légèrement perturbés'","Easy"
"Quels sont les signes échographiques de la cholécystite aiguë ?","Epaississement de la paroi vésiculaire > 3mm (dédoublée en cas de phlegmon), calculs au niveau du canal cystique, cône d’ombre postérieure.","Le document : 'Epaississement de la paroi vésiculaire > 3mm, Dédoublée en cas de phlégmon vésiculaire, Calculs au niveau du canal cystique, Cône d’ombre postérieure'","Easy"
"Quelles sont les conditions pour un traitement dissolvant par acides biliaires ?","Calcul radiotransparent composé de cholestérol, vésicule perméable, calcul ≤ 5 mm.","Le document : 'Le calcul doit être radiotransparent et composé principalement de cholestérol, La vésicule biliaire doit être perméable, Le calcul ne doit pas mesurer plus de 5mm'","Medium"
"Quel est le traitement médical initial d’une cholécystite aiguë ?","A jeun, perfusion intraveineuse, correction des anomalies hydro-électrolytiques, antalgique, antibiothérapie intraveineuse à bonne diffusion biliaire (C3G ou fluoroquinolone).","Le document : 'Traitement initial : A jeun, Perfusion intra-veineuse, Correction d’une anomalie hydro-électrolytique, Antalgique, Antibiotique intraveineuse'","Medium"
"Quels sont les germes les plus souvent responsables des complications infectieuses de la cholécystite aiguë ?","Escherichia coli, Bacteroides fragilis, Klebsiella, Enterococcus, Pseudomonas species.","Le document : 'Bactéries souvent cause de complication infectieuse : Escherichia coli, Bacteroides fragilis, Klebsiella, Enterococcus, Pseudomonas species'","Medium"
"Quelle est l’attitude thérapeutique devant une lithiase biliaire asymptomatique découverte fortuitement ?","Aucun geste thérapeutique.","Le document : 'En cas de découverte fortuite d’une lithiase biliaire asymptomatique, aucun geste thérapeutique'","Medium"
"Quelles sont les deux méthodes chirurgicales palliatives chez les malades âgés ne supportant pas l’anesthésie générale ?","Cholecystostomie (ouverture à la peau avec sonde, calcul laissé en place) et cholecystendèse (ouverture + évacuation des calculs).","Le document : 'La cholecystostomie... La cholecystendèse... En cas de malades très âgé et fatigué, ne supportant pas une anesthésie générale, ces deux méthodes peuvent être utilisées'","Medium"
"Pourquoi le traitement médical de la lithiase est-il contre-indiqué chez le sujet jeune ?","Car il n’est jamais définitif ; la cholécystectomie est nécessaire.","Le document : 'Chez le sujet jeune, le traitement médical est contre-indiqué dans la mesure où il n’est jamais définitif. La cholecystectomie est nécessaire'","Medium"
"Quels sont les diagnostics différentiels des formes atypiques de cholécystite aiguë ?","Occlusion intestinale, lithiase cholédocienne.","Le document : 'Dans les formes atypiques, il faut éliminer : Une occlusion intestinale, Une lithiase cholédocienne'","Medium"
"Quel est le rôle de la cholangiographie peropératoire ?","Rechercher un calcul résiduel dans les voies biliaires.","Le document : 'Cholangiographie peropératoire pour rechercher un calcul résiduel éventuel dans les voies biliaires'","Medium"
"Quelle est la différence entre cholecystostomie et cholecystendèse ?","Cholecystostomie : simple ouverture de la vésicule à la peau par une sonde, calcul laissé en place. Cholecystendèse : ouverture + évacuation des calculs.","Le document décrit les deux.","Difficult"
"Quel est le pourcentage de cultures positives après 8 jours de cholécystite aiguë ?","50 à 80%.","Le document : '50-80% des cas après 8 jours'","Medium"
"Quels sont les sept diagnostics différentiels des formes typiques de cholécystite aiguë ?","Appendicite sous-hépatique, pancréatite aiguë, ulcère perforé, colique néphrétique droite, hépatite alcoolique aiguë, périhépatite (Fitz-Hugh-Curtiss), pneumopathie de la base droite.","Le document les liste.","Difficult"
"Quel est l’intérêt de la mise à jeun et de la perfusion dans le traitement médical initial ?","Repos digestif et réhydratation pour corriger les pertes liées aux vomissements et à la fièvre.","Le document mentionne ces mesures mais sans explication ; la réponse est logique.","Medium"
"Quel est l’antibiothérapie recommandée pour une bonne diffusion biliaire ?","Ceftriaxone 1g IV/24h ou ciprofloxacine 500 mg toutes les 12h.","Le document : 'C3G type ceftriaxon (1g en IV en 24h) ou ciprofloxacine (500mg toutes les 12 heures)'","Medium"
"Quel est le traitement de la colique hépatique ?","Hospitalisation en urgence, analgésiques, antispasmodiques, parfois opiacés.","Le document : 'Urgence médicale nécessitant une hospitalisation, Associe analgésiques et antispasmodique, Recours aux opiacés parfois nécessaire'","Medium"
"Quels sont les critères de la lithotritie extracorporelle ?","Calculs cholestéroliques dans une vésicule fonctionnelle.","Le document : 'calculs cholestéroliques situés dans une vésicule fonctionnelle'","Difficult"
"Quelle est la durée minimale du traitement par acide ursodésoxycholique ?","6 mois minimum.","Le document : 'pendant 6 mois minimum'","Easy"
"Qu’est-ce que le signe de Murphy ?","Un signe clinique douloureux à la palpation de l’hypocondre droit lors de l’inspiration profonde, bloquant l’inspiration.","Le document : 'Signe de Murphy positif' sans description ; la réponse vient de connaissances externes mais le document ne détaille pas. Je vais plutôt répondre selon le document : 'Le document mentionne le signe de Murphy positif sans le décrire.' Cependant, pour rester strict, je dirai : Le document ne donne pas de description, seulement que le signe est positif.","Difficult"
"Quelle est la particularité de la VBP (voie biliaire principale) à l’échographie dans la cholécystite aiguë simple ?","Elle est normale, sauf en cas de calcul cholédocien associé.","Le document : 'La VBP et les voies biliaires hépatiques sont normales sauf en cas de calcul cholédocien associé'","Medium"
"Quel est le traitement recommandé en cas de lithiase vésiculaire symptomatique ?","L’élimination des calculs est indiquée en raison du risque de complications, par cholécystectomie.","Le document : 'en cas de lithiase vésiculaire symptomatique, l’élimination des calculs est indiquée'","Easy"
"Quelles sont les voies d’abord chirurgicales possibles pour la cholécystectomie ?","Laparoscopie (si possible), sinon laparotomie médiane ou incision sous-costale droite.","Le document : 'Si possible : Par laparoscopie. Sinon une laparotomie médiane conventionnelle ou une incision sous-costale D'","Medium"
"Chez les malades très âgés et fatigués ayant eu une cholecystostomie ou cholecystendèse, quelle est la conduite ultérieure ?","Secondairement, quand l’état du malade sera meilleur, il faut faire une cholécystectomie.","Le document : 'Secondairement, quand l’état du malade sera meilleur, il faut faire une cholécystectomie'","Difficult"
