"question","answer","explanation","difficulty"
"Le purpura s'efface à la vitropression.","False","Document: 'ne s'effaçant pas à la vitropression'","Easy"
"Le purpura infectieux associe un syndrome infectieux et au moins un élément purpurique.","True","Document: 'Purpura infectieux = syndrome infectieux (fièvre ou hypothermie) + au moins un élément purpurique'","Easy"
"Le purpura fulminans nécessite un élément nécrotique d'au moins 3 mm.","True","Document: 'Au moins un élément nécrotique supérieur ou égale à 3mm'","Easy"
"La mortalité du purpura fulminans est inférieure à 10%.","False","Document: 'Mortalité jusqu'à 20-25%'","Easy"
"Le méningocoque de sérotype B est responsable de 55% des cas.","True","Document: 'sérotype B (55%)'","Easy"
"Le purpura fulminans peut être dû à Haemophilus influenzae.","True","Document: 'Autres causes rares : Streptococcus pneumoniae, Haemophilus influenzae, Staphylococcus aureus'","Easy"
"La ponction lombaire est systématique devant un purpura fulminans.","False","Document: 'ponction lombaire: contre-indiquée en cas d'état de choc, CIVD'","Easy"
"Le remplissage initial se fait par 20 ml/kg de SSI ou RL en 20 minutes.","True","Document: 'Remplissage SSI 0,9% ou RL 20ml/kg à passer en 20 minutes'","Easy"
"La ceftriaxone en préhospitalier se donne à la dose de 100 mg/kg.","False","Document: 'Ceftriaxone 50mg/kg'","Easy"
"La chimioprophylaxie par rifampicine dure 5 jours.","False","Document: 'Rifampicine pendant 2 jours'","Easy"
"La posologie de la rifampicine chez le nouveau-né est de 10 mg/kg x2/j.","False","Document: '5 mg/kg x2/j si nouveau-né'","Easy"
"Plus de 6% des survivants du purpura fulminans nécessitent une amputation.","True","Document: 'Plus de 6% des survivants nécessitent une amputation ou un geste de chirurgie plastique'","Easy"
"La vaccination anti-méningococcique doit débuter avant J10.","True","Document: 'A débuter avant J10'","Medium"
"L'hypotension artérielle dans le purpura fulminans est un signe de traitement non retardé.","False","Document: 'Dès hypotension : =traitement très en retard'","Medium"
"Les signes de gravité surajoutée incluent l'âge de 12 mois.","True","Document: 'Âge 12 mois' dans signes de gravité","Medium"
"La biopsie cutanée est un examen de première intention.","False","Document: 'Biopsie cutanée en dernière intention'","Medium"
"Le purpura fulminans n'a aucun diagnostic différentiel si extensif en moins d'une heure.","True","Document: 'AUCUN DIAGNOSTIC DIFFERENTIEL : extensif en moins d'une heure'","Medium"
"Un purpura pétéchial non extensif avec état général correct peut être d'origine virale.","True","Document: 'Discuter d'une origine virale si, et seulement si : Purpura pétéchial et non extensif ... Etat général et hémodynamique corrects'","Medium"
"L'asplénie est un facteur de risque d'infection invasive à méningocoque.","True","Document: 'Asplénie (anatomique ou fonctionnelle : drépanocytaire homozygote)'","Medium"
"La ceftriaxone en curatif se donne à 100 mg/kg/j après la première dose.","False","Document: 'Ceftriaxone 50 mg/kg/j après la 1ère dose'","Medium"
"En cas de contre-indication à la rifampicine, on utilise la spiramycine.","True","Document: 'Si contre-indication (IHC sévère) : Spiramycine'","Medium"
"La spiramycine se donne pendant 2 jours.","False","Document: 'Spiramycine ... 5 jours'","Medium"
"Le traitement du choc septique dans le purpura fulminans peut utiliser l'adrénaline.","True","Document: 'inotropes (adrénaline à dose continue en PSE, noradrénaline, dopamine)'","Medium"
"Les sangsues (hirudine) sont utilisées dans les traitements conventionnels.","False","Document: 'sangsues (Hirudine)' dans traitements non conventionnels","Medium"
"La vasodilatation peut être induite par la prostacycline.","True","Document: 'Induire une vasodilatation : prostacycline'","Medium"
"Le purpura fulminans est une urgence diagnostique et thérapeutique absolue.","True","Document: 'Rare, mais très grave' et prise en charge immédiate","Easy"
"La vaccination anti-méningococcique protège contre tous les sérotypes.","False","Document: 'Vaccination anti-méningococcique (A, C, Y, W135)' - pas de B","Medium"
"Un purpura nécrotique de 2 mm ne remplit pas le critère de purpura fulminans.","True","Document: 'supérieur ou égale à 3mm'","Difficult"
"L'incidence du purpura fulminans est de 12 cas pour 100 000 enfants de moins de 15 ans.","False","Document: '1,2 cas pour 100.000 enfants 15 ans'","Easy"
