"question","answer","explanation","difficulty"
"Quelle est la définition de la néphropathie tubulo-interstitielle chronique (NTIC) selon le document ?","Néphropathie durant plus de 3 mois touchant le tube et l'interstitium.","Le document donne cette définition.","Easy"
"Pourquoi la tension artérielle est-elle anormalement basse dans la NTIC malgré l'hyperurémie ?","Par déshydratation extracellulaire secondaire à une natriurèse importante (le sel attire l'eau avec lui, entraînant une perte volémique).","Le document l'explique.","Easy"
"Quels sont les trois signes cliniques de la NTIC cités dans le document ?","1) Déshydratation extracellulaire ; 2) Hypotension orthostatique ; 3) Polyurie et nycturie (par diminution du pouvoir de concentration urinaire).","Le document liste ces signes.","Easy"
"Quels sont les aspects échographiques des reins dans la NTIC selon l'étiologie ?","Reins atrophiés, bosselés (si pyélonéphrite chronique) ; Cortex aminci (si obstacle prolongé).","Le document précise ces aspects.","Easy"
"Quelles sont les trois grandes catégories étiologiques de la NTIC avec leurs pourcentages ?","1) Obstacle prolongé (>5 semaines) et/ou reflux vésico-urétéral (50% - le plus fréquent) ; 2) Anomalies métaboliques (34%) ; 3) Médicaments/toxiques (16%).","Le document donne ces pourcentages.","Easy"
"Quels sont les trois types d'atteinte tubulaire selon la topographie lésionnelle ?","1) Atteinte du tube proximal ; 2) Atteinte du tube distal ; 3) Atteinte prédominante de la médullaire/papille.","Le document distingue ces trois types.","Easy"
"Quels sont les signes biologiques de l'atteinte du tube proximal ?","Acidose par baisse de réabsorption du bicarbonate, baisse du CO2 plasmatique, hypophosphatémie, hypouricémie, pH urinaire élevé, glycosurie, amino-acidurie.","Le document liste ces signes.","Easy"
"Quels sont les signes biologiques de l'atteinte du tube distal ?","Acidose et hyperkaliémie, pH urinaire >6 (alcalin), diminution de la réabsorption du sodium (''néphrite avec perte de sel'').","Le document liste ces signes.","Medium"
"Quel est le signe majeur de l'atteinte de la médullaire/papille ?","Diabète insipide néphrogénique (polyurie polydipsie sans hyperglycémie) par atteinte du lieu d'action de l'ADH.","Le document l'indique.","Medium"
"Quels sont les 7 marqueurs d'atteinte tubulaire cités dans le document ?","N-acétyl-glucosaminidase, alanine-aminopeptidase, lysozyme, lactate-déshydrogénase, b2-microglobulinurie, protéinurie tubulaire (albuminurie <25%).","Le document liste ces marqueurs.","Medium"
"Quel est l'aspect de l'infiltrat cellulaire dans la NTIC et quel type cellulaire prédomine ?","Infiltrat cellulaire interstitiel par fibroblastes, lymphocytes T (surtout cytotoxiques CD8+) et macrophages, rarement plasmocytes, neutrophiles ou éosinophiles.","Le document décrit l'infiltrat.","Medium"
"Qu'est-ce que l'image de ''tubulite'' dans la NTIC ?","Franchissement de la membrane basale tubulaire par les lymphocytes (surtout CD8+).","Le document le définit.","Medium"
"Quel est le rôle de l'ostéopontine dans la NTIC ?","Les monocytes et macrophages augmentent la production d'ostéopontine, une molécule d'adhésion qui favorise la fibrose.","Le document l'explique.","Medium"
"Quel est l'aspect histologique des tubes atrophiés dans la NTIC ?","Les cellules épithéliales sont aplaties, les bordures en brosse ont disparu, les membranes basales sont épaissies.","Le document le décrit.","Medium"
