"front","back","cognitive_level"
"Quelle est la définition de la néphropathie tubulo-interstitielle chronique (NTIC) ?","Néphropathie durant plus de 3 mois touchant le tube et l'interstitium rénaux.","Recall"
"Quel signe clinique paradoxal caractérise la NTIC concernant la tension artérielle ?","La tension artérielle est anormalement basse pour un sujet hyperurémique.","Recall"
"Quels sont les trois signes cliniques de la NTIC ?","Déshydratation extracellulaire, hypotension orthostatique, polyurie et nycturie (dues à la diminution du pouvoir de concentration urinaire).","Recall"
"Quels sont les deux aspects échographiques de la NTIC ?","Reins atrophiés, bosselés (si pyélonéphrite chronique) ; cortex aminci (si obstacle prolongé).","Recall"
"Quelle est la particularité de la protéinurie dans la NTIC ?","Protéinurie faible ou absente, de type tubulaire : albuminurie minoritaire (<25%).","Recall"
"Quels sont les deux types de cylindrurie observés dans la NTIC ?","Cylindruries leucocytaires.","Recall"
"Pourquoi observe-t-on une natriurèse importante dans la NTIC et quelle conséquence clinique en découle ?","Natriurèse importante → déshydratation (car le sel attire l'eau) → TA basse.","Recall"
"Citez quatre marqueurs enzymatiques urinaires de l'atteinte tubulaire.","N-acétyl-glucosaminidase, alanine-aminopeptidase, lysozyme, lactate-déshydrogénase.","Recall"
"Quelles sont les trois étiologies les plus fréquentes de NTIC et leurs pourcentages ?","Obstacle prolongé et/ou reflux vésico-urétéral (50% : le plus fréquent) ; anomalie métabolique (34%) ; médicament/toxique (16%).","Recall"
"Quelle est l'atteinte tubulaire spécifique associée aux métaux lourds, myélome et maladies immunologiques ?","Atteinte du tube proximal.","Recall"
"Quelle atteinte tubulaire se manifeste par une acidose, une hyperkaliémie et un pH urinaire >6 ?","Atteinte du tube distal.","Recall"
"Quelle atteinte tubulaire se manifeste par un diabète insipide néphrogénique (polyurie polydipsie sans hyperglycémie) ?","Atteinte prédominante de la médullaire/papille (par analgésiques, drépanocytose, hyperuricémie, hypercalcémie, maladies granulomateuses, pyélonéphrite).","Recall"
"Quel type cellulaire prédomine dans l'infiltrat inflammatoire de la NTIC ?","Lymphocytes (surtout cytotoxiques CD8+).","Recall"
"Expliquez le mécanisme de l'hypotension artérielle dans la NTIC.","La natriurèse importante (perte urinaire de sel) entraîne une déshydratation extracellulaire car le sel attire l'eau avec lui, d'où une TA basse, anormalement basse pour un sujet hyperurémique.","Understanding"
"Pourquoi la protéinurie de type tubulaire a-t-elle une albuminurie minoritaire (<25%) ?","L'albumine normalement réabsorbée au niveau du tube proximal (TCP). En cas d'atteinte tubulaire, une petite quantité d'albumine sort mais reste minoritaire par rapport aux autres protéines tubulaires (β2-microglobuline, enzymes).","Understanding"
"Pourquoi le pH urinaire est-il élevé (>6) dans l'atteinte tubulaire distale ?","Par acidose tubulaire distale : le tube distal ne peut pas acidifier correctement les urines (défaut d'excrétion des protons H+), malgré une acidose systémique.","Understanding"
"Pourquoi observe-t-on un diabète insipide néphrogénique dans l'atteinte médullaire/papillaire ?","Car la médullaire et la papille sont le lieu d'action de l'ADH (hormone antidiurétique). Si ces structures sont lésées, l'ADH ne peut pas agir → polyurie polydipsie sans hyperglycémie.","Understanding"
"Un patient présente une créatinine élevée, une TA à 100/60 mmHg, une polyurie, une nycturie, une protéinurie faible (1+), une leucocyturie sans infection urinaire (nitrites négatifs). Quelle est l'hypothèse diagnostique ?","Néphropathie tubulo-interstitielle chronique (NTIC) : TA basse paradoxale pour une hyperurémie, polyurie/nycturie, protéinurie faible, leucocyturie stérile.","Application"
"Un patient sous AINS au long cours depuis plusieurs années présente une insuffisance rénale lentement progressive, des urines peu concentrées et une acidose métabolique. Quelle est l'étiologie la plus probable ?","NTIC médicamenteuse (AINS sont parmi les causes les plus utilisées).","Application"
"Comparez l'atteinte du tube proximal et du tube distal dans la NTIC sur le plan biologique.","Tube proximal : acidose par baisse réabsorption bicarbonate, hypophosphatémie, hypouricémie, glycosurie, amino-acidurie. Tube distal : acidose + hyperkaliémie, pH urinaire >6, diminution réabsorption sodium (« néphrite avec perte de sel »).","Analysis"
