"question","answer","explanation","difficulty"
"L’ictère néonatal concerne 2/3 des nouveau-nés à terme.","False","C’est 1/3 des bébés à terme (2/3 des prématurés).","Easy"
"L’ictère nucléaire est une complication de l’hyperbilirubinémie libre.","True","Le document : ''Risque de neurotoxicité -> Ictère nucléaire (libre)''.","Easy"
"Dans l’ictère à bilirubine conjuguée, les selles sont décolorées.","True","Document.","Easy"
"Les urines sont claires dans l’ictère à bilirubine conjuguée.","False","Elles sont foncées.","Easy"
"Un ictère apparaissant avant 24h est toujours pathologique.","True","Document.","Easy"
"Le test de Coombs direct est positif dans l’ictère au lait maternel.","False","Il est positif dans l’immunisation fœto-maternelle.","Easy"
"L’échographie abdominale est l’examen de référence pour l’atrésie des voies biliaires.","True","Document.","Easy"
"La photothérapie traite la cause de l’ictère à bilirubine libre.","False","Ne traite pas la cause, évite l’ictère nucléaire.","Easy"
"L’exsanguinotransfusion est indiquée à J3 si BT > 340 µmol/l.","True","Document.","Easy"
"La bilirubine normale totale chez le nouveau-né est de 50 µmol/l.","False","10 µmol/l.","Easy"
"La maladie de Minkowski-Chauffard est une hémolyse constitutionnelle.","True","Document : sphérocytose.","Easy"
"L’ictère nucléaire peut donner une choréo-athétose.","True","Document.","Easy"
"L’albumine est perfusée si hypoalbuminémie < 30 g/l.","True","Document.","Medium"
"Un ictère précoce (<24h) évoque une atrésie des voies biliaires.","False","Évoque hémolyse ou infection.","Medium"
"Le lait maternel est une cause fréquente d’ictère à bilirubine libre sans hémolyse.","True","Document.","Medium"
"La BNL toxique est > 0,8 µmol/l.","True","Document.","Medium"
"L’exsanguinotransfusion est indiquée si BNL > 0,8 µmol/l.","False","C’est > 1,5 µmol/l.","Medium"
"La photothérapie doit être réalisée avant 14 jours de vie.","False","Avant 7 jours.","Medium"
"L’ictère au lait maternel est un diagnostic d’élimination.","True","Document.","Medium"
"La CRP élevée oriente vers une cause hémolytique.","False","Oriente vers une infection.","Medium"
"L’anasarque fœto-placentaire est une complication de l’immunisation Rh.","True","Document.","Medium"
"L’hypothermie augmente la bilirubine non liée.","True","Document.","Medium"
"L’arrêt transitoire de l’allaitement confirme l’ictère au lait maternel.","True","Document.","Medium"
"L’exsanguinotransfusion à J1 est indiquée si BT > 200 µmol/l.","False",">170 µmol/l.","Medium"
"La cholestase bénigne peut être due à l’alimentation parentérale.","True","Document.","Medium"
"La tyrosinémie donne un ictère à bilirubine libre.","False","Conjuguée.","Medium"
"La bilirubine intra-érythrocytaire (BIE) > 15 µmol/l est pathologique.","True","Document.","Difficult"
"Le déficit en pyruvate kinase est une cause d’ictère conjugué.","False","C’est une hémolyse constitutionnelle -> ictère libre.","Difficult"
"L’opisthotonos est un signe de l’ictère nucléaire.","True","Document.","Difficult"
"La photothérapie conventionnelle se fait en tunnel.","False","En uniface.","Difficult"
"L’ictère prolongé fait rechercher une anomalie des voies biliaires.","True","Document.","Difficult"
"L’infection urinaire peut se manifester par un ictère à bilirubine conjuguée.","True","Document : ''Infection urinaire (ictère + perte de poids excessive)''.","Difficult"
"Le déficit en G6PD est une cause d’ictère à bilirubine conjuguée.","False","C’est une hémolyse -> ictère libre.","Difficult"
"L’ictère physiologique est un diagnostic de certitude précoce.","False","Diagnostic d’élimination.","Difficult"
