"question","answer","explanation","difficulty"
"Quels sont les quatre objectifs du document concernant l’ictère néonatal ?","1. Expliquer la physiopathologie ; 2. Reconnaître un ictère néonatal ; 3. Rechercher l’étiologie ; 4. Énumérer les principes du traitement.","Objectifs.","Easy"
"Expliquez brièvement la physiopathologie de l’ictère néonatal.","Destruction massive des GR premiers jours, régénération traîne -> hyperproduction bilirubine. Immaturité du foie (diminution captation et conjugaison). Cycle entéro-hépatique sollicité par absence de flore. Facteurs aggravants : hypoxie, hypothermie, acidose, jeûne, hypoalbuminémie.","Physiopathologie.","Easy"
"Quels sont les signes cliniques de l’ictère néonatal ?","Peau et conjonctives jaunes, urines foncées ou non, selles décolorées ou non, pâleur, hépatomégalie, splénomégalie, anasarque.","Diagnostic positif – Signes cliniques.","Easy"
"Différenciez l’ictère à bilirubine libre de l’ictère à bilirubine conjuguée sur les urines et les selles.","Libre : urines claires, selles non décolorées. Conjuguée : urines foncées, selles décolorées.","Diagnostic positif – 2 types.","Easy"
"Citez trois causes d’ictère à bilirubine libre avec hémolyse.","Immunisation fœto-maternelle, infection materno-fœtale, hémolyses constitutionnelles (déficit G6PD, PK, sphérocytose), accidents transfusionnels.","Diagnostic étiologique – Ictère à bilirubine libre – avec hémolyse.","Easy"
"Quels sont les signes de l’ictère nucléaire ?","Crise convulsive, choréo-athétose, hypertonie, paralysie oculaire, attitude en opisthotonos.","Diagnostic de gravité.","Easy"
"Quels sont les trois traitements de l’ictère à bilirubine libre cités dans le document ?","Photothérapie (conventionnelle ou intensive), exsanguinotransfusion, perfusion d’albumine.","Prise en charge – Moyens.","Easy"
"Quel est le rôle de l’albumine dans le traitement de l’ictère ?","Elle augmente la liaison de la bilirubine à l’albumine, diminuant la fraction libre toxique. Indication : hypoalbuminémie <30 g/l ou BNL >0,8 µmol/l.","Prise en charge – Médicamenteux.","Medium"
"Pourquoi l’ictère au lait maternel est-il un diagnostic d’élimination ?","Parce qu’il faut exclure les autres causes d’ictère prolongé sans hémolyse (anomalies biliaires, métaboliques, endocriniennes).","Conclusion.","Medium"
"Expliquez le mécanisme de l’hyperbilirubinémie dans l’immunisation fœto-maternelle Rh.","Anticorps maternels anti-Rh traversent le placenta, lysent les globules rouges fœtaux, provoquant une hémolyse massive, donc hyperproduction de bilirubine libre.","Diagnostic étiologique – Immunisation.","Medium"
"Quels sont les examens paracliniques à réaliser devant un ictère néonatal ?","Bilirubine totale, libre et conjuguée ; NFS, test de Coombs, groupage mère/bébé ; CRP/procalcitonine ; échographie abdominale si suspicion cholestase.","Diagnostic positif – Examens paracliniques.","Medium"
"Quelle est la particularité de l’ictère à bilirubine conjuguée en termes d’urgence ?","L’atrésie des voies biliaires est une urgence diagnostique et thérapeutique (échographie, chirurgie) car risque de cirrhose irréversible.","Introduction et diagnostic.","Medium"
"Citez trois causes d’ictère à bilirubine conjuguée.","Atrésie des voies biliaires, sténose des VB, kyste du cholédoque, paucité ductulaire, mucoviscidose, galactosémie, tyrosinémie, déficit α1-antitrypsine, infection, sepsis, anoxie hépatique.","Diagnostic étiologique – Ictère conjugué.","Medium"
"Quel est le seuil d’exsanguinotransfusion à J1 et J3 ?","J1 : BT > 170 µmol/l ; J3 : BT > 340 µmol/l.","Prise en charge – Indications.","Medium"
"Pourquoi l’ictère précoce (<24h) est-il toujours pathologique ?","Car il traduit une hémolyse (incompatibilité) ou une infection materno-fœtale, jamais physiologique.","Conclusion.","Medium"
