"front","back","cognitive_level"
"Quelle est la définition d'une pleurésie selon le document ?","Présence dans l'espace pleural d'une quantité anormale de liquide (quantité normale : 0,1 - 0,2 ml/kg).","Recall"
"Citez les 3 symptômes d'appel d'une pleurésie.","1) Douleur thoracique unilatérale à type de point de côté majorée à l'inspiration et à la toux ; 2) Toux sèche, quinteuse, majorée aux changements de position ; 3) Dyspnée.","Recall"
"Quels sont les 3 signes physiques d'une pleurésie à l'examen clinique ?","1) Immobilité d'un hémithorax ; 2) Matité d'une base remontant selon l'abondance ; 3) Abolition des murmures vésiculaires et vibrations vocales au sein de la matité.","Recall"
"Citez 3 signes de mauvaise tolérance d'une pleurésie.","1) Déplacements des bruits du cœur ; 2) Tachypnée ou dyspnée ; 3) Cyanose ; 4) Mauvaise hémodynamique.","Recall"
"Quels sont les 3 clichés radiologiques à demander devant une suspicion de pleurésie ?","Face, profil, décubitus latéral.","Recall"
"À quoi ressemble un épanchement pleural de faible abondance sur la radiographie ?","Comblement du cul-de-sac costo-diaphragmatique avec simple ligne bordante, mieux visualisé sur un cliché de face en décubitus latéral sur le côté atteint.","Recall"
"Quelle est l'image radiologique d'un épanchement de moyenne abondance ?","Opacité à limite supérieure imprécise, concave en dedans, remontant dans le creux axillaire.","Recall"
"Qu'apporte l'échographie pleurale dans le bilan d'une pleurésie ?","Apprécier l'épaississement de la plèvre, rechercher un cloisonnement, différencier un épanchement d'une masse solide, guider la ponction si épanchement de faible abondance.","Recall"
"Quelles sont les 4 indications de la ponction pleurale à visée diagnostique ?","1) Aspect macroscopique ; 2) Cytologie pleurale (différenciation cellulaire) ; 3) Bactériologie (examen direct et culture) ; 4) pH ; 5) Biochimie (protéines, glucose, LDH, triglycérides).","Recall"
"Quel est le seuil protéique pour différencier transsudat (<30 g/l) d'exsudat (>30 g/l) ?","Transsudat : protéines < 30 g/l ; Exsudat : protéines > 30 g/l.","Recall"
"Citez 3 causes de transsudat pleural (liquide clair, protides <30g/l).","1) Insuffisance cardiaque gauche ou globale ; 2) Insuffisance hépatique ; 3) Insuffisance rénale, syndrome néphrotique ; 4) Syndrome cave supérieur, hydrothorax.","Recall"
"Citez 3 causes d'exsudat pleural à prédominance polynucléaire (PNN).","1) Épanchement para-pneumonique d'une pneumopathie ou d'un abcès sous-phrénique ; 2) Pleurésie purulente débutante.","Recall"
"Citez 3 causes d'exsudat pleural à prédominance lymphocytaire.","1) Tuberculose ; 2) Virale ; 3) Vascularite ; 4) Lymphome ; 5) Néoplasie ; 6) Sarcoïdose.","Recall"
"Quel est l'aspect du liquide dans une pleurésie purulente et ses caractéristiques biologiques ?","Liquide purulent, très épais, >10.000 GB/mm3, PNN altérés, présence de germes à l'examen direct.","Recall"
"Qu'est-ce qu'un chylothorax et quelles sont ses causes ?","Liquide lactescent riche en lymphocytes, triglycérides et chylomicrons. Causes : lésions du canal thoracique après chirurgie cardio-thoracique, cardiopathies congénitales, anomalie lymphatique congénitale, tumeurs compressives du médiastin.","Recall"
"Quelle est la différence entre une pleurésie hémorragique et un hémothorax ?","Pleurésie hémorragique : liquide rosé ou rouge, teinté, ne coagule pas, GR>10000/mm3. Hémothorax : liquide sanglant qui coagule, causes traumatiques.","Recall"
"Quel est le principe du traitement symptomatique d'une pleurésie ?","Ponction évacuatrice, quel que soit la cause, si épanchement mal toléré.","Recall"
"Quel est le traitement d'une pleurésie tuberculeuse selon le document ?","Selon protocole national : 2RHZ - 4RH + corticoïdes 1mg/kg pendant 1 mois.","Recall"
"Quel est le rôle du pH dans l'analyse du liquide pleural ?","La baisse du pH indique la transformation d'un épanchement pleural para-pneumonique en empyème.","Recall"
"Quel diagnostic différentiel faut-il évoquer devant un hémithorax opaque autre qu'une pleurésie ?","Image de condensation (atteinte parenchymateuse) ou atélectasie (médiastin attiré vers le côté rétracté, pincement des espaces intercostaux).","Analysis"
"Comparez la déviation médiastinale dans une pleurésie abondante vs une atélectasie.","Pleurésie : déviation médiastinale du côté opposé, écartement des espaces intercostaux. Atélectasie : médiastin attiré vers le côté rétracté, pincement des espaces intercostaux.","Analysis"
"Quelle est la valeur normale du glucose dans le liquide pleural et quelle est sa signification s'il est <4 mmol/l ?","Si glucose <4 mmol/l : évocateur d'épanchement para-pneumonique, tuberculose, épanchements malins ou rhumatoïdes.","Recall"
"Quel examen permet de confirmer le diagnostic de pleurésie tuberculeuse ?","Analyse histologique de la ponction biopsie pleurale : MEE (lésion) de foyers giganto-cellulaires avec nécrose.","Recall"
"Quelle est la particularité épidémiologique des pleurésies chez l'enfant ?","Situation plus rare que chez l'adulte, le plus souvent secondaire.","Recall"
