"question","answer","explanation","difficulty"
"L’adénocarcinome représente 94% des cancers du colon.","True","Le document : 'Diagnostic histologique : Adénocarcinome dans 94% des cas'","Easy"
"Le cancer du colon est le premier cancer digestif en fréquence dans le monde.","True","Le document : 'Premier cancer digestif en fréquence dans le monde'","Easy"
"L’incidence annuelle du cancer du colon chez la femme est de 13 à 24/100.000.","False","Le document : '12 à 15/100.000 chez la femme'","Easy"
"La sigmoïde est la localisation la plus fréquente (66%).","True","Le document : 'Topographie : sigmoïde (66%)'","Easy"
"L’adénocarcinome lieberkhunien représente 73% des cas.","True","Le document : 'Lieberkhunien (73%)'","Easy"
"Le foie est le site métastatique le plus fréquent.","True","Le document : 'Par voie sanguine portale à distance (métastases): foie'","Easy"
"T1 correspond à une atteinte de la musculeuse.","False","Le document : 'T1: sous-muqueuse'","Easy"
"N1 correspond à 1 à 3 ganglions envahis.","True","Le document : 'N1 : 1 à 3 ganglions envahis'","Easy"
"La colonoscopie est l’examen de référence pour le diagnostic.","True","Le document : 'Colonoscopie ou coloscopie +++ qui doit être totale'","Easy"
"L’ACE est le marqueur tumoral du cancer du colon.","True","Le document : 'Dosage des marqueurs tumoraux (ACE)'","Easy"
"Le stade 0 correspond à Tis.","True","Le document : 'Stade 0 : Tis'","Easy"
"L’occlusion est la complication la plus fréquente.","True","Le document : 'Découverte souvent au stade de complication : Occlusion +++'","Easy"
"Le cancer du caecum est souvent diagnostiqué précocement.","False","Le document : 'Cancer du caecum (longtemps latent)'","Easy"
"Les légumes et les fibres sont des facteurs protecteurs.","True","Le document : 'Facteurs protecteurs alimentaires : légumes +++, fibres alimentaires'","Easy"
"La maladie de Crohn est un facteur de risque.","True","Le document : 'Maladies inflammatoires (Crohn, RCH)'","Easy"
"La sigmoïdite diverticulaire est un diagnostic différentiel.","True","Le document : 'Sigmoïdite diverticulaire'","Easy"
"La marge de résection curative doit être inférieure à 1 cm.","False","Le document : 'plus de 5 cm'","Easy"
