"question","answer","explanation","difficulty"
"Le néphroblastome est une tumeur rénale bénigne.","False","Le document : ''Tumeur rénale maligne embryonnaire''.","Easy"
"Le néphroblastome survient le plus souvent chez l'enfant de 1 à 5 ans.","True","Le document : ''Enfants de 1 à 5 ans''.","Easy"
"L'aniridie est un facteur de risque de néphroblastome.","True","Le document : ''Population à risque : ... aniridie, association de WAGR''.","Easy"
"Le syndrome de WAGR associe Wilms, aniridie, malformations génito-urinaires et retard mental.","True","Le document le confirme.","Easy"
"La tumeur de Wilms est habituellement mal limitée et envahit le parenchyme rénal sain.","False","Le document : ''Habituellement parfaitement bien limitées par une pseudo-capsule qui la sépare du parenchyme rénal sain''.","Easy"
"Les néphroblastomes sont toujours uniques.","False","Le document : ''Habituellement unique, mais peut être multiples (néphroblastomatose), peut être synchrone ou asynchrone''.","Easy"
"Les formes favorables sur le plan pronostique incluent le NB anaplasique.","False","Le document classe l'anaplasique comme défavorable. Les formes favorables : multi-kystiques, épithéliales, néphrome mésoblastique.","Easy"
"La tumeur de Wilms est souvent douloureuse à la palpation.","False","Le document : ''tumeur ferme, lisse, indolore''.","Easy"
"La TDM abdominale est utilisée pour évaluer l'extension tumorale.","True","Le document : ''TDM abdominale : extension tumorale''.","Easy"
"Les marqueurs VMA-HVA-Dopamine sont positifs dans le néphroblastome.","False","Le document : ''La négativité des marqueurs biologiques VMA-HVA-Dopamine'' - ils sont négatifs.","Easy"
"La chirurgie conservatrice est indiquée dans les néphroblastomes bilatéraux.","True","Le document : ''La chirurgie conservatrice : dans les NB sur rein unique et les NB bilatéraux''.","Medium"
"Le néphroblastome est une tumeur radio-résistante.","False","Le document : ''le NB est une tumeur radiocurable''.","Medium"
"L'HTA dans le néphroblastome est liée à une compression de l'artère rénale.","False","Le document : ''liée à une sécrétion de rénine par la tumeur''.","Medium"
"Les métastases pulmonaires sont recherchées par radiographie thoracique.","True","Le document : ''pulmonaires (RX thorax)''.","Medium"
"La chimiothérapie peut être utilisée en préopératoire pour diminuer la taille de la tumeur.","True","Le document : ''Chimiothérapie : diminuer la taille de la tumeur, et le nombre de métastases''.","Medium"
"La radiothérapie n'a pas de séquelles chez le petit enfant.","False","Le document : ''séquelles importantes'' chez le petit enfant.","Medium"
"Dans les formes non métastatiques, on commence par la chimiothérapie puis la chirurgie.","False","Le document : ''Formes non métastatiques : chirurgie d'emblée puis chimiothérapie''.","Medium"
"Le néphrome mésoblastique (tumeur de Bolande) est une forme favorable.","True","Le document : ''les formes favorables : ... le néphrome mésoblastique ou tumeur de Bolande''.","Medium"
"La thrombose de la veine rénale et de la veine cave peut être détectée au bilan d'extension.","True","Le document : ''Une thrombose de la veine rénale et de la veine cave sera décélée''.","Medium"
"La ponction biopsie à l'aiguille fine est systématique devant toute suspicion de néphroblastome.","False","Le document : ''Cas douteux : une ponction biopsie à l'aiguille fine'' (donc non systématique).","Medium"
"La survie des stades IV est de 93% selon le document.","False","Le document : 58% pour stade IV, 93% pour stade I.","Difficult"
"Les formes blastémateuses sont classées comme défavorables.","False","Le document : formes intermédiaires : NB blastémateux, NB mésenchymateux. Défavorable = anaplasique.","Difficult"
"Une rupture tumorale traumatique peut révéler un néphroblastome.","True","Le document : ''Rarement : ... rupture tumorale (traumatique)''.","Difficult"
"Le diagnostic préopératoire des formes synchrones bilatérales repose sur l'échographie et la TDM.","True","Le document : ''Le diagnostic préopératoire, dans les formes synchrones (écho, TDM)''.","Difficult"
