"question","answer","explanation","difficulty"
"Définissez le néphroblastome (tumeur de Wilms) et donnez sa tranche d'âge de prédilection.","Le néphroblastome est une tumeur rénale maligne embryonnaire, de loin la plus fréquente chez l'enfant. Sa tranche d'âge de prédilection est de 1 à 5 ans, avec un maximum vers 3 ans et demi.","Le document : introduction.","Easy"
"Citez quatre syndromes ou anomalies associés à un risque accru de néphroblastome.","Hémi-hypertrophie corporelle, syndrome de Wiedemann Beckwith, aniridie, syndrome de WAGR (Wilms, aniridie, malformations génito-urinaires, retard mental), syndrome de Drash (ambiguïté sexuelle et glomérulopathie).","Le document : ''Population à risque''.","Easy"
"Quelles sont les trois composantes histologiques du néphroblastome ?","Les trois composantes sont : blastémateuse, épithéliale, et stroma.","Le document : ''Triple composante : blastémateuse, épithéliale, et le stroma''.","Easy"
"Quelle est la présentation clinique la plus fréquente du néphroblastome ?","Une augmentation très rapide du volume de l'abdomen, avec à l'examen une tumeur ferme, lisse, indolore, plus ou moins mobile.","Le document : diagnostic clinique.","Easy"
"Quels sont les trois types pronostiques de néphroblastome selon l'anatomie pathologique ?","1) Formes favorables : multi-kystiques, épithéliales, néphrome mésoblastique (tumeur de Bolande). 2) Formes intermédiaires : NB blastémateux, NB mésenchymateux. 3) Formes défavorables : NB anaplasique.","Le document : ''Sur le plan pronostic, 3 types''.","Easy"
"Quel est le traitement des formes non métastatiques de néphroblastome ?","Chirurgie d'emblée (néphrectomie totale élargie) puis chimiothérapie.","Le document : ''Formes non métastatiques : chirurgie d'emblée puis chimiothérapie''.","Easy"
"Quel est le traitement des formes métastatiques d'emblée ?","Chimiothérapie d'abord (pour diminuer la taille de la tumeur et les métastases), puis chirurgie.","Le document : ''Formes métastatiques d'emblée : chimiothérapie puis chirurgie''.","Easy"
"Quelle est la survie respective pour les stades I et IV du néphroblastome ?","Stade I : 93% de survie ; Stade IV : 58% de survie.","Le document : résultats.","Easy"
"Expliquez le rôle de la chimiothérapie dans le traitement du néphroblastome.","La chimiothérapie permet de diminuer la taille de la tumeur et le nombre de métastases. Elle peut être utilisée en préopératoire (formes métastatiques) ou en postopératoire. Les molécules citées sont : actinomycine, vincristine, epirubicine, ifosfamide, etoposide, carboplatine.","Le document : ''Moyens : Chimiothérapie : diminuer la taille de la tumeur, et le nombre de métastases'' et liste des produits.","Medium"
"Pourquoi la radiothérapie est-elle limitée chez le petit enfant ?","Parce qu'elle entraîne des séquelles importantes chez le petit enfant, même si le néphroblastome est une tumeur radiocurable.","Le document : ''mais la radiothérapie, surtout chez le petit enfant : séquelles importantes''.","Medium"
