"question","answer","explanation","difficulty"
"Quels sont les deux modes de transmission de la rubéole ?","Transmission directe par voie aérienne (rubéole acquise) et transmission transplacentaire (rubéole congénitale).","Document: 'Transmission directe par voie aérienne (acquise) ou transplacentaire (congénitale)'","Easy"
"Quelle est la période de contagiosité de la rubéole ?","1 semaine avant jusqu'à 2 semaines après le début de l'éruption.","Document: 'Contagiosité : 1 semaine avant jusqu'à 2 semaines après le début de l'éruption'","Easy"
"Quels sont les trois types de complications de la rubéole cités ?","Hématologique (purpura thrombopénique post-éruptif), articulaires (arthrites, arthralgies chez l'adulte), neurologiques (encéphalite, méningo-encéphalite, rares).","Document: 'Complications'","Medium"
"Quelles sont les indications du dosage des IgM spécifiques dans la rubéole ?","En phase aiguë (pendant 2 mois), dans les formes atypiques ou compliquées, en cas de contact avec une femme enceinte non immune (chez l'enfant et suivi de la femme enceinte).","Document: 'Indications du dosage des IgM spécifiques sériques'","Medium"
"Comparez la phase d'invasion de la rubéole à celle de la rougeole.","Rubéole : fièvre modérée, état général conservé, absence de catarrhe. Rougeole : fièvre élevée, catarrhe oculo-respiratoire, signe de Köplik.","Document: 'Invasion : Fièvre modérée, EG conservée, absence de catarrhe' vs rougeole","Medium"
"Quelle est la conduite à tenir devant une femme enceinte non immunisée ayant un contact avec un enfant rubéoleux ?","Doser les IgM spécifiques chez l'enfant et suivre le statut sérologique de la femme enceinte. Éviter tout contact.","Document: 'Contact avec une femme enceinte non immune (chez l'enfant et suivre le statut sérologique de la femme enceinte)'","Medium"
"Expliquez pourquoi l'éviction scolaire n'est pas nécessaire en cas de rubéole.","Car la rubéole est généralement bénigne chez l'enfant, mais il faut éviter le contact avec les femmes enceintes non immunisées. L'éviction est nécessaire uniquement si l'enseignante est enceinte.","Document: 'Éviction scolaire non nécessaire (sauf si enseignante enceinte)'","Difficult"
"Une femme enceinte contracte la rubéole à 16 SA. Quel est le risque pour le fœtus et quelle décision médicale est proposée ?","Risque de syndrome de rubéole congénitale (poly malformations). L'interruption thérapeutique de grossesse (ITG) est indiquée car l'infection survient avant 18 SA.","Document: 'Si rubéole <18SA : ITG indiqué, car poly malformation'","Difficult"
"Quels sont les signes cliniques de la phase éruptive de la rubéole ?","Exanthème maculo-papuleux (macules plus petites que la rougeole), début au visage puis extension au thorax, une seule poussée durant 72 heures, fièvre modérée, parfois splénomégalie et adénopathies.","Document: 'Phase éruptive'","Medium"
"Quel est le traitement de la rubéole chez l'enfant ?","Traitement symptomatique ambulatoire : antipyrétiques (paracétamol). Pas d'antibiotiques.","Document: 'Mesures thérapeutiques : en ambulatoire, symptomatique (sans ATB, antipyrétique)'","Easy"
"Pourquoi la rubéole est-elle particulièrement redoutable chez la femme enceinte ?","En raison du risque de transmission transplacentaire et de syndrome de rubéole congénitale (malformations graves) si l'infection survient avant 18 SA.","Document: 'Syndrome de rubéole congénitale'","Medium"
"Quelle est la différence de taille des macules entre la rubéole et la rougeole ?","Les macules de la rubéole sont plus petites que celles de la rougeole.","Document: 'Macules et macropapules plus petites que celles de la rougeole'","Medium"
"Quelle est la durée de positivité des IgM spécifiques après une rubéole ?","Pendant 2 mois (phase aiguë).","Document: 'en phase aiguë (pendant 2 mois)'","Medium"
"Un enfant a une éruption maculopapuleuse fébrile avec adénopathies. Le diagnostic de rubéole est suspecté. Quel examen de confirmation ?","Dosage des IgM spécifiques sériques.","Document: 'Indications du dosage des IgM spécifiques sériques'","Easy"
