"question","answer","explanation","difficulty"
"L'érythrodermie est définie par un érythème localisé à moins de 50% de la surface corporelle.","False","Elle nécessite '>=90% de la surface corporelle'.","Easy"
"L'érythrodermie est une urgence dermatologique nécessitant une hospitalisation immédiate.","True","'Urgence dermatologique : prise en charge hospitalière immédiate'.","Easy"
"Le prurit est constant et intense dans l'érythrodermie.","True","'SF : prurit constant, féroce'.","Easy"
"L'érythrodermie guérit spontanément en quelques jours.","False","'d’évolution prolongée (plusieurs semaines)'.","Easy"
"La toxidermie médicamenteuse peut être une cause d'érythrodermie.","True","'Toxidermie érythrodermie : Effet indésirable à expression cutanée des médicaments'.","Easy"
"Le DRESS syndrome apparaît en moyenne 7 à 21 jours après la prise médicamenteuse.","False","Le DRESS a un délai plus long : '4 – 6 semaines', alors que la toxidermie classique est 7-21 jours.","Easy"
"L'ichtyose érythrodermie congénitale se présente comme un 'bébé ébouillanté'.","False","'Bébé collodion' pour l'ichtyose, 'bébé ébouillanté' pour l'épidermolyse staphylococcique.","Easy"
"La gale norvégienne peut se manifester par une érythrodermie farineuse et hyperkératosique.","True","'Gales routeuse ou gale hyperkératosique (gale norvégienne) : Erythrodermie « farineuse », Crouteuse et hyperkératosique'.","Easy"
"L'atteinte des phanères (cheveux, ongles) survient précocement dans les premiers jours.","False","'Atteintes des phanères après quelque semaine'.","Easy"
"L'érythrodermie peut s'accompagner d'un ectropion des paupières.","True","'ectropion des paupières' (dans la description SP).","Easy"
"La biopsie cutanée est l'examen clé pour identifier l'étiologie.","True","'Biopsie cutanée : anapath, identification de l’étiologie'.","Easy"
"Chez le nourrisson de moins de 3 mois, l'érythrodermie de Leiner-Moussous est de mauvais pronostic.","False","'Bon état général, évolution bénigne'.","Easy"
"Le VIH peut être une cause d'érythrodermie infectieuse.","True","'Erythrodermie d’origines virales : VIH'.","Easy"
"La mortalité des complications infectieuses de l'érythrodermie est de 19%.","True","'Complication infectieuse (19% mortalité des érythrodermies)'.","Easy"
"L'érythrodermie chronique prurigineuse avec cellules de Sézary évoque un mycosis fongoïde.","True","'mycosis fongoïde ... sd de Sézary ... cellule de Sézary circulantes'.","Easy"
"Dans l'érythrodermie, la desquamation est absente.","False","'desquamation constante'.","Easy"
"L'exanthème morbilliforme est un diagnostic différentiel de l'érythrodermie.","True","'Différentiels : Exanthème (morbiliforme +++)'.","Medium"
"Les complications de décubitus incluent les escarres et la dénutrition.","True","'Complication du décubitus : Escarre liées à l’alitement prolongé, Dénutrition, Cachexie'.","Medium"
"Le délai d'apparition de la toxidermie est de 24 à 48 heures.","False","Le délai est de '7 – 21 jours'.","Medium"
"La carbamazépine est un médicament fréquemment impliqué dans les toxidermies érythrodermiques.","True","'carbamzépine +++'","Medium"
"L'érythrodermie desquamante de Leiner-Moussous succède à une dermatite atopique.","False","'Succède à une dermatite séborrhéique bipolaire' (pas atopique).","Medium"
"La pachydermie aux plis est un signe d'érythrodermie chronique.","True","'pachydermie aux plis' (dans forme typique).","Medium"
"Le bilan hépatique fait partie du bilan systématique dans l'érythrodermie.","True","'Bilan hépatique : transaminase, GGT, PAL'.","Medium"
"Les complications thromboemboliques sont possibles lors de l'alitement prolongé.","True","'Complication thromboembolique' (sous décubitus).","Medium"
"L'érythrodermie est toujours due à une cause retrouvée.","False","'10 – 15% des cas : pas de cause retrouvé'.","Medium"
"L'épidermolyse staphylococcique du nouveau-né est une urgence vitale.","True","'urgence vitale'","Medium"
"Le psoriasis n'est pas une cause d'érythrodermie.","False","'Psoriasis' cité parmi les causes principales.","Medium"
"L'atteinte des muqueuses est possible dans l'érythrodermie.","True","'atteinte des muqueuses et AEG fébrile sont possibles' et 'Atteint des muqueuses : chéilite, conjonctivite, stomatite'.","Medium"
"L'histiocytose langerhansienne est une cause fréquente d'érythrodermie chez l'enfant.","False","'Histiocytose langerhansienne : plus rare'","Medium"
"Les hémocultures sont faciles à interpréter chez l'érythrodermique car la fièvre est rare.","False","'fièvre et frissons habituels' et 'hémocultures fréquemment contaminées'.","Difficult"
"L'érythrodermie du mycosis fongoïde est aiguë et fébrile.","False","'chronique, prurigineuse et infiltrée' – pas aiguë.","Difficult"
"Chez le nourrisson de moins de 3 mois, l'érythrodermie est rare et grave.","True","'nourrisson < 3 mois : rare et grave'","Easy"
"La vasodilatation cutanée contribue à la déperdition hydro-électrolytique.","True","'Vasodilation + desquamation + suintement + œdème + fièvre → déperdition hydro-électrolytique'.","Medium"
"Le lichen plan peut être une cause d'érythrodermie.","True","'lichen plan' cité dans les dermatoses.","Easy"
"La recherche d'une étiologie est secondaire à la prise en charge symptomatique.","False","'prise en charge hospitalière immédiate (thérapeutique et recherche étiologique)' – les deux sont simultanées.","Medium"
"L'érythrodermie d'origine médicamenteuse peut survenir avec l'allopurinol.","True","'allopurinol' cité.","Easy"
