"front","back","cognitive_level"
"Quelle est la définition de l’érythrodermie ?","Érythème confluent généralisé associé à une desquamation intéressant l’ensemble du tégument (>= 90% de la surface corporelle), d’évolution prolongée (plusieurs semaines). Une atteinte des muqueuses et une altération de l’état général fébrile sont possibles.","Recall"
"Pourquoi l’érythrodermie est-elle une urgence dermatologique ?","C’est un syndrome rare mais grave, tout âge, nécessitant une prise en charge hospitalière immédiate (thérapeutique et recherche étiologique) en raison de complications potentielles : troubles hydro-électrolytiques, infectieuses, de décubitus, dysrégulation thermique.","Understanding"
"Quels sont les trois signes fonctionnels et physiques constants de l’érythrodermie typique de l’adulte ?","Signe général : AEG, dysrégulation cutanée thermique ; signe fonctionnel : prurit constant, féroce ; signe physique : érythème inflammatoire généralisé, violacé aux points déclives, desquamation constante (fine ou larges lambeaux, pachydermie aux plis).","Recall"
"Quelles sont les atteintes des phanères observées après quelques semaines d’érythrodermie ?","Chute des cheveux, sourcils et cils ; ongles dystrophiques avec croissance ralentie (lignes de Beau), voire chute de l’ongle.","Recall"
"Citez trois atteintes muqueuses possibles au cours de l’érythrodermie.","Chéilite, conjonctivite, stomatite.","Recall"
"Quels sont les trois types de complications de l’érythrodermie ?","1) Troubles hydro-électrolytiques (défaillance cardio-respiratoire, rénale) ; 2) Complications de décubitus (escarres, dénutrition) ; 3) Complications infectieuses (cutanées et systémiques).","Recall"
"Quels sont les trois bilans biologiques recommandés devant une érythrodermie ?","Bilan inflammatoire : NFS, VS, CRP, électrophorèse des protéines sériques ; bilan rénal : ionogramme, créatininémie, urée ; bilan hépatique : transaminases, GGT, PAL.","Recall"
"Quel examen complémentaire est essentiel pour l’identification étiologique de l’érythrodermie ?","La biopsie cutanée avec analyse anatomopathologique.","Recall"
"Quel est le diagnostic différentiel principal de l’érythrodermie ?","L’exanthème (morbiliforme) : éruption érythémato-squameuse avec éléments multiples et diffus, mais évolution plus aiguë, sans trouble de dysrégulation cutanée thermique.","Understanding"
"Expliquez le mécanisme des troubles hydro-électrolytiques dans l’érythrodermie.","Vasodilatation + desquamation + suintement + œdème + fièvre entraînent une déperdition hydro-électrolytique, pouvant conduire à une décompensation cardiaque, respiratoire et rénale.","Understanding"
"Quel est le taux de mortalité lié aux complications infectieuses de l’érythrodermie ?","19% des érythrodermies.","Recall"
"Quels sont les trois diagnostics étiologiques les plus fréquents de l’érythrodermie chez l’adulte ?","Psoriasis, eczéma (dermatite atopique), toxidermie médicamenteuse.","Recall"
"Quel est le délai moyen d’apparition d’une toxidermie érythrodermique après introduction d’un médicament suspecté ?","7 à 21 jours.","Recall"
"Qu’est-ce que le syndrome DRESS ?","Drug Rash with Eosinophilia and Systemic Symptoms. Délai d’apparition plus long (4-6 semaines), fièvre, exanthème maculo-papuleux puis érythrodermie, œdème du visage et des extrémités, adénopathies, hyperéosinophilie (>1500/mm3), cytolyse hépatique, autres atteintes d’organes.","Recall"
"Quelle hémopathie est spécifiquement associée à une érythrodermie chronique prurigineuse infiltrée avec cellules de Sézary circulantes ?","Le syndrome de Sézary (forme leucémique du mycosis fongoïde, lymphome cutané T épidermotrope).","Recall"
"Chez le nourrisson de moins de 3 mois, quelle érythrodermie congénitale se présente comme un « bébé collodion » ?","L’ichtyose érythrodermie congénitale (génodermatose, anomalie de kératinisation).","Recall"
"Quel tableau réalise l’épidermolyse staphylococcique du nouveau-né ?","Tableau de bébé « ébouillanté » : fièvre, AEG, vaste décollement épidermique laissant à nu de grands placards rouges et suintants – urgence vitale.","Application"
"Chez le nourrisson de plus de 3 mois et l’enfant, quelle est la cause dominante d’érythrodermie ?","La dermatite atopique.","Recall"
"Quel pourcentage des cas d’érythrodermie reste sans cause retrouvée ?","10 – 15% des cas.","Recall"
"Pourquoi le diagnostic de sepsis est-il difficile chez un patient érythrodermique ?","La fièvre et les frissons sont habituels dans l’érythrodermie ; les hémocultures sont fréquemment contaminées par les germes présents au niveau des lésions cutanées.","Analysis"
