"question","answer","explanation","difficulty"
"Quelle est la définition de l'état de choc selon le document ?","L'état de choc est une défaillance du système circulatoire aboutissant à une inadéquation entre l'apport et les besoins tissulaires périphériques en oxygène, due soit à une diminution de l'apport, soit à un défaut d'utilisation de l'oxygène par la cellule, soit une combinaison des deux.","Le document donne cette définition.","Easy"
"Quels sont les quatre types de choc décrits ?","Choc septique, choc cardiogénique, choc hypovolémique, choc vasoplégique (anaphylactique).","Le document les liste.","Easy"
"Quel est le premier signe clinique d'un état de choc chez l'enfant ?","La tachycardie est le premier signe retrouvé. La bradycardie est un signe tardif de gravité.","Le document : 'Tachycardie +++ (premier signe retrouvé) (si bradycardie : trop tard)'.","Easy"
"Quels sont les trois signes d'hypoperfusion dans le choc septique ?","Lactatémie > 2 fois la normale, acidose avec déficit de base > 5 mmol/L, diurèse < 0,5 ml/kg/h, TRC > 5 sec, différence température centrale/périphérique > 3°C (au choix trois).","Le document les liste.","Easy"
"Quelle est la particularité pédiatrique concernant la proportion d'eau et la perte de poids ?","L'eau représente 90% du poids de l'extrême prématuré, 75% du nourrisson. Dès une perte de 10% du poids corporel, il y a un retentissement hémodynamique important.","Le document le précise.","Easy"
"Quels sont les critères de définition du SRIS (Syndrome de Réponse Inflammatoire Systémique) ?","2 critères parmi : température > 38,5°C ou < 36°C, FC > 2DS pour l'âge ou bradycardie (<1an), FR > 2DS pour l'âge ou ventilation mécanique, leucocytose > 12 000/mm3 ou < 4 000/mm3, dont au moins la température ou l'anomalie leucocytaire.","Le document donne ces critères.","Easy"
"Quelle est la définition du sepsis, du sepsis grave et du choc septique ?","Sepsis = SRIS + infection (prouvée ou suspectée). Sepsis grave = sepsis + défaillance cardiovasculaire ou SDRA ou deux autres défaillances d'organes. Choc septique = sepsis grave + défaillance cardiovasculaire (TAS < 2DS malgré remplissage 40ml/kg en 1h ou nécessité de vaso-actif ou 2 signes d'hypoperfusion).","Le document donne ces définitions.","Easy"
"Quels sont les signes cliniques d'un choc chaud (anaphylactique ou septique) ?","Extrémités chaudes, voire rouges, pouls ample, pression artérielle normale ou abaissée.","Le document les décrit.","Easy"
"Quel est le traitement de première intention du choc anaphylactique ?","Adrénaline 10 µg/kg en intramusculaire, renouvelable après 5 à 10 minutes, ou perfusion continue 0,1 µg/kg/min.","Le document le précise.","Easy"
"Quels sont les quatre traitements principaux du choc septique selon le document ?","Remplissage vasculaire, dopamine (+/- dobutamine, noradrénaline ou adrénaline), corticothérapie (hydrocortisone), antibiothérapie, oxygénation.","Le document les cite.","Easy"
"Expliquez le mécanisme du choc hypovolémique et ses mécanismes compensateurs.","Le choc hypovolémique est dû à une diminution du volume intravasculaire, diminuant le retour veineux et le débit cardiaque. Mécanismes compensateurs : vasoconstriction artérielle périphérique (redistribution vers cerveau et myocarde) et vasoconstriction veineuse (augmentation de la précharge).","Le document l'explique.","Medium"
"Quelles sont les étiologies du choc cardiogénique chez l'enfant ?","Cardiopathies malformatives, myocardites aiguës, troubles du rythme ou de la conduction, cardiomyopathies, post-chirurgie cardiaque, cardiopathies valvulaires.","Le document les liste.","Medium"
"Quelles sont les étiologies du choc hypovolémique ?","Gastro-entérite aiguë, hémorragies, pertes plasmatiques (brûlure, syndrome néphrotique), pathologies endocriniennes (diabète sucré, insuffisance surrénalienne), utilisation de diurétiques.","Le document les cite.","Medium"
"Quels sont les signes d'orientation étiologique à l'examen physique ?","Déshydratation → hypovolémique ; hépatomégalie, TVJ, RHJ → cardiogénique ; fièvre, foyer infectieux, purpura → septique ; teint rouge, urticaire → anaphylactique.","Le document les donne.","Medium"
"Quel est le traitement spécifique du choc cardiogénique ?","Oxygénation, diurétique, restriction hydrique, dobutamine, traitement de la cause.","Le document le décrit.","Medium"
"Quel est le traitement du choc hypovolémique ?","Oxygénation, remplissage vasculaire (SSI 0,9% 20 ml/kg), noradrénaline si nécessaire. En cas d'hémorragie : contrôler l'origine du saignement et corriger l'anémie.","Le document le donne.","Medium"
"Quels sont les signes de surveillance clinique et paraclinique du choc ?","Clinique : température, TA, FC, signes d'hypoperfusion cutanée, signes congestifs, SpO2, FR, diurèse. Paraclinique : lactate, GDS, bilan hépatique, ECG.","Le document les liste.","Medium"
"Pourquoi la reprise de la diurèse est‑elle un bon signe ?","Car elle témoigne d'une redistribution de la perfusion sanguine vers le rein, signant une amélioration du débit cardiaque et de la perfusion des organes nobles.","Le document : 'reprise de la diurèse : déjà un très bon signe (redistribution de la perfusion vers le myocarde en cas d’insuffisance de débit sanguin)'.","Medium"
"Quels sont les agents infectieux les plus fréquents du choc septique selon l'âge ?","Nouveau-né : streptocoque B, E. Coli. Enfant : pneumocoque, staphylocoque doré, haemophilus, méningocoque+++. Immunodéprimé : entérobactéries, staphylocoque doré, candida, herpes/CMV.","Le document les donne.","Medium"
"Quelle est la conduite à tenir devant un purpura fébrile chez l'enfant ?","Considérer comme une infection à méningocoque jusqu'à preuve du contraire. Hospitalisation en urgence, antibiothérapie, surveillance des signes de choc septique.","Le document : 'purpura fébrile = infection à méningocoque jusqu’à preuve du contraire'.","Medium"
"Un enfant de 3 ans présente une diarrhée aiguë, des vomissements, une tachycardie, une hypotonie, des extrémités froides. Quel type de choc et quel traitement initial ?","Choc hypovolémique par gastro-entérite. Traitement : oxygénation, remplissage vasculaire par SSI 0,9% 20 ml/kg, surveillance de la diurèse. Si non réponse, noradrénaline.","Basé sur les étiologies et traitement.","Medium"
"Un enfant de 8 ans a un choc avec urticaire, dyspnée, hypotension. Quel diagnostic et quel traitement ?","Choc anaphylactique. Traitement : adrénaline IM 10 µg/kg, O2, remplissage, antihistaminiques, corticoïdes.","Basé sur le document.","Medium"
"Un nouveau-né a un choc septique. Quels sont les germes les plus probables et quel traitement antibiotique ?","Streptocoque B et E. Coli. Antibiothérapie probabiliste couvrant ces germes (ex : amoxicilline + aminoside ou céphalosporine de 3e génération).","Basé sur les étiologies.","Medium"
"Un enfant avec une cardiopathie connue présente une hépatomégalie, une turgescence jugulaire, une TA basse. Quel type de choc et quel traitement ?","Choc cardiogénique. Traitement : O2, diurétique, restriction hydrique, dobutamine, traitement étiologique.","Basé sur les signes et traitement.","Medium"
"Quel est le rôle des catécholamines dans le choc septique ?","La dopamine est utilisée en première intention. Si inefficace, on ajoute dobutamine, noradrénaline ou adrénaline pour maintenir la pression artérielle et le débit cardiaque.","Le document le mentionne.","Medium"
"Un enfant de 5 ans est en choc septique malgré 40 ml/kg de remplissage. Quelle est la conduite ?","Administrer un produit vaso-actif (dopamine), puis noradrénaline ou adrénaline si nécessaire. Discuter hydrocortisone.","Basé sur la définition du choc septique et traitement.","Difficult"
"Un enfant a un choc anaphylactique après piqûre de guêpe. L'adrénaline IM est inefficace après 10 minutes. Que faire ?","Renouveler l'adrénaline IM (10 µg/kg) ou passer à une perfusion continue d'adrénaline 0,1 µg/kg/min. Remplissage, O2.","Le document : 'renouvelable après 5 à 10 mn ou perfusion continue'.","Difficult"
"Un enfant de 2 ans a une perte de poids de 12% en 2 jours par diarrhée. Il est tachycardie, hypotendu, TRC > 4s. Quel est le volume de remplissage initial ?","20 ml/kg de SSI 0,9% à répéter si nécessaire.","Le document : '20ml/kg'.","Difficult"
"Un enfant de 10 ans a un choc septique sur pneumopathie. La TA est à 70/40 malgré 40 ml/kg. Quelle catécholamine utiliser en première intention ?","Dopamine.","Le document : 'Dopamine, +/- dobutamine, noradrénaline ou adrénaline si nécessaire'.","Difficult"
"Quel est le mécanisme du choc anaphylactique ?","Hypovolémie relative par vasodilatation systémique majeure due à la libération de médiateurs de l'allergie (histamine, leucotriènes) après pénétration d'un allergène chez un sujet sensibilisé.","Le document : 'Hypovolémie relative : anomalie de la distribution du volume sanguin due à une vasodilatation systémique majeure'.","Difficult"
"Un enfant en choc hypovolémique ne répond pas au remplissage. Quel est le diagnostic différentiel à évoquer ?","Choc septique ou cardiogénique. Rechercher des signes infectieux ou cardiaques.","Raisonnement.","Difficult"
"Quelle est l'importance de la lactatémie dans le choc ?","Elle évalue le retentissement de l'état de choc (hypoxie tissulaire) et aide au diagnostic étiologique. Une lactatémie élevée témoigne d'une hypoperfusion.","Le document : 'Lactatémie élevée. Evalue le retentissement de l’état de choc et de fournir une aide au diagnostic étiologique'.","Difficult"
