question,answer,explanation,difficulty
"L’otite externe est une inflammation de la peau du méat acoustique externe.",True,"Le document indique : inflammation localisée ou diffuse de la peau du méat acoustique externe.","Easy"
"L’otite externe est secondaire à une perturbation du rôle protecteur du cérumen.",True,"Le document précise : secondaire à une perturbation du rôle protecteur du cérumen.","Easy"
"L’otite externe ne représente que 5% des consultations d’urgence.",False,"Le document indique : 20 à 35% des consultations d’urgence.","Easy"
"L’otite externe diffuse représente 90% des otites externes.",True,"Le document précise : 90% des otites externes, toute la peau du MEA est atteinte.","Easy"
"L’otalgie de l’otite externe est exacerbée par la déglutition.",False,"Le document indique : exacerbée par la mastication, la pression du tragus et la traction de l’auricule.","Easy"
"Le furoncle du MAE est dû à Pseudomonas aeruginosa.",False,"Le document précise : dû à Staphylococcus aureus.","Easy"
"L’otite externe maligne est due à Staphylococcus aureus.",False,"Le document indique : due à Pseudomonas aeruginosa.","Easy"
"L’otite externe maligne touche préférentiellement le sujet âgé diabétique mal équilibré.",True,"Le document précise : 90% : sujet âgé diabétique mal équilibré.","Easy"
"Dans l’otomycose, le prurit est un signe évocateur.",True,"Le document indique : prurit : évocateur +++++","Easy"
"L’otomycose se traite par antifongiques locaux pendant 15-30 jours.",True,"Le document précise : antifongique local 15-30 jours.","Easy"
"L’otite externe chronique associe prurit, hypoacousie et otorrhée.",True,"Le document indique : OE chronique : Prurit auriculaire, Hypoacousie, Otorrhée.","Easy"
"L’eczéma du MAE donne une otorrhée citrine.",True,"Le document précise : Otorrhée citrin.","Easy"
"Les manipulations intempestives avec coton-tige sont un facteur favorisant de l’otite externe.",True,"Le document mentionne : Manipulations intempestives (coton-tiges, plumes d’oiseau,...).","Easy"
"L’hypoacousie de l’otite externe diffuse est une surdité de perception.",False,"Le document indique : Surdité sur sténose (surdité de transmission par obstruction).","Easy"
"L’otite externe maligne peut entraîner une paralysie faciale périphérique.",True,"Le document précise : paralysie des paires crâniennes : mauvais pronostic (paralysie faciale périphérique).","Easy"
"Le traitement de l’otite externe maligne nécessite une hospitalisation de 8 semaines.",True,"Le document indique : hospitalisation, ATB en IV (8 semaines).","Easy"
"L’évolution favorable d’une otite externe bien traitée est obtenue en 7 à 10 jours.",True,"Le document précise : favorable en 7 à 10 jours, sans séquelles.","Easy"
"L’otite externe est une maladie auto-infligée évitable.",True,"Le document conclut : OE : maladie auto-infligée, EVITABLE.","Easy"
"L’otomoycose se traite par antibiotiques locaux.",False,"Le document précise : antifongique local.","Easy"
"Le pansement expansible (calibrage) est indiqué dans l’otite externe diffuse.",True,"Le document cite les soins locaux : détersion du MAE, pansement expansible (calibrage : pope).","Medium"
"L’otite externe maligne nécessite une IRM ou un scanner du rocher.",True,"Le document mentionne : TDM (scanner du rocher en coupe inframillimétrique) /IRM/Scintigraphie.","Medium"
"L’otorrhée de l’otite externe maligne est claire et séreuse.",False,"Le document précise : Otorrhée : fétide et verdâtre.","Medium"
"Le furoncle du MAE peut être traité par incisio-drainage en cas de collection.",True,"Le document indique : incisio-drainage (si collecté).","Medium"
"L’otalgie de l’otite externe irradie vers la tempe et la mandibule.",True,"Le document précise : Irradiation : vers la tempe, la mandibule.","Medium"
"Les fluoroquinolones sont actives sur Pseudomonas aeruginosa.",True,"Le document cite les fluoroquinolones (Ciprofloxacine, ofloxacine) dans le traitement de l’OE maligne à Pseudomonas.","Medium"
"L’otite externe mycosique est plus douloureuse que l’otite externe bactérienne diffuse.",False,"Le document indique : idem d’une OED en moins intense, prurit évocateur. La douleur est moins intense.","Medium"
"L’otite externe chronique peut être due à des débris boueux noirâtres obstruant le MAE.",True,"Le document décrit : Comblement du MAE, débris boueux noirâtre ou blanchâtre.","Medium"
"La chondrite du MAE est une complication de l’otite externe maligne.",True,"Le document inclut la chondrite dans la séquence évolutive de l’OE maligne.","Medium"
"Les corticoïdes locaux sont contre-indiqués dans l’otite externe.",False,"Le document cite les corticoïdes locaux (Polydexa, Antibiosynalar, Panotile) comme traitement local.","Medium"
"L’antibiothérapie générale est systématique dans toute otite externe diffuse.",False,"Le document indique : OE diffuse : soins locaux, CTC+ATB locaux, antalgique +/- ATB général (donc non systématique).","Medium"
"L’otite externe maligne survient uniquement chez le diabétique.",False,"Le document précise : 90% diabétique, 10% immuno-affaiblie.","Medium"
"L’examen otoscopique dans l’otite externe diffuse est souvent difficile voire impossible à cause de la douleur et de la sténose.",True,"Le document indique : Otoscopie : difficile voire impossible car douleur et MAE sténosé.","Medium"
"Le tympan est toujours pathologique dans l’otite externe diffuse.",False,"Le document précise : Tympan normal/ myringite.","Medium"
"L’adénopathie cervicale est un signe possible de l’otite externe diffuse.",True,"Le document mentionne : Examen : œdème péri-auriculaire, adénopathie cervicale.","Medium"
"L’otomycose peut donner un aspect noirâtre charbonneux à l’otoscopie.",True,"Le document indique : parfois associés à des plages noirâtres charbonneuses.","Medium"
"Une otite externe persistante au-delà de 10 jours malgré un traitement correct doit faire rechercher une maladie sous-jacente.",True,"Le document conclut : Identification des maladies sous-jacentes (surtout si OE > 10j malgré PEC correcte).","Medium"
"La baignade en piscine est un facteur protecteur contre l’otite externe.",False,"Le document cite la baignade en piscine comme facteur favorisant.","Easy"
"L’otite externe peut être d’origine virale.",True,"Le document mentionne : d’origine bactérienne, mycosique ou virale.","Medium"
"L’otite externe maligne avec paralysie faciale a un bon pronostic.",False,"Le document indique : mauvais pronostic (paralysie faciale périphérique).","Medium"
"L’otite externe est plus fréquente chez l’enfant que chez l’adulte.",False,"Le document indique : Affection survenant à tout âge, sans prédominance spécifique.","Medium"
