"front","back","cognitive_level"
"Qu’est-ce qu’une otite externe ?","Inflammation localisée ou diffuse de la peau du méat acoustique externe (MAE), d’origine bactérienne, mycosique ou virale, secondaire à une perturbation du rôle protecteur du cérumen.","Recall"
"Quelle est la fréquence de l’otite externe dans les consultations d’urgence ?","20 à 35 % des consultations d’urgence.","Recall"
"Quel est le principal facteur de risque de l’otite externe ?","Lésion cutanée du MAE, notamment par grattage ou manipulation intempestive (coton-tige). Le document précise qu’il s’agit d’une affection pouvant être prévenue.","Recall"
"Quel terrain est particulièrement à risque de forme grave d’otite externe ?","Le diabète (forme grave).","Recall"
"Quel est le pourcentage des otites externes diffuses parmi les otites externes ?","90 %.","Recall"
"Quel est le symptôme le plus fréquent de l’otite externe diffuse (fréquence) ?","Otalgie (93 %).","Recall"
"Quelles sont les caractéristiques de l’otalgie dans l’otite externe diffuse ?","Intense, paroxystique, insomniante. Exacerbée par la mastication, la pression du tragus et la traction de l’auricule vers l’arrière. Irradiation vers la tempe et la mandibule.","Recall"
"Quels sont les signes fonctionnels de l’otite externe diffuse ?","Otalgie, hypoacousie (surdité sur sténose), sensation de plénitude, prurit, otorrhée (claire puis purulente), acouphène.","Recall"
"Pourquoi l’otoscopie peut-elle être difficile voire impossible dans l’otite externe diffuse ?","À cause de la douleur et de la sténose du MAE.","Recall"
"Qu’est-ce qu’un furoncle du MAE ?","Otite externe localisée, correspondant à une folliculite aiguë due à Staphylococcus aureus.","Recall"
"Quel germe est responsable du furoncle du MAE ?","Staphylococcus aureus.","Recall"
"Qu’est-ce qu’une otite externe maligne (nécrosante) ?","Infection grave du MAE due à Pseudomonas aeruginosa, survenant chez 90 % des cas chez le sujet âgé diabétique mal équilibré et 10 % chez l’immunodéprimé. Évolue par dissémination érodant les cartilages.","Recall"
"Quels sont les stades d’évolution de l’otite externe maligne ?","Effraction cutanée → cellulite du MAE → chondrite du MAE → ostéite du tympanal → ostéite de la base du crâne.","Recall"
"Quels signes cliniques évoquent une otite externe maligne ?","Otalgie, céphalée temporo-occipitale, otorrhée fétide et verdâtre, hypoacousie (sténose +++), fièvre. La paralysie des paires crâniennes (notamment paralysie faciale périphérique) est de mauvais pronostic.","Recall"
"Quel aspect otoscopique évoque une otite externe maligne ?","Sténose du MAE, zone nécrotique ou lésion polypoïde au niveau du MAE.","Recall"
"Quels examens d’imagerie sont utilisés dans l’otite externe maligne ?","Scanner du rocher en coupe inframillimétrique, IRM, scintigraphie.","Recall"
"Quel symptôme est particulièrement évocateur d’une otite externe mycosique (otomycose) ?","Le prurit (très évocateur +++).","Recall"
"Quel aspect otoscopique retrouve-t-on dans l’otomycose ?","MAE inflammatoire, aspect humide de « papier buvard », encombrement de filaments blanchâtres cotonneux, parfois associés à des plages noirâtres charbonneuses.","Recall"
"Quel aspect otoscopique retrouve-t-on dans l’otite externe chronique ?","Comblement du MAE par des débris boueux noirâtres ou blanchâtres, ou substance granulaire ou filamenteuse.","Recall"
"Quels sont les facteurs favorisants de l’otite externe ?","Lésion cutanée préexistante du MAE, corps étranger, bain en piscine, manipulations intempestives (coton-tiges, plumes d’oiseau).","Recall"
"Quels sont les germes bactériens responsables d’otite externe ?","Staphylococcus aureus, Staphylococcus epidermidis, entérobactéries, Pseudomonas aeruginosa (bacille pyocyanique).","Recall"
"Quels sont les champignons responsables d’otomycose ?","Aspergillus, Candida.","Recall"
"Quels diagnostics différentiels faut-il évoquer devant une otalgie avec sténose du MAE ?","Otite moyenne aiguë, otite moyenne chronique, tumeur de l’oreille externe ou moyenne, sténose du MAE, otohématome, otalgie réflexe (ex : rage dentaire).","Recall"
"Qu’est-ce qu’une otalgie réflexe ?","Douleur projetée à l’oreille dont le foyer est situé ailleurs (exemple : rage dentaire).","Recall"
"Quels sont les trois buts du traitement de l’otite externe ?","1) Soulager le patient ; 2) Lutter contre l’infection ; 3) Prévenir les récidives et les complications.","Recall"
"Quelle est la mesure préventive essentielle de l’otite externe ?","Éviter les manipulations de l’oreille et protéger l’oreille lors des baignades.","Recall"
"Quels antalgiques sont cités dans le traitement de l’otite externe ?","Paracétamol, codéine, tramadol, nefopam, morphine.","Recall"
"Quels antibiotiques par voie générale sont indiqués dans l’otite externe (antistaphylococciques) ?","Cloxacilline, Oxacilline ; fluoroquinolones (Ciprofloxacine, Ofloxacine).","Recall"
"Quels traitements locaux sont utilisés dans l’otite externe ?","Corticoïdes (Polydexa, Antibiosynalar, Panotile) ; antifongiques locaux (Auricularum, Mycoster spray).","Recall"
"Quelles sont les indications chirurgicales dans l’otite externe ?","Incision/drainage d’une collection purulente, évidement pétromastoïdien ou pétrectomie.","Recall"
"Quel est le traitement de l’otite externe diffuse ?","Soins locaux, corticoïdes + antibiotiques locaux, antalgiques +/- antibiotiques généraux, pansement expansible.","Recall"
"Quel est le traitement de l’otomycose ?","Soins locaux, antalgiques, antifongique local pendant 15-30 jours.","Recall"
"Quel est le traitement de l’otite externe maligne ?","Hospitalisation, antibiotiques IV (8 semaines), antalgiques, calibrage, antibiotiques locaux, traitement du facteur de risque, chirurgie si besoin.","Recall"
"Quel est le traitement du furoncle du MAE ?","Antistaphylococcique par voie générale, incisio-drainage si collecté, mesures préventives.","Recall"
"Quelle est l’évolution favorable d’une otite externe bien traitée ?","Guérison en 7 à 10 jours sans séquelles : sédation de la douleur, amélioration de l’audition, normalisation du calibre du MAE, rétablissement de la peau du MAE.","Recall"
"Un patient se plaint d’une douleur intense de l’oreille droite, insomniante, exacerbée par la traction du pavillon. L’otoscopie est difficile car le conduit est sténosé. Quel est le diagnostic le plus probable ?","Otite externe diffuse.","Application"
"Un patient diabétique âgé présente une otorrhée fétide verdâtre, une paralysie faciale périphérique et une zone nécrotique du MAE à l’otoscopie. Quel diagnostic redoutez-vous ?","Otite externe maligne (nécrosante) à Pseudomonas aeruginosa.","Analysis"
"Un patient consulte pour une otite externe qui ne guérit pas malgré un traitement bien conduit depuis plus de 10 jours. Que devez-vous rechercher en priorité ?","Une maladie sous-jacente (diabète, immunodépression). Le document précise : « Identification des maladies sous-jacentes (surtout si OE > 10j malgré PEC correcte) ».","Analysis"
"Pourquoi dit-on que l’otite externe est une « maladie auto-infligée évitable » ?","Parce qu’elle est favorisée par les manipulations intempestives (coton-tiges) et les lésions cutanées auto-induites, et qu’une prévention simple (ne pas manipuler l’oreille, la protéger à la baignade) permet de l’éviter.","Understanding"
