"front","back","cognitive_level"
"Quelle est la définition de l'insuffisance rénale chronique (IRC) ?","Incapacité des reins à assurer leurs fonctions suite à une destruction anatomique irréversible des néphrons, avec diminution progressive et irréversible du DFG <60 ml/min/1,73 m².","Recall"
"Quelle est la définition de la maladie rénale chronique (MRC) ?","Anomalie rénale (biologique, morphologique ou histologique) persistant depuis plus de 3 mois, pouvant aboutir à l'IRC stade 5 (terminale) avec DFG <15 ml/min/1,73 m².","Recall"
"Quelle est la prévalence mondiale de l'IRC ?","10% de la population mondiale (Atlas Mondial du Rein).","Recall"
"Quel est le rapport homme/femme dans l'IRC ?","2 à 3 fois plus fréquente chez l'homme que chez la femme.","Recall"
"Quel est l'âge moyen de survenue de l'IRC à Madagascar ?","45 ans (contre 71 ans en France).","Recall"
"Quelles sont les deux étiologies les plus fréquentes de l'IRC ?","Vasculaire et diabétique (+++).","Recall"
"Quelle est la règle d'or devant toute élévation de la créatinine ?","Toute élévation de la créatinine est une IRA aiguë jusqu'à preuve du contraire (présence de stigmates de chronicité).","Recall"
"Quelle formule de calcul du DFG est recommandée selon le document ?","La formule CKD-EPI est la formule recommandée.","Recall"
"Quelle est la différence entre DFG et clairance selon le document ?","DFG : pour évaluer le stade de l'IRC. Clairance : pour évaluer la fonction rénale avant prescription de médicament.","Recall"
"À partir de quel stade G faut-il une consultation néphrologique ?","À partir du stade G3a (30-45 ml/min/1,73 m²).","Recall"
"Quels sont les deux objectifs tensionnels et protéinuriques du traitement néphroprotecteur ?","Contrôle de la PA et de la protéinurie <0,5 g/24h.","Recall"
"Quelles sont les trois fonctions principales du rein ?","1) Rôle d'épuration (élimination des toxines : urée, acide urique, créatinine) ; 2) Rôle d'homéostasie (équilibre hydro-électrolytique et acido-basique) ; 3) Rôle endocrinien (rénine, vitamine D active, érythropoïétine).","Recall"
"Quelle est la définition de l'ostéodystrophie rénale (OR) ?","Altération de la morphologie osseuse présente chez l'insuffisant rénal chronique, composante osseuse des TMO-MRC quantifiable par biopsie osseuse.","Recall"
"Quelles sont les trois formes d'ostéodystrophie rénale citées ?","Ostéite fibreuse (liée à l'hyperparathyroïdie), ostéomalacie, ostéopathie mixte, ostéopathie adynamique.","Recall"
"Quel est l'objectif de phosphatémie dans l'IRC ?","Phosphatémie < 1,5 mmol/L (si >3 : risque de calcification diffuse des vaisseaux).","Recall"
"Quel est le traitement de l'anémie de l'IRC ?","Correction des facteurs aggravants (carence martiale, inflammation, carence folates, hyperparathyroïdie), optimisation du stock martial (coefficient saturation fer >20%, ferritine >200 ng/ml), agents stimulants d'érythropoïèse (érythropoïétine).","Recall"
"Quelles sont les deux résines échangeuses d'ions citées pour le traitement de l'hyperkaliémie ?","Resikali (calcium contre potassium) ; Kayexalate (sodium contre potassium).","Recall"
"Quelle est la différence entre traitement de suppléance et traitement de remplacement ?","EER (hémodialyse, dialyse péritonéale) = suppléance (ne remplace pas les fonctions endocriniennes). Greffe rénale = remplacement (le greffon assure les fonctions endocriniennes).","Recall"
"Expliquez le mécanisme des troubles minéraux et osseux de l'IRC.","Liés à : hyperparathyroïdie secondaire, hypocalcémie tardive, hyperphosphatémie tardive, déficit en vitamine D active, acidose métabolique.","Understanding"
"Pourquoi l'acidose métabolique chronique aggrave-t-elle la maladie rénale osseuse ?","Par catabolisme protéique musculaire excessif (augmentation rapide de la créatinine), aggravation de la maladie rénale osseuse, majoration du risque d'hyperkaliémie. L'acidose est presque toujours associée à l'hyperkaliémie.","Understanding"
"Pourquoi utilise-t-on la formule de Cockcroft et Gault « dans la brousse » et pour la prescription médicamenteuse ?","Car elle nécessite le poids du patient et permet d'évaluer la clairance avant prescription de médicaments (ex : injection de produit de contraste). La formule MDRD est moins sensible au-delà de 60 ml/min.","Understanding"
"Un patient de 50 ans, diabétique, a une créatinine à 150 µmol/L. Quels sont les trois types d'anomalies à rechercher pour affirmer une MRC ?","1) Protéinurie ou albuminurie ; 2) Anomalie du sédiment urinaire (hématurie, leucocyturie) ; 3) Anomalie morphologique (hypotrophie rénale, obstruction).","Application"
"Un patient insuffisant rénal chronique stade G5 se plaint de douleurs osseuses diffuses. La PTH est très élevée, la calcémie est basse, la phosphatémie est élevée. Quel type d'ostéodystrophie rénale est le plus probable ?","Ostéite fibreuse (liée à l'hyperparathyroïdie secondaire). Signes : douleur osseuse, fracture pathologique, déminéralisation, hyperphosphatémie, hypocalcémie, PTH élevée.","Application"
"Comparez l'ostéite fibreuse et l'ostéomalacie sur le plan biologique et radiologique.","Ostéite fibreuse : hyperparathyroïdie (PTH élevée), hyperphosphatémie, hypocalcémie. Radiologie : déminéralisation, résorption phalanges/clavicules, lacunes. Ostéomalacie : diminution 25-OH-vitamine D3. Radiologie : stries de Looser-Milkman (bandes radiotransparentes perpendiculaires à la corticale cernées de condensation).","Analysis"
"Comparez les cibles d'hémoglobinémie selon le terrain cardiovasculaire.","Sujet jeune sans diabète, sans problème cardiaque ni coronaire : cible à 10 g/dL. En présence d'antécédent de cardiopathie, diabète, sujet âgé : cible à 11-12 g/dL.","Analysis"
