"question","answer","explanation","difficulty"
"Quelle est la définition de l'insuffisance rénale chronique selon le document ?","Incapacité des reins à assurer leurs fonctions suite à une destruction anatomique irréversible des néphrons, se manifestant par une diminution progressive et irréversible du DFG <60 ml/mn/1,73 m².","Le document donne cette définition complète.","Easy"
"Quelle est la définition de la maladie rénale chronique (MRC) ?","Anomalie rénale (biologique, morphologique ou histologique) persistant depuis plus de 3 mois, pouvant aboutir à l'IRC stade 5 terminal avec DFG <15 ml/mn/1,73 m² nécessitant transplantation ou épuration extrarénale.","Le document définit la MRC.","Easy"
"Quels sont les deux scores d'évaluation du risque cardiovasculaire cités dans le document ?","Score de Framingham et RISK score.","Le document les mentionne.","Easy"
"Quelles sont les trois fonctions du rein selon le document ?","1) Rôle d'épuration (éliminer les toxines, dérivés azotés) ; 2) Rôle d'homéostasie (équilibre hydro-électrolytique et acido-basique) ; 3) Rôle endocrinien (rénine, vitamine D active, érythropoïétine).","Le document détaille ces trois rôles.","Easy"
"Quel est l'objectif de protéinurie dans la prise en charge de l'IRC ?","<0,5 g/24h.","Le document le précise.","Easy"
"Quels sont les trois types d'atteinte de l'hémostase dans l'IRC ?","Tendance thrombotique (hyperhomocystéinémie, hyperfibrinogénémie, élévation facteurs VIII et Willebrand) ET tendance hémorragique (syndrome urémique).","Le document décrit les deux tendances.","Easy"
"Quel est le mécanisme de l'hyperkaliémie dans l'IRC et quels médicaments la favorisent ?","Défaut d'élimination rénale du potassium. Favorisée par : acidose, IEC, ARA2, diurétiques épargneurs de potassium.","Le document l'explique.","Easy"
"Quelles sont les deux résines échangeuses d'ions citées et quel ion échangent-elles contre le potassium ?","Kayexalate : échange sodium contre potassium ; Resikali : échange calcium contre potassium.","Le document le précise.","Medium"
"Quels sont les trois types d'atteinte cardiaque dans l'IRC selon le document ?","1) HVG (secondaire à l'HTA et anémie) ; 2) Calcification valvulaire et coronarienne ; 3) Cardiopathie urémique, péricardite urémique.","Le document liste ces atteintes.","Medium"
"Qu'est-ce que les TMO-MRC (Troubles minéraux et osseux de la maladie rénale chronique) ?","Trouble systémique du métabolisme minéral et osseux secondaire à l'IRC se manifestant par : anomalies du métabolisme du Ca/P/PTH/vitD, anomalies du turn over osseux, calcifications vasculaires ou des tissus mous.","Le document donne la définition.","Medium"
"Qu'est-ce que l'ostéodystrophie rénale (OR) ?","Altération de la morphologie osseuse présente chez l'insuffisant rénal chronique. Il s'agit de la composante osseuse des TMO-MRC quantifiable par biopsie osseuse.","Le document définit l'OR.","Medium"
"Quelles sont les six indications de la biopsie osseuse dans l'IRC selon le document ?","1) Anomalies biologiques non cadrées ; 2) Fractures inexpliquées ou douleurs osseuses ; 3) Hypercalcémie inexpliquée ; 4) Progression rapide des calcifications vasculaires ; 5) Avant parathyroïdectomie tertiaire ; 6) Suspicion intoxication aluminique ; 7) Avant biphosphonates.","Le document liste ces indications.","Medium"
"Quels sont les quatre aspects histomorphologiques osseux au cours de l'IRC ?","1) Ostéite fibreuse (hyperparathyroïdie, la plus fréquente) ; 2) Ostéomalacie (déficit vitD) ; 3) Ostéopathie mixte ; 4) Ostéopathie adynamique (PTH basse, diabète, âge, aluminium).","Le document décrit ces quatre aspects.","Medium"
"Quels sont les signes radiologiques de l'ostéite fibreuse et de l'ostéomalacie ?","Ostéite fibreuse : résorption des extrémités osseuses (phalanges, clavicules), lacunes. Ostéomalacie : stries de Looser-Milkman (bandes radiotransparentes perpendiculaires à la corticale).","Le document détaille ces signes.","Medium"
"Quels sont les facteurs de risque de l'ostéopathie adynamique ?","Âge, dose cumulée en aluminium, diabète, excès de calcium en dialyse, DPCA (Dialyse Péritonéale Continue en Ambulatoire).","Le document liste ces FDR.","Medium"
"Quels sont les objectifs thérapeutiques des troubles minéraux et osseux ?","Calcémie corrigée normale ; Phosphatémie <1,5 mmol/l (si >3 : risque calcifications vasculaires) ; PTH 2-9 fois la normale (traitement si >10 fois).","Le document donne ces objectifs.","Medium"
"Quelle est l'indication de la parathyroïdectomie dans l'IRC ?","En cas d'échec du traitement médical (hyperparathyroïdie sévère résistante).","Le document le précise.","Medium"
"Quels sont les facteurs d'aggravation de l'anémie urémique à corriger avant traitement ?","Carence martiale, inflammation chronique, carence en folates, hyperparathyroïdie secondaire, hémolyse, hémorragie, toxicité d'aluminium, hypothyroïdie, hémoglobinopathies.","Le document liste ces neuf facteurs.","Medium"
"Quels sont les objectifs martiaux avant initiation de l'érythropoïétine ?","Coefficient de saturation en fer >20% ; Ferritinémie >200 ng/ml.","Le document donne ces cibles.","Medium"
"Quelles sont les cibles d'hémoglobinémie sous érythropoïétine selon les comorbidités ?","Sujet jeune, sans diabète, sans cardiopathie : 10 g/dl. Sujet âgé, diabétique ou avec cardiopathie : 11-12 g/dl.","Le document précise ces cibles.","Medium"
"Quelle est la place de la transfusion sanguine dans l'anémie urémique ?","À éviter sauf en cas d'urgence (ex : DR + SCA car effet immédiat).","Le document le précise.","Medium"
"Quels sont les quatre moyens non médicamenteux de ralentir la progression de l'IRC ?","1) Restriction protidique modérée ; 2) Régime hyposodé ; 3) Hydratation selon l'état hydrique ; 4) Activités physiques régulières.","Le document les liste.","Medium"
"Quels sont les moyens médicamenteux néphroprotecteurs dans l'IRC ?","BSRAA (IEC ou ARA2) : initier à faible dose (quart de cp le soir) avec augmentation progressive toutes les semaines.","Le document les détaille.","Medium"
"Quelle est la conduite à tenir devant une élévation de la créatinine >15% après introduction d'un IEC ?","Diminuer la dose, utiliser la dose optimale (ne pas arrêter définitivement sauf intolérance majeure).","Le document le précise.","Medium"
"Quelle est la différence entre traitement de suppléance et traitement de remplacement de l'IRCT ?","Suppléance : hémodialyse ou dialyse péritonéale (ne remplace pas les fonctions endocriniennes). Remplacement : greffe rénale (assure toutes les fonctions, y compris endocriniennes).","Le document distingue ces deux notions.","Medium"
"Quelles sont les trois étapes de stadification de la MRC selon le document ?","1) Affirmer le diagnostic (stigmates) ; 2) Stadifier (G selon DFG et A selon albuminurie) ; 3) Rechercher la cause (glomérulaire, tubulaire, vasculaire, héréditaire, interstitielle).","Le document détaille la démarche.","Medium"
"Quels sont les signes d'origine glomérulaire d'une néphropathie ?","Œdème (voire syndrome néphrotique), HTA, hématurie microscopique avec hématies déformées et cylindres hématiques, protéinurie faite d'albuminurie >50%.","Le document les décrit.","Medium"
"Quels sont les signes d'origine vasculaire d'une néphropathie ?","Souffle systolique abdominal, HTA réfractaire, notion de flash OAP à répétition, rétinopathie hypertensive, HVG, hypokaliémie, sédiment urinaire pauvre, asymétrie des tailles rénales.","Le document les décrit.","Medium"
"Quels sont les signes d'origine tubulaire (postrénale) d'une néphropathie ?","Antécédents de lithiases, hypertrophie prostatique, tumeurs pelviennes, touchers pelviens, échographie montrant un obstacle.","Le document les décrit.","Medium"
"Quels sont les signes d'origine interstitielle d'une néphropathie ?","HTA et rétention hydrosodée tardives, protéinurie généralement <1g/24h de type tubulaire (α et β globulines), acidose tubulaire hyperchlorémique, leucocyturie sans germes.","Le document les décrit.","Medium"
"Quels sont les signes d'origine héréditaire d'une néphropathie ?","Antécédents familiaux, surdité, troubles de la vue, hématurie. Les plus fréquentes : polykystose rénale et syndrome d'Alport.","Le document les décrit.","Medium"
"Quels sont les facteurs de progression de l'IRC selon le document ?","Contrôle strict de la PA et de la protéinurie (<0,5g/24h), équilibre du diabète (BSRAA), arrêt du tabagisme, élimination d'une agression rénale aiguë, restriction protidique modérée.","Le document liste ces facteurs.","Medium"
"Pourquoi le tabac est-il un facteur de progression de l'IRC ?","Le tabac est un grand FDR CV, a une toxicité vasculaire directe, augmente immédiatement la PA pendant les 30 premières minutes, et est facteur de progression d'une néphropathie.","Le document explique ces mécanismes.","Medium"
