"question","answer","explanation","difficulty"
"Un retard de croissance est défini par une taille < -2 DS ou un IMC < 3ème percentile.","True","Document: 'Taille < -2 Déviations Standards (DS) Ou IMC < 3ème percentile'","Easy"
"La taille cible génétique chez une fille est (taille père + taille mère)/2 + 6,5.","False","Document: 'Taille cible = (taille père + taille mère) /2 - 6,5 chez La fille'","Easy"
"La méthode de Greulich et Pyle utilise un atlas de la main gauche.","True","Document: 'Méthode de Greulich et Pyle : En établissant un atlas de la main gauche'","Easy"
"L'âge chronologique doit être égal à l'âge statural et à l'âge osseux dans une croissance normale.","True","Document: 'Age chronologique = âge statural = âge osseux'","Easy"
"La GH est sécrétée par l'hypothalamus.","False","Document: 'Hormone de croissance (GH) : Origine hypophysaire'","Easy"
"La vitesse de croissance en phase pré-pubertaire est de 7-9 cm par an.","False","Document: 'Phase de croissance linéaire de 4 ans à la puberté (5-6cm par an)'","Easy"
"Le périmètre crânien à 4 ans est d'environ 50 cm.","True","Document: '4 ans : PC (cm) : 50'","Easy"
"Le retard simple de puberté est plus fréquent chez le garçon.","True","Document: 'Fréquent chez le garçon, rare chez la fille'","Easy"
"Le syndrome de Turner est dû à l'absence totale ou partielle d'un chromosome X.","True","Document: 'Absence totale ou partielle d'un chromosome X'","Easy"
"Le test de la sueur est spécifique de la mucoviscidose.","True","Document: 'test de la sueur (spécifique à la mucoviscidose)'","Easy"
"Le test de Guthrie dépiste l'hypothyroïdie congénitale à J3 de vie.","True","Document: 'Dépistage systématique par test Guthrie à J3 de vie'","Easy"
"Le craniopharyngiome est une tumeur maligne.","False","Document: 'Tumeur bénigne d'origine embryonnaire'","Easy"
"L'hypothyroïdie acquise donne un goitre.","True","Document: 'Clinique : goitre'","Easy"
"Dans le syndrome de Turner, la taille finale est en moyenne de 150 cm.","False","Document: 'Taille finale en France : 142 cm'","Easy"
"Le RCIU signifie retard de croissance intra-utérin.","True","Document: 'RCIU si début intra-utérin du RC prouvé'","Easy"
"Un enfant PAG a un poids de naissance < 2500 g selon l'OMS.","True","Document: 'OMS : poids de naissance (PN) < 2500 g'","Easy"
"90% des enfants PAG normalisent leur taille dans les 2 premières années.","True","Document: '90% : normalisation de la taille dans les 2 premières années de la vie'","Easy"
"La petite taille constitutionnelle est une cause fréquente de retard de croissance.","True","Document: 'Petite taille constitutionnelle ou idiopathique : Fréquente'","Easy"
"La vitesse de croissance dans la petite taille constitutionnelle est irrégulière.","False","Document: 'Vitesse de croissance régulière'","Medium"
"L'hypothyroïdie congénitale donne un retard de croissance avec retard de maturation osseuse.","True","Document: 'retard de croissance, retard de maturation osseuse'","Medium"
"Le déficit en GH congénital se manifeste dès la naissance.","False","Document: 'Taille de naissance normale ; Infléchissement entre 0 et 3 ans'","Medium"
"Le craniopharyngiome peut donner un diabète insipide.","True","Document: 'signes endocriniens (diabète insipide)'","Medium"
"L'hypercorticisme endogène peut être dû à un adénome hypophysaire.","True","Document: 'Maladie de Cushing : adénome hypophysaire sécrétant de l'ACTH'","Medium"
"Le retard simple de puberté nécessite un traitement par hormone de croissance.","False","Document: Cause fréquente, pas de traitement spécifique","Medium"
"Le syndrome de Turner peut être diagnostiqué par caryotype.","True","Document: 'Caryotype standard'","Medium"
"Les filles atteintes du syndrome de Turner ont une intelligence souvent diminuée.","False","Document: 'intelligence souvent normale'","Medium"
"L'échographie anténatale peut montrer une nuque épaisse dans le syndrome de Turner.","True","Document: 'In utero : nuque épaisse'","Medium"
"Le retard de croissance par carence affective est une cause endocrinienne.","False","Document: Cause psycho-affective, non endocrinienne","Medium"
"Le déficit en GH secondaire peut être dû à un traumatisme crânien.","True","Document: 'Déficit en GH secondaire : traumatisme crânien'","Medium"
"L'IGF-1 est produit par l'hypophyse.","False","Document: 'Génère au niveau du foie un facteur de croissance : IGF-1'","Medium"
"La ghréline est sécrétée par l'estomac.","True","Document: 'ghréline (stomacale)'","Medium"
"La vitesse de croissance pubertaire est de 5-6 cm/an.","False","Document: 'Phase de croissance rapide au cours de la puberté (7-9cm par an)'","Medium"
"Le craniopharyngiome peut donner une hypertension intracrânienne.","True","Document: 'HTIC'","Medium"
"L'œdème papillaire est un signe ophtalmologique du craniopharyngiome.","True","Document: 'signes ophtalmologiques (divers : œdème papillaire)'","Medium"
"Le syndrome de Turner expose à des complications auto-immunes.","True","Document: 'Complications : auto-immune'","Medium"
"Un enfant avec un retard statural et une cassure de la courbe de taille doit être orienté en endocrinologie.","True","Document: 'Infléchissement ou cassure de la taille : orientation endocrinologique'","Medium"
"Un enfant avec une cassure de la courbe de poids doit être orienté en gastro-entérologie.","True","Document: 'Infléchissement et cassure pondérale : orientation gastroentérologique'","Medium"
"Le traitement par hormone de croissance est indiqué dans le syndrome de Turner.","True","Document: 'Traitement par hormone de croissance : Anomalies chromosomiques (syndrome de Turner)'","Medium"
"La taille cible génétique est calculée à partir de la taille des grands-parents.","False","Document: 'À partir de la taille des parents'","Medium"
"La courbe de croissance doit être analysée dans le carnet de santé.","True","Document: 'L'analyse des courbes de croissance est essentielle : CARNET DE SANTÉ'","Easy"
"Le retard statural est défini par un ralentissement de la vitesse de croissance staturale antérieur à celui de la prise de poids.","True","Document: 'Retard statural : ralentissement de la vitesse de croissance staturale antérieur ou contemporain à celui de la prise de poids'","Medium"
"L'âge osseux est évalué par radiographie du poignet droit.","False","Document: 'Radiographie de la main gauche (face)'","Medium"
"Le déficit en GH peut être congénital ou secondaire à une tumeur.","True","Document: 'Déficit en GH congénital ; Déficit en GH secondaire : Tumeur hypothalamo-hypophysaire'","Medium"
