"front","back","cognitive_level"
"Quels sont les trois secteurs contenus dans la boîte crânienne et leurs proportions ?","Parenchyme cérébral (80 %), LCR (10 %), secteur vasculaire (10 %). L’augmentation de volume de l’un de ces secteurs entraîne une hypertension intracrânienne (HTIC).","Recall"
"Quelles sont les valeurs normales de pression intracrânienne (PIC) selon l’âge ?","Nouveau-né : 1-4 mmHg ; nourrisson : 1-6 mmHg ; 1-6 ans : 3-8 mmHg ; adulte : 10-15 mmHg.","Recall"
"Quels sont les signes fonctionnels de l’HTIC chez l’enfant ?","Céphalées (nocturnes, continues, favorisées par l’effort et mouvements de la tête) ; vomissements faciles, en jet (parfois simples nausées) ; troubles visuels (vue floue, diplopie, strabisme) ; douleurs abdominales.","Recall"
"Quels sont les signes spécifiques de l’HTIC chez le nouveau-né ?","Troubles végétatifs : hyper- ou hypothermie ; troubles vasomoteurs (tachycardie, bradycardie) ; apnées (avec cyanose et désaturation).","Recall"
"Quels sont les signes spécifiques de l’HTIC chez le nourrisson ?","Bombement de la fontanelle antérieure (enfant assis, calme, hors pleurs) ; disjonction des sutures ; augmentation rapide du périmètre crânien ; signe de Parinaud (yeux en coucher de soleil) ; troubles du comportement (irritabilité, apathie, geignements) ; signes neurologiques (hypotonie axiale, syndrome pyramidal).","Recall"
"Quels sont les signes spécifiques de l’HTIC chez l’enfant plus âgé ?","Céphalées posturales et matinales ; diplopie (paralysie du VI) ; œdème papillaire au fond d’œil (son absence n’élimine pas l’HTIC si précoce) ; signes de localisation : crises convulsives partielles, paralysie des paires crâniennes (sauf VI), déficit moteur, signes pyramidaux, syndrome cérébelleux.","Recall"
"Quels sont les signes de gravité de l’HTIC ?","Rapidité d’installation ; signes d’engagement temporal ou amygdalien (souffrance du tronc cérébral) : raideur du rachis, bâillement, hoquets, troubles de conscience, troubles végétatifs, cris plaintifs aigus ; signes visuels (baisse d’acuité visuelle, cécité, œdème papillaire).","Recall"
"Quels examens paracliniques sont réalisés pour l’HTIC ?","Radiographie du crâne face (empreintes digitiformes) ; échographie transfontanellaire (avant 6 mois) ; IRM ou TDM cérébrale ; doppler transcrânien ; mesure de la PIC, PAM et PPC.","Recall"
"Quelles anomalies l’imagerie cérébrale peut-elle montrer dans l’HTIC ?","Engagement débutant sous la faux ou des amygdales cérébelleuses ; processus expansif avec effet de masse ; hydrocéphalie ; épanchement sous-dural ou extradural ; abcès cérébral. Une imagerie normale (cérébrale et médullaire) oriente vers une HTIC bénigne/idiopathique.","Recall"
"Quelle est la principale cause tumorale d’HTIC chez l’enfant ?","Tumeurs de la fosse postérieure (60 % des tumeurs cérébrales) : astrocytome kystique, médulloblastome malin, gliomes du tronc cérébral.","Recall"
"Quels sont les signes cliniques d’un abcès cérébral ?","Évolution lente et insidieuse ; fièvre peu élevée, irrégulière ; signes neurologiques focaux (déficit moteur, convulsions) ; fond d’œil : œdème papillaire.","Recall"
"Quels sont les signes d’un hématome sous-dural du nourrisson et ses étiologies ?","Signes : macrocéphalie, PC élevé, disjonction des sutures, troubles de l’humeur (irritabilité), turgescence des veines du scalp, ralentissement des acquisitions, anémie (pâleur), FO : hémorragie. Étiologies : traumatisme, méningite purulente, déshydratation sévère.","Recall"
"Qu’est-ce que l’HTIC bénigne ou idiopathique ?","Tous les signes d’HTIC sont présents mais l’imagerie cérébrale et médullaire est normale. La pression d’ouverture du LCR est > 20-25 mmHg. Risque de neuropathie optique irréversible.","Recall"
"Quel est le but du traitement de l’HTIC ?","Éviter d’augmenter la PIC ; lutter contre l’œdème cérébral ; prise en charge étiologique.","Recall"
"Quels moyens permettent d’éviter d’augmenter la PIC ?","Position neutre sans compression jugulaire ; mobilisation douce ; éviter l’encombrement bronchique ; optimiser la ventilation (intubation) ; baisser la température en cas de fièvre.","Recall"
"Quels moyens permettent de lutter contre l’œdème cérébral ?","Perfusion de sérum glucosé (SGH) et restriction hydrique ; mannitol 0,5-1 g/kg en 15-20 min ; sérum salé hypertonique (SSH 3 %) 0,1-1 ml/kg ; acétazolamide 20 mg/kg/j ; anticonvulsivants ; barbituriques (thiopental) en cas d’HTIC menaçante ; corticoïdes (HDC) 50-150 mg/j pour les HTIC d’origine tumorale.","Recall"
"Un nourrisson de 4 mois présente un bombement de la fontanelle, une augmentation rapide du périmètre crânien et des yeux en coucher de soleil. Quel diagnostic suspectez-vous ?","HTIC avec hydrocéphalie (signe de Parinaud).","Application"
"Un enfant de 8 ans a des céphalées matinales, des vomissements en jet, et un fond d’œil normal. Faut-il éliminer une HTIC ?","Oui, car un fond d’œil normal n’élimine pas une HTIC (l’œdème papillaire peut ne pas être encore installé si l’examen est précoce).","Application"
"Quel est le signe d’engagement temporal ou amygdalien traduisant une souffrance du tronc cérébral ?","Raideur du rachis, bâillement, hoquets, troubles de conscience, troubles végétatifs, cris plaintifs aigus.","Recall"
"Quel traitement médicamenteux est spécifique des HTIC d’origine tumorale ?","Corticoïdes (HDC) : 50-150 mg/j.","Recall"
