"question","answer","explanation","difficulty"
"Un glaucome se définit uniquement par une PIO > 21 mmHg.","False","Le document précise qu’il faut associer un retentissement sur le nerf optique.","Easy"
"Le glaucome chronique à angle ouvert est la deuxième cause de cécité dans le monde.","True","Le document l’indique selon l’OMS.","Easy"
"Il existe 4 types de glaucomes.","True","Le document le mentionne explicitement.","Easy"
"L’humeur aqueuse est sécrétée par le trabéculum.","False","Le document indique qu’elle est sécrétée par les procès ciliaires du corps ciliaire.","Easy"
"La PIO normale chez l’adulte est de 21 mmHg fixe.","False","Le document indique 15 +/- 5 mmHg, soit une normale entre 10 et 20 mmHg.","Easy"
"Le terrain typique du glaucome est l’hypermétrope, femme de la cinquantaine, stressée.","True","Le document le décrit ainsi.","Easy"
"L’augmentation de la sécrétion ciliaire est la cause la plus fréquente d’hypertonie oculaire.","False","Le document précise que c’est « rare ».","Easy"
"Le glaucome chronique à angle ouvert est dû à une sclérose du trabéculum liée à l’âge.","True","Le document l’affirme.","Easy"
"Une PIO à 60 mmHg pendant 12 heures provoque une perte fonctionnelle irréversible.","True","Le document le précise.","Easy"
"Après le canal de Schlemm, l’humeur aqueuse se jette dans les veines conjonctivales.","True","Le document l’indique.","Easy"
"Le blocage pupillaire survient uniquement dans le glaucome congénital.","False","Le document le décrit dans le GAFA et les uvéites.","Medium"
"Les synéchies irido-cristalliniennes sont une complication des uvéites antérieures aiguës mal traitées.","True","Le document le mentionne.","Medium"
"Chez l’hypermétrope, l’œil est trop long, ce qui ferme l’angle.","False","Le document précise : « l’œil est trop court en antéro-postérieur ».","Medium"
"L’HTO chronique n’agit que par compression mécanique sans effet vasculaire.","False","Le document précise qu’elle agit sur la qualité de la microcirculation.","Medium"
"Les facteurs de risque vasculaires (HTA, diabète, tabac) n’influencent pas le pronostic du GCAO.","False","Le document les liste comme facteurs de risque importants.","Medium"
"Une uvéite antérieure aiguë peut se compliquer d’une hypertonie oculaire par augmentation de la sécrétion ciliaire.","True","Le document le mentionne comme cause rare d’HTO par hypersécrétion.","Difficult"
