"front","back","cognitive_level"
"Qu’est-ce qu’un vertige positionnel paroxystique bénin (VPPB) ?","Affection mécanique de l’oreille interne due à la dégradation des otolithes (cristaux) qui se déposent dans le canal semi-circulaire (canalolithiase) ou sur la cupule (cupulolithiase), provoquant un vertige déclenché par les changements de position de la tête ou du corps.","Recall"
"Que signifie « positionnel » dans VPPB ?","Le vertige est en rapport avec le changement de position de la tête ou du corps.","Recall"
"Que signifie « paroxystique » dans VPPB ?","Le vertige évolue par crise, avec une phase maximale puis une régression.","Recall"
"Que signifie « bénin » dans VPPB ?","La guérison est « assurée ».","Recall"
"Quelle est la fréquence du VPPB parmi les vertiges ?","C’est le plus fréquent des vertiges.","Recall"
"Quel est le mécanisme physiopathologique du VPPB ?","Le mouvement de la tête provoque l’irritation du canal semi-circulaire obstrué par le cristal otolithique, générant le vertige.","Understanding"
"Quelle est la localisation la plus fréquente du VPPB ?","Canal semi-circulaire postérieur.","Recall"
"Quel est le profil type du patient atteint de VPPB du canal postérieur ?","Femme dans la cinquantaine.","Recall"
"Quelles sont les caractéristiques du vertige dans le VPPB du canal postérieur ?","Rotatoire, intense, durée < 1 minute (phase maximale puis régression). Survient lors du changement de position (souvent dans le lit).","Recall"
"Quels signes sont absents dans le VPPB (vertige isolé) ?","Pas de surdité, pas de signe cochléaire, pas de signe neurologique, pas de signe otologique (douleur, acouphène, plénitude de l’oreille).","Recall"
"Quelle manœuvre permet de confirmer le diagnostic de VPPB du canal postérieur ?","Manoeuvre de Dix-Hallpike.","Recall"
"Quels sont les caractères du nystagmus dans le VPPB du canal postérieur à la manœuvre de Dix-Hallpike ?","Rotatoire, géotropique, avec latence et durée de quelques secondes, inversion, phénomène d’habitation (reproductible et fatigable).","Recall"
"Quelles sont les deux formes de VPPB du canal semi-circulaire horizontal ?","Géotropique (canalolithiase) et agéotropique (cupulolithiase).","Recall"
"Qu’est-ce que le VPPB géotropique du canal horizontal ?","Forme où le nystagmus est horizontal et géotropique (vers le sol). Le vertige est présent dans les deux positions de décubitus latéral et disparaît en position assise. Du côté de la lithiase : plus de vertige et plus de nystagmus.","Recall"
"Qu’est-ce que le VPPB agéotropique du canal horizontal ?","Forme de cupulolithiase où la cupule est alourdie. Du côté de la lithiase : moins de vertige et moins de nystagmus.","Recall"
"Quelles sont les pathologies pouvant être associées au VPPB ?","Neuronite/névrite vestibulaire, maladie de Ménière, otospongiose (maladie de l’oreille moyenne au niveau du stapès, associée à une surdité de transmission débutante puis de perception).","Recall"
"Quelles sont les causes possibles de la canalolithiase (dépôt d’otolithes) ?","Cause inconnue le plus souvent, parfois secondaire à un traumatisme, une ischémie, un alitement prolongé, une chirurgie de l’oreille moyenne (+++).","Recall"
"Quels sont les diagnostics différentiels du VPPB ?","Faux vertige, insuffisance vertébro-basilaire (vertige positionnel d’origine cervicale sans nystagmus), cause centrale (signes cliniques +++), déficit vestibulaire, conflit vasculo-nerveux.","Recall"
"Quel est le traitement de référence du VPPB ?","Il n’y a pas de traitement médical. Le traitement curatif repose sur les manœuvres libératoires (manœuvre de Semont ou d’Epley).","Recall"
"Quelle est l’indication de la chirurgie dans le VPPB ?","Formes rebelles.","Recall"
"Quelle est l’indication de la rééducation vestibulaire dans le VPPB ?","Persistance d’un déséquilibre (à différencier du vertige).","Recall"
"Quel est le taux de guérison après manœuvre libératoire ?","84 %.","Recall"
"Quelles manœuvres sont utilisées pour le VPPB du canal postérieur ?","Manoeuvre de Semont ou d’Epley. Le succès se traduit par un nystagmus agéotropique et un vertige avec temps de latence de 5 minutes.","Recall"
"Quelle manœuvre est utilisée pour le VPPB du canal horizontal ?","Manoeuvre en roulis.","Recall"
"Un patient présente un vertige rotatoire intense déclenché uniquement par les changements de position de la tête, durant moins d’une minute, sans acouphène ni surdité. La manœuvre de Dix-Hallpike déclenche un nystagmus rotatoire géotropique avec latence. Quel est le diagnostic ?","VPPB du canal semi-circulaire postérieur.","Application"
"Pourquoi dit-on que le VPPB est un diagnostic clinique ?","Parce qu’il ne nécessite aucun examen complémentaire ; la manœuvre de Dix-Hallpike (pour le canal postérieur) permet de confirmer le diagnostic par le déclenchement du vertige et du nystagmus caractéristique.","Understanding"
"Pourquoi n’y a-t-il pas de traitement médical dans le VPPB ?","Parce que l’affection est mécanique (dépôt de cristaux dans les canaux semi-circulaires) et non inflammatoire, infectieuse ou vasculaire. Le traitement est donc mécanique (manœuvres libératoires).","Understanding"
