"front","back","cognitive_level"
"Qu’est-ce que la maladie de Ménière ?","Affection de l’oreille interne, au niveau du vestibule, caractérisée par un hydrops du liquide endolymphatique (hyperpression de l’oreille interne de cause inconnue). Affection invalidante dans les formes itératives, survenant plus souvent entre 40 et 60 ans.","Recall"
"Quelle est la triade clinique de la maladie de Ménière unilatérale ?","1) Vertige rotatoire par crise ; 2) Surdité fluctuante ; 3) Acouphène unilatéral. Peut s’associer des nausées, vomissements et malaise. La triade peut être étalée dans le temps ou simultanée.","Recall"
"Quels sont les signes prodromiques (aura) précédant la crise vertigineuse de la maladie de Ménière ?","Oreille pleine, sensation de pression, acouphène.","Recall"
"Quels sont les facteurs déclenchants d’une crise de Ménière ?","Stress, fatigue, dépression atmosphérique. La crise peut survenir à toute heure.","Recall"
"Quelle est la durée typique d’une crise de Ménière ?","2 à 3 heures par jour.","Recall"
"Quelle est la fréquence des crises de Ménière ?","Par semaine, voire par année.","Recall"
"Quel type de surdité retrouve-t-on au début de la maladie de Ménière ?","Surdité touchant au début les fréquences basses. Elle est fluctuante.","Recall"
"Qu’est-ce que la diplacousie ?","Sensation de différence de fréquence entre les deux oreilles, associée à la surdité dans la maladie de Ménière.","Recall"
"Quel résultat retrouve-t-on à l’examen au diapason dans la maladie de Ménière ?","Surdité de perception avec Weber latéralisé du côté sain.","Recall"
"Quel type de nystagmus observe-t-on pendant la crise de Ménière ?","Nystagmus vestibulaire périphérique (irritatif puis destructif).","Recall"
"Qu’est-ce que le test d’Hennebert et quel est son résultat dans la maladie de Ménière ?","Test consistant à appliquer des pressions répétées sur le tragus. Dans la maladie de Ménière, il entraîne un vertige (signe de fistule sans fistule périlymphatique). Il est positif en période intercritique alors que l’examen est normal.","Understanding"
"Quels résultats retrouve-t-on à l’épreuve vestibulaire (ECC) dans la maladie de Ménière ?","Hyporéflexie ou aréflexie.","Recall"
"À quoi sert l’IRM dans la maladie de Ménière ?","Au diagnostic différentiel.","Recall"
"Qu’est-ce que le syndrome de Lermoyez ?","Forme de maladie de Ménière où le vertige paroxystique récidivant s’accompagne d’une amélioration de la surdité habituelle : « vertige qui fait entendre ».","Recall"
"Qu’est-ce que la catastrophe otolithique de Tumarkin ?","Forme de maladie de Ménière caractérisée par un vertige avec chute brutale sans prodrome (« drop attacks »), sans perte de connaissance.","Recall"
"Quelle est l’hypothèse étiopathogénique de la maladie de Ménière ?","Hydrops : hyperpression de l’oreille interne par défaut de résorption ou hypersécrétion d’endolymphe, entraînant une distension du labyrinthe membraneux, suivie d’une rupture, puis d’une crise (2-3h) et cicatrisation (dans le canal cochléaire et le saccule).","Understanding"
"Quels sont les diagnostics différentiels en cas de surdité isolée dans une maladie de Ménière monosymptomatique ?","SB (surdité brutale), surdité fluctuante, labyrinthite séreuse, syndrome de Cogan (surdité, kératite, vascularite diffuse).","Recall"
"Quels sont les diagnostics différentiels en cas de vertige isolé dans une maladie de Ménière monosymptomatique ?","Névrite, VPPB d’origine centrale.","Recall"
"Quels sont les diagnostics différentiels devant une association vertige + surdité ?","Labyrinthite, neurinome, fistule périlymphatique, ototoxicité.","Recall"
"Quels sont les quatre buts du traitement de la maladie de Ménière ?","1) Arrêter la crise ; 2) Prévenir la survenue d’autres crises ; 3) Améliorer et/ou préserver la fonction cochléaire et vestibulaire ; 4) Prévenir le développement d’une maladie bilatérale.","Recall"
"Quels sont les traitements de la crise de Ménière ?","Anti-vertigineux, anxiolytiques, diurétiques, agents osmotiques. Mesures générales : repos, pas de changement brusque de position de la tête.","Recall"
"Quels sont les traitements de fond de la maladie de Ménière ?","Diurétiques, bétahistine, labyrinthectomie chimique (par voie transtympanique avec produit ototoxique), chirurgie (neurectomie vestibulaire). Hygiène : restriction d’eau, sel, nicotine, caféine.","Recall"
"Quelle est la stratégie thérapeutique en première intention dans la maladie de Ménière ?","Diurétique et bétahistine.","Recall"
"Quelle est l’indication de la labyrinthectomie chimique ?","Crises fréquentes.","Recall"
"Quelle est la place de la chirurgie (neurectomie vestibulaire) ?","Deuxième intention, difficile à réaliser (neurochirurgie).","Recall"
"Un patient de 50 ans présente des épisodes de vertige rotatoire durant 2-3 heures, associés à un acouphène unilatéral et une sensation d’oreille pleine avant la crise. À l’audiométrie, on note une surdité des fréquences basses fluctuante. Quel est le diagnostic ?","Maladie de Ménière unilatérale typique.","Application"
"Un patient connu pour maladie de Ménière présente une chute brutale sans prodrome et sans perte de connaissance. De quelle complication s’agit-il ?","Catastrophe otolithique de Tumarkin (« drop attacks »).","Analysis"
"Quels facteurs favorisants faut-il rechercher dans la maladie de Ménière ?","Stress, fatigue, eau (selon le document : « Rechercher les facteurs favorisants : stress, fatigue, eau »).","Recall"
"Pourquoi dit-on que le diagnostic de maladie de Ménière monosymptomatique est difficile ?","Parce qu’il nécessite plusieurs crises pour que la triade complète apparaisse. Le diagnostic repose sur le caractère récidivant.","Understanding"
